Essential,@TPP,-0.28501715433967856,2.5154824092536385
Essential,ALP FP,-0.07560135186515086,2.5085447935737744
Essential,GRN FP,-0.1957404076199337,2.382908593442751
Essential,KAP FP,0.13224836496170933,3.543046493736369
Essential,LNP FP,-0.07212170270390303,2.4025627323358707
Essential,ONP FP,0.5691973612448147,3.8204224071430746
Essential,OTH FP,0.37768252053836343,2.5206255661869874
Galaxy,@TPP,-0.24933476430899282,2.3306627701220144
Galaxy,ALP FP,-0.3720663555036109,2.3416474037153323
Galaxy,GRN FP,0.4369795822173907,2.333817411090452
Galaxy,KAP FP,-0.26809184648223944,3.607601881281799
Galaxy,LNP FP,0.05494481158419661,2.1537430117220002
Galaxy,ONP FP,0.3421004998634942,3.8598492293672773
Galaxy,OTH FP,-0.03045087058777959,2.4569587576491614
Newspoll2,@TPP,-0.16885915245995947,3.3296917823973975
Newspoll2,ALP FP,-0.050972241541858414,3.3117833443229863
Newspoll2,GRN FP,-0.2214371949920531,3.351834143950102
Newspoll2,KAP FP,0.0,4.0
Newspoll2,LNP FP,0.10418688765814432,3.3185342509613274
Newspoll2,ONP FP,0.549936096964867,3.8075498702283013
Newspoll2,OTH FP,0.26886847503862865,3.378270511186937
ReachTEL,@TPP,-1.2631319608484717,2.8755178065695968
ReachTEL,ALP FP,-0.6943590886248246,2.6267531071050256
ReachTEL,GRN FP,-0.31199275429923706,2.678051741872094
ReachTEL,KAP FP,0.0,4.0
ReachTEL,LNP FP,0.5455782315564669,2.7001785187142255
ReachTEL,ONP FP,0.6791743235503633,3.679780806505683
ReachTEL,OTH FP,0.4722456253198587,2.547088108345572
SMS Morgan,@TPP,-0.7944165732533498,2.7880329230808156
SMS Morgan,ALP FP,-1.1594366796491882,2.8876407159843622
SMS Morgan,GRN FP,0.9416012125242722,2.9547582555923593
SMS Morgan,KAP FP,0.14826877961092844,3.6018748853632188
SMS Morgan,LNP FP,0.09070805023738264,2.666181742866352
SMS Morgan,ONP FP,0.32360858095195394,3.8483189227900967
SMS Morgan,OTH FP,0.18451911829811246,2.6253783904032635
