Essential,@TPP,1.8415165725275577
Essential,ALP FP,0.7891707408349706
Essential,GRN FP,0.8289402498292533
Essential,LNP FP,1.6284137358900277
Essential,ONP FP,0.6346889898434496
Essential,OTH FP,1.2041058477170412
Galaxy,@TPP,1.4900182403296096
Galaxy,ALP FP,0.992565117359343
Galaxy,GRN FP,1.476080897941185
Galaxy,LNP FP,1.4143756698333747
Galaxy,ONP FP,0.7727873738917745
Galaxy,OTH FP,1.6361284378793495
Galaxy,SFF FP,0.4
Newspoll2,@TPP,1.5087599206897675
Newspoll2,ALP FP,0.8520668929324952
Newspoll2,GRN FP,1.3180477562503385
Newspoll2,LNP FP,1.655665231692722
Newspoll2,ONP FP,1.0254281044138016
Newspoll2,OTH FP,1.1844830647010742
ReachTEL,@TPP,1.2269318213680795
ReachTEL,ALP FP,2.1762451272904526
ReachTEL,GRN FP,1.1826531973781527
ReachTEL,LNP FP,0.9755621375722873
ReachTEL,ONP FP,0.5878451435754457
ReachTEL,OTH FP,1.5021448666098658
ReachTEL,SFF FP,0.4
SMS Morgan,@TPP,1.4246358028312254
SMS Morgan,ALP FP,0.6497575645227912
SMS Morgan,GRN FP,0.6549050900005626
SMS Morgan,LNP FP,1.3648208512691375
SMS Morgan,OTH FP,1.3676244021090929
uComms,@TPP,0.9922769071424364
uComms,ALP FP,1.2227964721676023
uComms,GRN FP,0.9694868514066979
uComms,LNP FP,0.8632429399777016
uComms,ONP FP,0.5789993942855288
uComms,OTH FP,1.037192679356512
uComms,SFF FP,0.42472901120164513
