Dynata,@TPP,2.39875352772254,0.658854152672034
Dynata,ALP FP,2.34937567277336,0.658854152672034
Dynata,GRN FP,2.5354248575367957,0.6579487197483891
Dynata,LNP FP,2.3074017416288797,0.658854152672034
Dynata,OTH FP,2.6783205436251345,0.5304381268753655
Galaxy,@TPP,1.6803089259446222,125.18724703446964
Galaxy,ALP FP,1.6755613645724683,125.56210913693926
Galaxy,GRN FP,1.1290216388072642,111.34125353466577
Galaxy,LNP FP,2.024504518387296,122.77800543049045
Galaxy,OTH FP,1.7962240616262963,122.84660412664954
Newspoll2,@TPP,1.1141156532833096,96.27182933085918
Newspoll2,ALP FP,1.398188870623331,94.71515270163378
Newspoll2,GRN FP,0.8751303828566873,99.87448252511476
Newspoll2,LNP FP,1.4154228909298128,90.87621088917139
Newspoll2,OTH FP,1.9613477137175332,90.7547558133899
