Essential,@TPP,0.16763913110932538,2.7340238810827087
Essential,ALP FP,0.06637962884327965,2.5060174206149317
Essential,GRN FP,-0.07370018104593319,2.3862613856706543
Essential,LNP FP,-0.20129473541473625,2.5191028361453744
Essential,ONP FP,-0.044920349528426794,3.5581546464807134
Essential,OTH FP,0.3488297594649096,2.5285065202031456
Essential,SFF FP,0.0,4.0
Galaxy,@TPP,-0.2943701233215079,2.432392028278069
Galaxy,ALP FP,-0.49045930324246373,2.405709726403017
Galaxy,GRN FP,0.3531738753514771,2.306100094457328
Galaxy,LNP FP,0.2880362145369875,2.261760375855303
Galaxy,ONP FP,0.13856801331467,3.5276217660927824
Galaxy,OTH FP,-0.07638056802392504,2.3941949540278546
Galaxy,SFF FP,0.0,4.0
Newspoll2,@TPP,0.2758145934588066,3.1883025585924116
Newspoll2,ALP FP,-0.33060184160916467,2.986965042186006
Newspoll2,GRN FP,0.03946607579218173,2.879005288643442
Newspoll2,LNP FP,-0.18095557709271728,3.284462963666056
Newspoll2,ONP FP,0.21954044098534092,3.532620985571511
Newspoll2,OTH FP,0.6956965572758309,3.4908640755822087
Newspoll2,SFF FP,0.0,4.0
ReachTEL,@TPP,-0.8027501851229465,2.9608002092308356
ReachTEL,ALP FP,-0.9060098428455496,2.629468389660113
ReachTEL,GRN FP,-0.11215986471534924,2.544199154000088
ReachTEL,LNP FP,0.283568861637936,2.770344282250358
ReachTEL,ONP FP,0.6862011461725787,3.430170239764657
ReachTEL,OTH FP,0.7776758281984675,2.5498601079184837
ReachTEL,SFF FP,0.0,4.0
SMS Morgan,@TPP,-0.6234088962277938,2.8655930375985625
SMS Morgan,ALP FP,-1.2825761803026272,2.9705897793828457
SMS Morgan,GRN FP,0.9180760231890822,2.937538745234258
SMS Morgan,LNP FP,-0.07229776994102076,2.809257999817673
SMS Morgan,ONP FP,0.2634605953214842,3.8790035206062408
SMS Morgan,OTH FP,0.4874697790675562,2.932153879384222
SMS Morgan,SFF FP,0.0,4.0
uComms,@TPP,-0.6791720156927062,3.208913926218696
uComms,ALP FP,-0.779164793300291,3.0141495247757604
uComms,GRN FP,-0.0495847375803585,2.907485799586187
uComms,LNP FP,0.2913960755728863,3.0695703973213435
uComms,ONP FP,0.5146508596294341,3.59344394804823
uComms,OTH FP,0.5761071258080983,2.9252711797656965
uComms,SFF FP,0.0,4.0
