Essential,@TPP,1.6753497325263578,239.97772615287332
Essential,ALP FP,1.7865406671516746,238.9790138859581
Essential,GRN FP,1.1682102323194918,245.48941874356782
Essential,LNP FP,1.8544719625394368,236.38467615746958
Essential,OTH FP,1.372838954083437,240.8572454092507
Galaxy,@TPP,1.6888145132457064,120.0008821215136
Galaxy,ALP FP,1.7042524714290035,120.38100868307615
Galaxy,GRN FP,1.135448059245983,105.95518732985317
Galaxy,LNP FP,1.9763499225150134,118.64086131341404
Galaxy,OTH FP,1.7401352327339172,119.02556531546145
Newspoll,@TPP,1.9279033697071293,797.0110228392695
Newspoll,ALP FP,2.0565018272829794,784.6249238848972
Newspoll,GRN FP,1.1254767979801958,576.0711776010382
Newspoll,LNP FP,2.193195968493098,778.8169148284558
Newspoll,OTH FP,1.7615174904201096,789.7298592810979
Newspoll2,@TPP,1.2403230851207097,36.868286069582304
Newspoll2,ALP FP,1.5778615052239582,38.13966080450406
Newspoll2,GRN FP,1.0876987297097183,38.01172929045163
Newspoll2,LNP FP,1.525232077525387,35.420034514552185
Newspoll2,OTH FP,2.1289112965386905,36.20452130363449
ReachTEL,@TPP,1.8781649917606802,79.78935249803594
ReachTEL,ALP FP,1.821574642298082,81.31362147110598
ReachTEL,GRN FP,1.2730995577361977,80.40290689349317
ReachTEL,LNP FP,1.995863427599664,79.0957975201593
ReachTEL,OTH FP,2.178797632254442,79.26850864531092
SMS Morgan,@TPP,1.8699418650563453,47.413458109540876
SMS Morgan,ALP FP,2.3090457706314855,44.70631306756715
SMS Morgan,GRN FP,1.5385498146553864,47.47709465438011
SMS Morgan,LNP FP,2.3584126282181246,48.04801346177764
SMS Morgan,OTH FP,2.7533859897625397,45.163502026014065
uComms,@TPP,1.9114527547514593,23.0
uComms,ALP FP,1.894257389874585,23.0
uComms,GRN FP,1.536727019314526,23.0
uComms,LNP FP,2.0839280668830593,22.735267335462304
uComms,OTH FP,2.280401911796073,22.310406690158224
