F2F Morgan,@TPP,0.6264841890442739
F2F Morgan,ALP FP,0.53338324164568
F2F Morgan,GRN FP,1.9217684047435533
F2F Morgan,LNP FP,0.6949056893728166
F2F Morgan,OTH FP,0.9164719910721746
Galaxy,@TPP,0.6742236704403829
Galaxy,ALP FP,0.5378594968054591
Galaxy,GRN FP,0.5256757493548478
Galaxy,LNP FP,0.6171587373069789
Galaxy,OTH FP,1.129521318099715
Morgan Phone,@TPP,1.5484680712109904
Morgan Phone,ALP FP,2.017826089236845
Morgan Phone,GRN FP,1.3622828340696551
Morgan Phone,LNP FP,0.996611447677329
Morgan Phone,OTH FP,1.3516211045193274
Newspoll,@TPP,1.1151337907458116
Newspoll,ALP FP,1.2557703887133127
Newspoll,GRN FP,0.8745243052056711
Newspoll,LNP FP,0.8435900162300956
Newspoll,OTH FP,0.6476174669420409
Nielsen,@TPP,1.3310434692767328
Nielsen,ALP FP,0.8245195731909422
Nielsen,GRN FP,1.640103659306377
Nielsen,LNP FP,1.4141977849002905
Nielsen,OTH FP,1.3445490245184504
