Essential,@TPP,1.8415165725275577
Essential,ALP FP,0.7891707408349706
Essential,GRN FP,0.8289402498292533
Essential,LNP FP,1.6284137358900277
Essential,OTH FP,1.2041058477170412
Galaxy,@TPP,1.4834266095832236
Galaxy,ALP FP,0.9966631344120133
Galaxy,GRN FP,1.4530912011843367
Galaxy,LNP FP,1.385741839855525
Galaxy,OTH FP,1.6410887260916185
Newspoll,@TPP,1.2393915679480842
Newspoll,ALP FP,1.301800281256135
Newspoll,GRN FP,1.1623874061779873
Newspoll,LNP FP,0.9303282891693869
Newspoll,OTH FP,0.7620065757299102
Newspoll2,@TPP,1.3636418045736496
Newspoll2,ALP FP,0.7631009124652219
Newspoll2,GRN FP,1.1772339039875468
Newspoll2,LNP FP,1.492899169795329
Newspoll2,OTH FP,1.1092125003113626
ReachTEL,@TPP,1.2269318213680795
ReachTEL,ALP FP,2.1762451272904526
ReachTEL,GRN FP,1.1826531973781527
ReachTEL,LNP FP,0.9755621375722873
ReachTEL,OTH FP,1.5021448666098658
SMS Morgan,@TPP,1.4246358028312254
SMS Morgan,ALP FP,0.6497575645227912
SMS Morgan,GRN FP,0.6549050900005626
SMS Morgan,LNP FP,1.3648208512691375
SMS Morgan,OTH FP,1.3676244021090929
uComms,@TPP,0.9054287437131029
uComms,ALP FP,1.1389183233368296
uComms,GRN FP,0.8825705817907384
uComms,LNP FP,0.8001676348413639
uComms,OTH FP,0.9744197842043193
