2004,fed,AMR,@TPP,-0.06540636496502679,3.228217989868156
2004,fed,AMR,ALP FP,0.14728388508966891,3.233241747130807
2004,fed,AMR,GRN FP,0.3777954442499691,3.2679451455501223
2004,fed,AMR,LNP FP,-0.3303163787032458,3.258342634504702
2004,fed,AMR,OTH FP,0.893239635020579,3.449733879168614
2004,fed,Advertiser,@TPP,0.04986511841539487,3.3136532710466833
2004,fed,Advertiser,ALP FP,-0.10724502751361577,3.3836726284306025
2004,fed,Advertiser,DEM FP,-0.2002274830183117,3.647250102727009
2004,fed,Advertiser,FF FP,-0.07414362027401507,3.6255830003373286
2004,fed,Advertiser,GRN FP,-0.1294094934433042,3.426663431181146
2004,fed,Advertiser,LNP FP,0.009853940855170796,3.3298132816739203
2004,fed,Advertiser,OTH FP,0.5700231669711647,3.532492007892499
2004,fed,Essential,@TPP,0.8263490298930184,2.0892231934226286
2004,fed,Essential,ALP FP,0.6637080037338546,1.8949440482365376
2004,fed,Essential,GRN FP,-0.01591329451482412,1.655252985329148
2004,fed,Essential,KAP FP,0.018502014399033116,3.368280753054875
2004,fed,Essential,LIB FP,0.256700396272349,3.6275674841688117
2004,fed,Essential,LNP FP,-0.9199554568470436,2.0778261208367987
2004,fed,Essential,NAT FP,-0.011183214824821718,3.5898507456522974
2004,fed,Essential,ONP FP,0.2838443887707763,2.9062806505944083
2004,fed,Essential,OTH FP,0.26735003821167347,1.8358892378551301
2004,fed,Essential,SAB FP,0.2874133761768985,3.8693678905969175
2004,fed,Essential,UAP FP,-0.22958344725914917,3.5927475631393184
2004,fed,F2F Morgan,@TPP,2.0665469469367355,2.42509670059207
2004,fed,F2F Morgan,ALP FP,2.5918514310557,2.846452987001594
2004,fed,F2F Morgan,DEM FP,-0.2559511407013229,3.458999606790305
2004,fed,F2F Morgan,FF FP,-0.16946583054736009,3.4441134187542555
2004,fed,F2F Morgan,GRN FP,-0.16208156620853217,2.2875972984694983
2004,fed,F2F Morgan,LNP FP,-1.850484859272317,2.3540386010243592
2004,fed,F2F Morgan,OTH FP,-0.19112210826270698,2.699375443172582
2004,fed,Galaxy,@TPP,0.19253078138526755,1.8403434852072678
2004,fed,Galaxy,ALP FP,-0.20484460679206604,1.9685901746925227
2004,fed,Galaxy,FF FP,-0.05518093597067214,3.8303831020991654
2004,fed,Galaxy,GRN FP,0.7791679004973819,1.7711514147456882
2004,fed,Galaxy,KAP FP,-0.4947413061419236,3.4257962275931355
2004,fed,Galaxy,LIB FP,-0.041466934574859685,3.4674479637290663
2004,fed,Galaxy,LNP FP,-0.33619185247186545,1.8109994550132966
2004,fed,Galaxy,NAT FP,0.04935719185454148,3.403999159283114
2004,fed,Galaxy,ONP FP,0.5625320333887646,2.8834691269469093
2004,fed,Galaxy,OTH FP,0.35467889966374055,1.8104408975668236
2004,fed,Galaxy,SFF FP,0.001079896494906179,3.8261068470080613
2004,fed,Galaxy,UAP FP,-0.08062576586162423,3.0359353268048324
2004,fed,Ipsos,@TPP,0.4357145384150781,2.5691630229754643
2004,fed,Ipsos,ALP FP,-0.5458384244174301,2.3959017141830157
2004,fed,Ipsos,GRN FP,1.5378811372010073,2.553091704482442
2004,fed,Ipsos,LNP FP,-0.6235824988669678,2.6348571274223658
2004,fed,Ipsos,ONP FP,0.06126007742309115,3.149853896767596
2004,fed,Ipsos,OTH FP,-0.24036744614426353,2.32103788953471
2004,fed,Ipsos,UAP FP,-0.002090838616788357,3.580684757885694
2004,fed,JWS Research,@TPP,0.09720876631532924,3.7158507712617683
2004,fed,JWS Research,ALP FP,-0.19425685321064598,3.7390359139169793
2004,fed,JWS Research,GRN FP,0.4564258732111234,3.87592210566319
2004,fed,JWS Research,LNP FP,-0.11918800379343247,3.7197593898216206
2004,fed,JWS Research,OTH FP,-0.16096102972538462,3.7293590683541025
2004,fed,Lonergan,@TPP,-0.1891125205785249,3.0195203641426054
2004,fed,Lonergan,ALP FP,-0.2944408299547515,3.039712028848005
2004,fed,Lonergan,GRN FP,0.5132354172503167,3.0801508345343462
2004,fed,Lonergan,LNP FP,-0.06102150237517002,3.027433991619815
2004,fed,Lonergan,OTH FP,0.2366996001859692,3.0989866953277954
2004,fed,Morgan Phone,@TPP,0.4276935303707427,2.241114794066769
2004,fed,Morgan Phone,ALP FP,0.04667995884409274,2.333772659827442
2004,fed,Morgan Phone,GRN FP,0.7084119751326498,2.3199254437454204
2004,fed,Morgan Phone,LNP FP,-0.5287309712728361,2.1718550945064883
2004,fed,Morgan Phone,OTH FP,0.11665081400204622,2.3126228162161113
2004,fed,Morgan multi-mode,@TPP,0.6054368471795089,2.4800632160747935
2004,fed,Morgan multi-mode,ALP FP,-0.4360440431683712,2.741854619406319
2004,fed,Morgan multi-mode,GRN FP,1.27405637322107,2.4404139676695333
2004,fed,Morgan multi-mode,LNP FP,-1.5243132488330824,2.44247431999002
2004,fed,Morgan multi-mode,ONP FP,-0.5024637491540351,3.132993449360394
2004,fed,Morgan multi-mode,OTH FP,1.612955829416036,2.628417446622776
2004,fed,Morgan multi-mode,UAP FP,0.0926041307478774,3.0958844314960006
2004,fed,Newspoll,@TPP,0.22434748049816716,1.8424938448258636
2004,fed,Newspoll,ALP FP,-0.2563487745838697,1.9404462773023439
2004,fed,Newspoll,DEM FP,-0.29079071177070137,3.582521751352702
2004,fed,Newspoll,FF FP,-0.27989164804111455,3.3329737194335265
2004,fed,Newspoll,GRN FP,0.27907597052150507,2.1010430667900515
2004,fed,Newspoll,KAP FP,-0.24047765918748798,3.7307678254874546
