F2F Morgan,@TPP,1.6554450680609507,534.0653850775745
F2F Morgan,ALP FP,1.7933276317122973,520.7894688517787
F2F Morgan,GRN FP,0.7662306673669074,340.5875819830727
F2F Morgan,LIB FP,1.9116236363379957,527.2644392030915
F2F Morgan,NAT FP,1.735278070676831,17.411611681652936
F2F Morgan,OTH FP,1.6310677917359258,508.9874870061361
Newspoll,@TPP,1.9232715568149341,461.41168745585514
Newspoll,ALP FP,1.9896105345330506,456.1162226997306
Newspoll,GRN FP,0.8351844233466872,243.86777277363086
Newspoll,LIB FP,2.227536380369499,448.7830225931403
Newspoll,NAT FP,1.9088079391428676,15.884001770452624
Newspoll,OTH FP,1.8635655629869603,458.2415063650137
Westpoll,@TPP,3.145984475503031,20.04044298211231
Westpoll,ALP FP,3.198494814864708,20.227102798239766
Westpoll,GRN FP,1.9252868476643747,20.98679881361356
Westpoll,LIB FP,3.2853051102455546,19.849271020042234
Westpoll,NAT FP,1.1360276513693155,22.119791949471818
Westpoll,OTH FP,2.415254198984886,20.164122948240546
