Advertiser,@TPP,-0.1454178875904188,3.3541138535701016
Advertiser,ALP FP,-0.23769545739390358,3.3352230043516964
Advertiser,GRN FP,-0.10231183157937801,3.4618159306623886
Advertiser,LNP FP,0.030819206816078446,3.3199283918170446
Advertiser,OTH FP,0.3641485726565186,3.774085010579923
Galaxy,@TPP,0.21854344901500247,2.5177789013131564
Galaxy,ALP FP,-0.22837836980254073,2.7772624710051597
Galaxy,GRN FP,0.726153516891344,2.74860872388195
Galaxy,LNP FP,0.03942358148974867,2.4925424377975904
Galaxy,OTH FP,-0.39506709119853073,2.758537958349878
Newspoll,@TPP,0.21992227600985917,2.3969563154551934
Newspoll,ALP FP,-0.05012015203088804,2.5208485028793275
Newspoll,GRN FP,0.21268114125900237,2.593480735034042
Newspoll,LNP FP,-0.42259143987795333,2.390036566667566
Newspoll,OTH FP,0.21053633644379596,2.8726552127440566
