AMR,@TPP,0.8647275616501354
AMR,ALP FP,0.7794909379542797
AMR,GRN FP,0.9160608814041281
AMR,LNP FP,0.8941962028457306
AMR,OTH FP,0.9817305249820208
Advertiser,@TPP,0.895048103661965
Advertiser,ALP FP,0.8617568047030767
Advertiser,DEM FP,0.6289928034276034
Advertiser,FF FP,0.5911670678548736
Advertiser,GRN FP,0.8796655920916598
Advertiser,LNP FP,0.905447873751041
Advertiser,OTH FP,0.9021077453080919
Essential,@TPP,1.54305714869789
Essential,ALP FP,1.1109294007942745
Essential,GRN FP,0.9549797909328489
Essential,KAP FP,0.7720783296340877
Essential,LIB FP,0.6348915005576443
Essential,LNP FP,0.997890196870054
Essential,NAT FP,0.6279067416995712
Essential,ONP FP,0.9840730460839824
Essential,OTH FP,1.0603665325432041
Essential,UAP FP,1.7654227371075415
F2F Morgan,@TPP,0.5192998453153483
F2F Morgan,ALP FP,0.5271883413840517
F2F Morgan,DEM FP,0.8639669129840134
F2F Morgan,FF FP,0.9065245479205963
F2F Morgan,GRN FP,1.616920722486609
F2F Morgan,LNP FP,0.9622172942000498
F2F Morgan,OTH FP,0.6012417535439163
Galaxy,@TPP,1.7683193682065936
Galaxy,ALP FP,1.5166945433920747
Galaxy,GRN FP,1.6321888862453913
Galaxy,KAP FP,1.0243335289335544
Galaxy,LNP FP,2.189759721955894
Galaxy,ONP FP,1.4164073380620132
Galaxy,OTH FP,2.1270796723895615
Galaxy,UAP FP,1.2016572744385805
Ipsos,@TPP,2.047109412562041
Ipsos,ALP FP,1.0263740558020051
Ipsos,GRN FP,0.733317213964033
Ipsos,LNP FP,1.7819155895319356
Ipsos,ONP FP,1.522317489075332
Ipsos,OTH FP,1.8868510372208671
Ipsos,UAP FP,1.2087681765282738
Lonergan,@TPP,0.6791358207915894
Lonergan,ALP FP,0.6800240970427716
Lonergan,GRN FP,0.6717238187905594
Lonergan,LNP FP,0.6750578326901657
Lonergan,OTH FP,0.6924063484121985
Morgan Phone,@TPP,2.256870799372424
Morgan Phone,ALP FP,2.4781029848648175
Morgan Phone,GRN FP,1.2332924471225377
Morgan Phone,LNP FP,1.4380149044372794
Morgan Phone,OTH FP,1.4891388816458977
Morgan multi-mode,@TPP,1.5676477811552523
Morgan multi-mode,ALP FP,1.0064856766720616
Morgan multi-mode,GRN FP,0.9368946285903796
Morgan multi-mode,LNP FP,0.7519908033061566
Morgan multi-mode,ONP FP,0.9617934177311228
Morgan multi-mode,OTH FP,0.6759761410673182
Morgan multi-mode,UAP FP,1.105824774366447
Newspoll,@TPP,2.123121306926531
Newspoll,ALP FP,1.5953822765126133
Newspoll,DEM FP,0.7114585911242015
Newspoll,FF FP,0.8988282240502834
Newspoll,GRN FP,1.4719381860363148
Newspoll,LIB FP,0.9064038972475567
Newspoll,LNP FP,2.214705976874133
Newspoll,NAT FP,0.9601995230701168
Newspoll,OTH FP,2.0225949314321086
Newspoll2,@TPP,2.0190232635081515
Newspoll2,ALP FP,0.9664852871243669
Newspoll2,GRN FP,1.321961139472783
Newspoll2,LIB FP,0.7921473814302803
Newspoll2,LNP FP,2.0388240351956894
Newspoll2,NAT FP,0.8662026217120314
Newspoll2,ONP FP,2.620706140601122
Newspoll2,OTH FP,1.869574034823201
Newspoll2,SAB FP,0.650579682416124
Newspoll2,UAP FP,1.0634627143743034
Nielsen,@TPP,1.3904875981447922
Nielsen,ALP FP,1.6937698195323383
Nielsen,GRN FP,1.5193516839708392
Nielsen,LNP FP,2.136983929712494
Nielsen,OTH FP,1.2333914583520844
ReachTEL,@TPP,1.7652091713611933
ReachTEL,ALP FP,2.7663072891844642
ReachTEL,GRN FP,1.5915662538811488
ReachTEL,LIB FP,0.6700001313249863
ReachTEL,LNP FP,1.7401206418289916
ReachTEL,NAT FP,0.9203949954967815
ReachTEL,ONP FP,0.9426225656582073
ReachTEL,OTH FP,2.60657613263604
ReachTEL,SAB FP,0.5545844085996916
ReachTEL,SFF FP,0.6191357930194227
ReachTEL,UAP FP,1.681574987104158
ResolvePM,@TPP,1.323500578735488
ResolvePM,ALP FP,0.6320542545931653
ResolvePM,GRN FP,1.1615500836361967
ResolvePM,LNP FP,0.8341944618611402
ResolvePM,ONP FP,1.2003429848120584
ResolvePM,OTH FP,0.39587115201105033
ResolvePM,UAP FP,0.7982220625325591
SMS Morgan,@TPP,1.4228282126616423
SMS Morgan,ALP FP,1.0157654926409942
SMS Morgan,GRN FP,0.9596800837852398
SMS Morgan,KAP FP,0.7045895872753908
SMS Morgan,LNP FP,1.3188326882472634
SMS Morgan,OTH FP,1.9499991068273392
SMS Morgan,UAP FP,0.7851083508546008
Westpoll,@TPP,0.7656557288700425
Westpoll,ALP FP,0.8128580136706146
Westpoll,GRN FP,0.7475768695999545
Westpoll,LIB FP,0.7825502385068869
Westpoll,NAT FP,0.8147701717745771
Westpoll,OTH FP,0.812415573325435
