### FILE: Adelaide.csv ###
"Electoral Commission SA, 2022 State Election, House of Assembly First preference votes by district and polling place",,,,,,,,,,,,,,,,,
Park Holme South,7,1.7,216,52,47,11.3,11,2.7,9,2.2,119,28.7,6,1.4,415,93.3,30,6.7,445
Plympton,25,1.7,727,48.9,165,11.1,26,1.7,39,2.6,453,30.5,51,3.4,"1,486",94.9,80,5.1,"1,566"
Plympton Park,25,2,586,47.8,129,10.5,21,1.7,48,3.9,397,32.4,20,1.6,"1,226",97.1,37,2.9,"1,263"
Plympton West,23,2.6,455,52.2,75,8.6,13,1.5,16,1.8,270,31,20,2.3,872,95.9,37,4.1,909
Richmond,21,4,299,56.4,42,7.9,16,3,13,2.5,129,24.3,10,1.9,530,93.6,36,6.4,566
South Plympton,38,2.4,831,52.9,159,10.1,31,2,59,3.8,424,27,30,1.9,"1,572",95.1,81,4.9,"1,653"
South Plympton North,13,1.9,354,52.6,76,11.3,12,1.8,23,3.4,182,27,13,1.9,673,96.8,22,3.2,695
Ordinary Votes,315,2.1,"7,546",50.8,"1,739",11.7,280,1.9,438,2.9,"4,182",28.2,354,2.4,"14,854",96.1,595,3.9,"15,449"
Declaration Votes,173,2,"4,234",48.6,958,11,148,1.7,284,3.3,"2,694",30.9,217,2.5,"8,708",96.3,336,3.7,"9,044"
District Total,488,2.1,"11,780",50,"2,697",11.4,428,1.8,722,3.1,"6,876",29.2,571,2.4,"23,562",96.2,931,3.8,"24,493"

### FILE: Black.csv ###
"Electoral Commission SA, 2022 State Election, House of Assembly First preference votes by district and polling place",,,,,,,,,,,
,Black,,,,,,,,,,
,No. enrolled,,26437,,,,,,,,
,Formal votes,,23684,(  97.4 % of total ballot papers),,,,,,,
,Informal ballot papers,,643,(  2.6 % of total ballot papers),,,,,,,
,Total Ballot papers,,24327,(   92.0 % of total ballot papers),,,,,,,
,,,,,,,,,,,
,First Preference Votes,,,,,,Ballot Papers,,,,
,"DIGHTON, Alex (ALP)",,"TIDEMANN, Liz (GRN)",,"SPEIRS, David (LIB)",,Formal Votes,,Informal Votes,,Total Votes
Polling Place,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,
Hallett Cove,647,38.2,240,14.2,807,47.6,"1,694",96.8,56,3.2,"1,750"
Hallett Cove East,891,41.9,197,9.3,"1,038",48.8,"2,126",96.7,73,3.3,"2,199"
Hallett Cove South,477,35.2,111,8.2,769,56.7,"1,357",97.9,29,2.1,"1,386"
Marino,539,34.6,219,14,801,51.4,"1,559",98.1,31,1.9,"1,590"
Seacliff,504,34.1,249,16.9,723,49,"1,476",98.5,23,1.5,"1,499"
Seacombe Heights,309,45,101,14.7,277,40.3,687,95.8,30,4.2,717
Seaview Downs,486,38.1,170,13.3,618,48.5,"1,274",96.4,47,3.6,"1,321"
Sheidow Park,742,39,190,10,971,51,"1,903",96.7,64,3.3,"1,967"
Sheidow Park South,991,40.6,252,10.3,"1,200",49.1,"2,443",96.7,84,3.3,"2,527"
South Brighton,321,33.8,112,11.8,517,54.4,950,98.2,17,1.8,967
Ordinary Votes,"5,907",38.2,"1,841",11.9,"7,721",49.9,"15,469",97.1,454,2.9,"15,923"
Declaration Votes,"3,130",38.1,944,11.5,"4,141",50.4,"8,215",97.8,189,2.2,"8,404"
District Total,"9,037",38.2,"2,785",11.8,"11,862",50.1,"23,684",97.4,643,2.6,"24,327"

### FILE: Bragg.csv ###
"Electoral Commission SA, 2022 State Election, House of Assembly First preference votes by district and polling place",,,,,,,,,,,,,
,Bragg,,,,,,,,,,,,
,No. enrolled,,"26,709",,,,,,,,,,
,Formal votes,,"23,719",(  98.2  % of total ballot papers),,,,,,,,,
,Informal ballot papers,,438,(   1.8 % of total ballot papers),,,,,,,,,
,Total Ballot papers,,"24,157",(   90.4 % of total ballot papers),,,,,,,,,
,,,,,,,,,,,,,
,First Preference Votes,,,,,,,,Ballot Papers,,,,
,"CHAPMAN, Vickie (LIB)",,"SARRE, Rick (ALP)",,"PETRILLI, Michael (GRN)",,"MCCANN, Daryl (FFP)",,Formal Votes,,Informal Votes,,Total Votes
Polling Place,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,
Beaumont,"1,032",54.8,498,26.5,253,13.4,99,5.3,"1,882",98.2,34,1.8,"1,916"
Burnside,"1,081",53.5,578,28.6,271,13.4,92,4.5,"2,022",98,41,2,"2,063"
Glen Osmond,433,49.5,273,31.2,117,13.4,52,5.9,875,98.1,17,1.9,892
Glenunga,963,47.7,659,32.7,297,14.7,98,4.9,"2,017",97.9,43,2.1,"2,060"
Kensington,365,48.7,228,30.4,111,14.8,45,6,749,97.7,18,2.3,767
Linden Park,724,51.1,458,32.3,149,10.5,86,6.1,"1,417",98.7,19,1.3,"1,436"
Magill South,134,51,80,30.4,29,11,20,7.6,263,97,8,3,271
Parkside,155,44.9,113,32.8,62,18,15,4.3,345,97.5,9,2.5,354
Rose Park,"1,009",54.8,537,29.2,233,12.7,62,3.4,"1,841",98.6,27,1.4,"1,868"
Tusmore,761,51.2,448,30.2,192,12.9,84,5.7,"1,485",98.3,25,1.7,"1,510"
Wattle Park,969,57.6,456,27.1,182,10.8,76,4.5,"1,683",97.8,38,2.2,"1,721"
Ordinary Votes,"7,626",52.3,"4,328",29.7,"1,896",13,729,5,"14,579",98.1,279,1.9,"14,858"
Declaration Votes,"5,125",56.1,"2,465",27,"1,104",12.1,446,4.9,"9,140",98.3,159,1.7,"9,299"
District Total,"12,751",53.8,"6,793",28.6,"3,000",12.6,"1,175",5,"23,719",98.2,438,1.8,"24,157"

### FILE: Chaffey.csv ###
"Electoral Commission SA, 2022 State Election, House of Assembly First preference votes by district and polling place",,,,,,,,,,,,,,,,,
,Chaffey,,,,,,,,,,,,,,,,
,No. enrolled,,"25,807",,,,,,,,,,,,,,
,Formal votes,,"22,057",(   95.5 % of total ballot papers),,,,,,,,,,,,,
,Informal ballot papers,,"1,034",(   4.5 % of total ballot papers),,,,,,,,,,,,,
,Total Ballot papers,,"23,091",(   89.5 % of total ballot papers),,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,First Preference Votes,,,,,,,,,,,,Ballot Papers,,,,
,"SUTTON, Joanne (ALP)",,"FRANCIS, Mathew (FFP)",,"WHETSTONE, Tim (LIB)",,"BUIJS, Damien (NAT)",,"SCHLOITHE, Trevor (GRN)",,"FELEPPA, Sab (ONP)",,Formal Votes,,Informal Votes,,Total Votes
Polling Place ,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,
Barmera,283,21.8,64,4.9,647,49.9,98,7.6,75,5.8,130,10,"1,297",97.7,31,2.3,"1,328"
Berri,362,23.8,83,5.5,714,46.9,79,5.2,114,7.5,169,11.1,"1,521",93,115,7,"1,636"
Blanchetown,66,31.6,7,3.3,103,49.3,4,1.9,4,1.9,25,12,209,93.7,14,6.3,223
Cadell,39,24.4,7,4.4,76,47.5,7,4.4,9,5.6,22,13.8,160,95.2,8,4.8,168
Cambrai,60,29.3,9,4.4,74,36.1,11,5.4,21,10.2,30,14.6,205,93.6,14,6.4,219
Cobdogla,110,24,11,2.4,230,50.1,19,4.1,26,5.7,63,13.7,459,95.4,22,4.6,481
Gerard Mobile,2,28.6,3,42.9,2,28.6,0,0,0,0,0,0,7,100,0,0,7
Glossop,84,21.6,22,5.7,202,51.9,19,4.9,25,6.4,37,9.5,389,93.1,29,6.9,418
Karoonda,53,17.8,2,0.7,183,61.6,22,7.4,5,1.7,32,10.8,297,98.3,5,1.7,302
Loxton,282,13.2,67,3.1,"1,311",61.6,153,7.2,122,5.7,194,9.1,"2,129",94.8,117,5.2,"2,246"
Loxton North,132,17.1,26,3.4,440,57.1,44,5.7,45,5.8,83,10.8,770,96.5,28,3.5,798
Lyrup,40,18.7,11,5.1,122,57,7,3.3,22,10.3,12,5.6,214,96.8,7,3.2,221
Monash,120,21.5,32,5.7,282,50.4,35,6.3,29,5.2,61,10.9,559,95.4,27,4.6,586
Moorook,59,19.5,8,2.6,178,58.9,13,4.3,13,4.3,31,10.3,302,96.2,12,3.8,314
Morgan,74,22.2,13,3.9,161,48.2,18,5.4,18,5.4,50,15,334,92.5,27,7.5,361
Nildottie,20,16.4,2,1.6,82,67.2,4,3.3,6,4.9,8,6.6,122,96.8,4,3.2,126
Paringa,149,18.4,24,3,470,58,44,5.4,59,7.3,65,8,811,95.7,36,4.3,847
Purnong,32,22.4,3,2.1,86,60.1,7,4.9,5,3.5,10,7,143,96,6,4,149
Ramco,108,20.3,23,4.3,290,54.4,26,4.9,21,3.9,65,12.2,533,95.5,25,4.5,558
Renmark,379,22.4,63,3.7,871,51.5,73,4.3,136,8,169,10,"1,691",93.3,122,6.7,"1,813"
Renmark North,119,18.3,22,3.4,371,57.2,35,5.4,28,4.3,74,11.4,649,93.9,42,6.1,691
Renmark West,130,17.8,17,2.3,410,56.2,48,6.6,54,7.4,71,9.7,730,94.7,41,5.3,771
Sedan,52,31,9,5.4,57,33.9,11,6.5,6,3.6,33,19.6,168,98.2,3,1.8,171
Swan Reach,55,31.8,8,4.6,83,48,5,2.9,10,5.8,12,6.9,173,98.3,3,1.7,176
Waikerie,275,19.2,46,3.2,793,55.5,88,6.2,63,4.4,164,11.5,"1,429",94.3,86,5.7,"1,515"
Walker Flat,44,32.6,11,8.1,56,41.5,3,2.2,9,6.7,12,8.9,135,97.8,3,2.2,138
Winkie,38,15.5,11,4.5,133,54.3,11,4.5,15,6.1,37,15.1,245,91.1,24,8.9,269
Ordinary Votes,"3,167",20.2,604,3.9,"8,427",53.7,884,5.6,940,6,"1,659",10.6,"15,681",94.9,851,5.1,"16,532"
Declaration Votes,"1,228",19.3,227,3.6,"3,623",56.8,383,6,394,6.2,521,8.2,"6,376",97.2,183,2.8,"6,559"
District Total,"4,395",19.9,831,3.8,"12,050",54.6,"1,267",5.7,"1,334",6,"2,180",9.9,"22,057",95.5,"1,034",4.5,"23,091"

### FILE: Cheltenham.csv ###
"Electoral Commission SA, 2022 State Election, House of Assembly First preference votes by district and polling place",,,,,,,,,,,,,,,
,Cheltenham,,,,,,,,,,,,,,
,No. enrolled,,27621,,,,,,,,,,,,
,Formal votes,,23448,(   96.4 % of total ballot papers),,,,,,,,,,,
,Informal ballot papers,,888,(   3.6 % of total ballot papers),,,,,,,,,,,
,Total Ballot papers,,24336,(  88.1  % of total ballot papers),,,,,,,,,,,
,,,,,,,,,,,,,,,
,First Preference Votes,,,,,,,,,,Ballot Papers,,,,
,"RIX, Shane (LIB)",,"TENNIKOFF, Alex (FFP)",,"SZAKACS, Joe (ALP)",,"LESIW, Mike (IND)",,"MEDROW, Steffi (GRN)",,Formal Votes,,Informal Votes,,Total Votes
Polling Place,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,
Beverley,174,21,66,8,448,54.2,25,3,114,13.8,827,96.4,31,3.6,858
Cheltenham,478,23.3,145,7.1,"1,110",54.1,54,2.6,264,12.9,"2,051",97.3,56,2.7,"2,107"
Findon,416,26.9,85,5.5,881,57,32,2.1,131,8.5,"1,545",95.6,71,4.4,"1,616"
Findon West,334,26.3,66,5.2,716,56.5,34,2.7,118,9.3,"1,268",95.4,61,4.6,"1,329"
Kilkenny,159,28.3,36,6.4,297,52.9,10,1.8,59,10.5,561,96.7,19,3.3,580
Mansfield Park,55,19.5,17,6,181,64.2,6,2.1,23,8.2,282,94.9,15,5.1,297
Ottoway,31,21.1,12,8.2,78,53.1,5,3.4,21,14.3,147,96.1,6,3.9,153
Pennington,226,20.5,76,6.9,656,59.4,28,2.5,118,10.7,"1,104",94.9,59,5.1,"1,163"
Queenstown,236,20.5,106,9.2,622,53.9,30,2.6,159,13.8,"1,153",94.4,68,5.6,"1,221"
Rosewater,277,20.4,92,6.8,794,58.5,34,2.5,161,11.9,"1,358",95.9,58,4.1,"1,416"
Seaton Park,91,30,26,8.6,157,51.8,10,3.3,19,6.3,303,94.1,19,5.9,322
St Clair,463,25,102,5.5,"1,007",54.4,46,2.5,232,12.5,"1,850",96.4,70,3.6,"1,920"
Woodville Gardens,136,22,39,6.3,370,59.9,10,1.6,63,10.2,618,97.6,15,2.4,633
Woodville South,343,26.8,51,4,684,53.4,39,3,163,12.7,"1,280",96.7,43,3.3,"1,323"
Woodville West,281,23.9,56,4.8,665,56.6,26,2.2,147,12.5,"1,175",96.3,45,3.7,"1,220"
Ordinary Votes,"3,700",23.8,975,6.3,"8,666",55.8,389,2.5,"1,792",11.5,"15,522",96.1,636,3.9,"16,158"
Declaration Votes,"2,030",25.6,538,6.8,"4,361",55,244,3.1,753,9.5,"7,926",96.9,252,3.1,"8,178"
District Total,"5,730",24.4,"1,513",6.5,"13,027",55.6,633,2.7,"2,545",10.9,"23,448",96.4,888,3.6,"24,336"

### FILE: Colton.csv ###
"Electoral Commission SA, 2022 State Election, House of Assembly First preference votes by district and polling place",,,,,,,,,,,
,Colton,,,,,,,,,,
,No. enrolled,,"28,379",,,,,,,,
,Formal votes,,"25,207",(  97.5 % of total ballot papers),,,,,,,
,Informal ballot papers,,657,(  2.5 % of total ballot papers),,,,,,,
,Total Ballot papers,,"25,864",(  91.1 % of total ballot papers),,,,,,,
,,,,,,,,,,,
,First Preference Votes,,,,,,Ballot Papers,,,,
,"COWDREY, Matt (LIB)",,"CASHEL, Deb (GRN)",,"ALEXANDRIDES, Paul (ALP)",,Formal Votes,,Informal Votes,,Total Votes
Polling Place,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,
,,,,,,,,,,,
Fulham,554,51,153,14.1,379,34.9,"1,086",97.7,25,2.3,"1,111"
Grange,829,46.8,243,13.7,701,39.5,"1,773",97.5,45,2.5,"1,818"
Henley Beach,711,50.9,182,13,503,36,"1,396",97.7,33,2.3,"1,429"
Henley Beach North,877,49.5,187,10.5,709,40,"1,773",96.8,58,3.2,"1,831"
Henley Beach South,920,52.5,235,13.4,596,34,"1,751",97.3,48,2.7,"1,799"
Kidman Park,780,45.5,170,9.9,763,44.5,"1,713",96.5,63,3.5,"1,776"
Lockleys,791,56.6,131,9.4,475,34,"1,397",96.9,45,3.1,"1,442"
Lockleys North,218,49.2,43,9.7,182,41.1,443,98.2,8,1.8,451
Seaton West,264,43.5,57,9.4,286,47.1,607,97.6,15,2.4,622
West Beach,"1,054",55.3,243,12.7,609,32,"1,906",97.1,57,2.9,"1,963"
Ordinary Votes,"6,998",50.5,"1,644",11.9,"5,203",37.6,"13,845",97.2,397,2.8,"14,242"
Declaration Votes,"6,173",54.3,"1,115",9.8,"4,074",35.9,"11,362",97.8,260,2.2,"11,622"
District Total,"13,171",52.3,"2,759",10.9,"9,277",36.8,"25,207",97.5,657,2.5,"25,864"

### FILE: Croydon.csv ###
"Electoral Commission SA, 2022 State Election, House of Assembly First preference votes by district and polling place",,,,,,,,,,,,,
,Croydon,,,,,,,,,,,,
,No. enrolled,,"28,182",,,,,,,,,,
,Formal votes,,"23,148",(   96.7 % of total ballot papers),,,,,,,,,
,Informal ballot papers,,800,(  3.3  % of total ballot papers),,,,,,,,,
,Total Ballot papers,,"23,948",(   85.0 % of total ballot papers),,,,,,,,,
,,,,,,,,,,,,,
,First Preference Votes,,,,,,,,Ballot Papers,,,,
,"SANTAGATA, Michael (LIB)",,"MALINAUSKAS, Peter (ALP)",,"DAVIS, Tracey (GRN)",,"HAMMERSTEIN, Millie (AJP)",,Formal Votes,,Informal Votes,,Total Votes
Polling Place,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,
,,,,,,,,,,,,,
Brompton,381,20.2,"1,023",54.3,407,21.6,73,3.9,"1,884",97.5,49,2.5,"1,933"
Croydon,281,21.7,772,59.7,184,14.2,57,4.4,"1,294",97.2,37,2.8,"1,331"
Croydon Park,218,22.6,595,61.6,121,12.5,32,3.3,966,97.2,28,2.8,994
Kilburn,335,21.4,972,62.2,186,11.9,69,4.4,"1,562",95.5,74,4.5,"1,636"
Kilkenny,194,21.2,565,61.6,120,13.1,38,4.1,917,94.8,50,5.2,967
Kilkenny North,238,23.4,663,65.3,78,7.7,36,3.5,"1,015",96.1,41,3.9,"1,056"
Mansfield Park,302,22.2,903,66.4,108,7.9,46,3.4,"1,359",97.3,38,2.7,"1,397"
Prospect,125,28.3,228,51.6,71,16.1,18,4.1,442,98.4,7,1.6,449
Prospect North,153,27.9,284,51.7,83,15.1,29,5.3,549,98.2,10,1.8,559
Regency Park,288,23.2,793,64,111,9,48,3.9,"1,240",97.2,36,2.8,"1,276"
Renown Park,240,18.7,807,62.9,185,14.4,50,3.9,"1,282",96,53,4,"1,335"
West Croydon,282,19.7,899,62.7,194,13.5,58,4,"1,433",96.1,58,3.9,"1,491"
Woodville Gardens,354,20.1,"1,185",67.4,125,7.1,95,5.4,"1,759",95.8,77,4.2,"1,836"
Ordinary Votes,"3,391",21.6,"9,689",61.7,"1,973",12.6,649,4.1,"15,702",96.6,558,3.4,"16,260"
Declaration Votes,"1,806",24.3,"4,375",58.8,885,11.9,380,5.1,"7,446",96.9,242,3.1,"7,688"
District Total,"5,197",22.5,"14,064",60.8,"2,858",12.3,"1,029",4.4,"23,148",96.7,800,3.3,"23,948"

### FILE: Davenport.csv ###
"Electoral Commission SA, 2022 State Election, House of Assembly First preference votes by district and polling place",,,,,,,,,,,,,
,Davenport,,,,,,,,,,,,
,No. enrolled,,"26,835",,,,,,,,,,
,Formal votes,,"24,092",(  97.6 % of total ballot papers),,,,,,,,,
,Informal ballot papers,,595,(   2.4 % of total ballot papers),,,,,,,,,
,Total Ballot papers,,"24,687",(   92.0 % of total ballot papers),,,,,,,,,
,,,,,,,,,,,,,
,First Preference Votes,,,,,,,,Ballot Papers,,,,
,"GOLDING, Dan (IND)",,"PHOTAKIS, John Alexander (GRN)",,"THOMPSON, Erin (ALP)",,"MURRAY, Steve (LIB)",,Formal Votes,,Informal Votes,,Total Votes
Polling Place,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,
,,,,,,,,,,,,,
Aberfoyle Park,178,9.2,163,8.4,761,39.4,829,42.9,"1,931",97.5,49,2.5,"1,980"
Aberfoyle Park Central,88,9.2,104,10.9,410,42.9,353,37,955,97.9,20,2.1,975
Aberfoyle Park North,215,8.3,216,8.4,"1,040",40.2,"1,114",43.1,"2,585",97.8,57,2.2,"2,642"
Aberfoyle Park South,136,11.3,118,9.8,484,40.2,467,38.8,"1,205",97.9,26,2.1,"1,231"
Flagstaff Hill,211,6.7,264,8.4,"1,247",39.8,"1,413",45.1,"3,135",97.2,91,2.8,"3,226"
Flagstaff Hill East,56,6.6,66,7.8,354,41.9,369,43.7,845,98,17,2,862
Happy Valley,140,10,112,8,566,40.5,580,41.5,"1,398",97.5,36,2.5,"1,434"
Happy Valley West,180,8.4,220,10.3,"1,022",47.9,711,33.3,"2,133",96.9,68,3.1,"2,201"
Seacombe Heights,134,9.1,217,14.8,606,41.4,508,34.7,"1,465",96.4,55,3.6,"1,520"
Ordinary Votes,"1,338",8.5,"1,480",9.5,"6,490",41.5,"6,344",40.5,"15,652",97.4,419,2.6,"16,071"
Declaration Votes,725,8.6,786,9.3,"3,345",39.6,"3,584",42.5,"8,440",98,176,2,"8,616"
District Total,"2,063",8.6,"2,266",9.4,"9,835",40.8,"9,928",41.2,"24,092",97.6,595,2.4,"24,687"

### FILE: Dunstan.csv ###
"Electoral Commission SA, 2022 State Election, House of Assembly First preference votes by district and polling place",,,,,,,,,,,,,
,Dunstan,,,,,,,,,,,,
,No. enrolled,,"27,269",,,,,,,,,,
,Formal votes,,"24,010",( 98.2  % of total ballot papers),,,,,,,,,
,Informal ballot papers,,437,(   1.8 % of total ballot papers),,,,,,,,,
,Total Ballot papers,,"24,447",(  89.7 % of total ballot papers),,,,,,,,,
,,,,,,,,,,,,,
,First Preference Votes,,,,,,,,Ballot Papers,,,,
,"MARSHALL, Steven (LIB)",,"O'HANLON, Cressida (ALP)",,"HOLLOWAY, Tony (FFP)",,"MONCRIEFF, Kay (GRN)",,Formal Votes,,Informal Votes,,Total Votes
Polling Place,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,
,,,,,,,,,,,,,
Glynde,156,41.3,149,39.4,22,5.8,51,13.5,378,97.9,8,2.1,386
Joslin,460,47,353,36.1,49,5,117,12,979,98.7,13,1.3,992
Kensington,465,43.3,392,36.5,36,3.4,180,16.8,"1,073",98.4,17,1.6,"1,090"
Kensington Park,749,53.5,439,31.4,39,2.8,172,12.3,"1,399",98.9,15,1.1,"1,414"
Kent Town,423,46,280,30.4,33,3.6,184,20,920,98.2,17,1.8,937
Marden,300,40.2,285,38.2,50,6.7,111,14.9,746,97.3,21,2.7,767
Maylands,524,41.5,496,39.3,62,4.9,180,14.3,"1,262",98.7,16,1.3,"1,278"
Norwood,413,42.3,379,38.8,32,3.3,152,15.6,976,98,20,2,996
Norwood West,600,44.2,474,34.9,56,4.1,228,16.8,"1,358",97.6,34,2.4,"1,392"
Rose Park,88,48.4,46,25.3,11,6,37,20.3,182,97.8,4,2.2,186
St Morris,427,44,353,36.4,51,5.3,139,14.3,970,98.2,18,1.8,988
St Peters,615,51.4,357,29.8,49,4.1,175,14.6,"1,196",98.4,19,1.6,"1,215"
St Peters East,626,49.9,436,34.8,54,4.3,138,11,"1,254",98.1,24,1.9,"1,278"
Tranmere South,156,50.8,110,35.8,13,4.2,28,9.1,307,97.8,7,2.2,314
Trinity Gardens,689,42.8,632,39.2,94,5.8,196,12.2,"1,611",98.1,31,1.9,"1,642"
Ordinary Votes,"6,691",45.8,"5,181",35.5,651,4.5,"2,088",14.3,"14,611",98.2,264,1.8,"14,875"
Declaration Votes,"4,528",48.2,"3,264",34.7,416,4.4,"1,191",12.7,"9,399",98.2,173,1.8,"9,572"
District Total,"11,219",46.7,"8,445",35.2,"1,067",4.4,"3,279",13.7,"24,010",98.2,437,1.8,"24,447"

### FILE: Elder.csv ###
"Electoral Commission SA, 2022 State Election, House of Assembly First preference votes by district and polling place",,,,,,,,,,,,,,,,,,,
,Elder,,,,,,,,,,,,,,,,,,
,No. enrolled,,"27,757",,,,,,,,,,,,,,,,
,Formal votes,,"24,380",(   96.8 % of total ballot papers),,,,,,,,,,,,,,,
,Informal ballot papers,,805,(  3.2 % of total ballot papers),,,,,,,,,,,,,,,
,Total Ballot papers,,"25,185",(   90.7 % of total ballot papers),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,First Preference Votes,,,,,,,,,,,,,,Ballot Papers,,,,
,"SMITH, Joshua (LDP)",,"CLANCY, Nadia (ALP)",,"POWER, Carolyn (LIB)",,"CROSBY-WRIGHT, Cathryn (FFP)",,"PASTRO, Matt (AJP)",,"HOEBEE, Eldert (RCH)",,"LE CERF, Brock (GRN)",,Formal Votes,,Informal Votes,,Total Votes
Polling Place ,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,
,,,,,,,,,,,,,,,,,,,
