Date,Party,50%
2019-09-11,@TPP,48.64
2019-09-12,@TPP,48.64
2019-09-13,@TPP,48.63
2019-09-14,@TPP,48.63
2019-09-15,@TPP,48.635
2019-09-16,@TPP,48.635
2019-09-17,@TPP,48.664
2019-09-18,@TPP,48.664
2019-09-19,@TPP,48.66
2019-09-20,@TPP,48.66
2019-09-21,@TPP,48.692
2019-09-22,@TPP,48.692
2019-09-23,@TPP,48.711
2019-09-24,@TPP,48.711
2019-09-25,@TPP,48.712
2019-09-26,@TPP,48.712
2019-09-27,@TPP,48.717
2019-09-28,@TPP,48.717
2019-09-29,@TPP,48.724
2019-09-30,@TPP,48.724
2019-10-01,@TPP,48.763
2019-10-02,@TPP,48.763
2019-10-03,@TPP,48.772
2019-10-04,@TPP,48.772
2019-10-05,@TPP,48.771
2019-10-06,@TPP,48.771
2019-10-07,@TPP,48.795
2019-10-08,@TPP,48.795
2019-10-09,@TPP,48.831
2019-10-10,@TPP,48.831
2019-10-11,@TPP,48.859
2019-10-12,@TPP,48.859
2019-10-13,@TPP,48.871
2019-10-14,@TPP,48.871
2019-10-15,@TPP,48.896
2019-10-16,@TPP,48.896
2019-10-17,@TPP,48.907
2019-10-18,@TPP,48.907
2019-10-19,@TPP,48.919
2019-10-20,@TPP,48.919
2019-10-21,@TPP,48.959
2019-10-22,@TPP,48.959
2019-10-23,@TPP,49.02
2019-10-24,@TPP,49.02
2019-10-25,@TPP,49.054
2019-10-26,@TPP,49.054
2019-10-27,@TPP,49.084
2019-10-28,@TPP,49.084
2019-10-29,@TPP,49.128
2019-10-30,@TPP,49.128
2019-10-31,@TPP,49.17
2019-11-01,@TPP,49.17
2019-11-02,@TPP,49.183
2019-11-03,@TPP,49.183
2019-11-04,@TPP,49.216
2019-11-05,@TPP,49.216
2019-11-06,@TPP,49.254
2019-11-07,@TPP,49.254
2019-11-08,@TPP,49.304
2019-11-09,@TPP,49.304
2019-11-10,@TPP,49.318
2019-11-11,@TPP,49.318
2019-11-12,@TPP,49.317
2019-11-13,@TPP,49.317
2019-11-14,@TPP,49.338
2019-11-15,@TPP,49.338
2019-11-16,@TPP,49.314
2019-11-17,@TPP,49.314
2019-11-18,@TPP,49.298
2019-11-19,@TPP,49.298
2019-11-20,@TPP,49.305
2019-11-21,@TPP,49.305
2019-11-22,@TPP,49.325
2019-11-23,@TPP,49.325
2019-11-24,@TPP,49.328
2019-11-25,@TPP,49.328
2019-11-26,@TPP,49.326
2019-11-27,@TPP,49.326
2019-11-28,@TPP,49.348
2019-11-29,@TPP,49.348
2019-11-30,@TPP,49.411
2019-12-01,@TPP,49.411
2019-12-02,@TPP,49.415
2019-12-03,@TPP,49.415
2019-12-04,@TPP,49.438
2019-12-05,@TPP,49.438
2019-12-06,@TPP,49.444
2019-12-07,@TPP,49.444
2019-12-08,@TPP,49.568
2019-12-09,@TPP,49.568
2019-12-10,@TPP,49.648
2019-12-11,@TPP,49.648
2019-12-12,@TPP,49.748
2019-12-13,@TPP,49.748
2019-12-14,@TPP,49.822
2019-12-15,@TPP,49.822
2019-12-16,@TPP,49.952
2019-12-17,@TPP,49.952
2019-12-18,@TPP,50.054
2019-12-19,@TPP,50.054
2019-12-20,@TPP,50.152
2019-12-21,@TPP,50.152
2019-12-22,@TPP,50.245
2019-12-23,@TPP,50.245
2019-12-24,@TPP,50.346
2019-12-25,@TPP,50.346
2019-12-26,@TPP,50.435
2019-12-27,@TPP,50.435
2019-12-28,@TPP,50.535
2019-12-29,@TPP,50.535
2019-12-30,@TPP,50.63
2019-12-31,@TPP,50.63
2020-01-01,@TPP,50.727
2020-01-02,@TPP,50.727
2020-01-03,@TPP,50.816
2020-01-04,@TPP,50.816
2020-01-05,@TPP,50.92
2020-01-06,@TPP,50.92
2020-01-07,@TPP,51.006
2020-01-08,@TPP,51.006
2020-01-09,@TPP,51.12
2020-01-10,@TPP,51.12
2020-01-11,@TPP,51.172
2020-01-12,@TPP,51.172
2020-01-13,@TPP,51.24
2020-01-14,@TPP,51.24
2020-01-15,@TPP,51.316
2020-01-16,@TPP,51.316
2020-01-17,@TPP,51.374
2020-01-18,@TPP,51.374
2020-01-19,@TPP,51.426
2020-01-20,@TPP,51.426
2020-01-21,@TPP,51.473
2020-01-22,@TPP,51.473
2020-01-23,@TPP,51.526
2020-01-24,@TPP,51.526
2020-01-25,@TPP,51.601
2020-01-26,@TPP,51.601
2020-01-27,@TPP,51.661
2020-01-28,@TPP,51.661
2020-01-29,@TPP,51.709
2020-01-30,@TPP,51.709
2020-01-31,@TPP,51.748
2020-02-01,@TPP,51.748
2020-02-02,@TPP,51.776
2020-02-03,@TPP,51.776
2020-02-04,@TPP,51.804
2020-02-05,@TPP,51.804
2020-02-06,@TPP,51.836
2020-02-07,@TPP,51.836
2020-02-08,@TPP,51.783
2020-02-09,@TPP,51.783
2020-02-10,@TPP,51.735
2020-02-11,@TPP,51.735
2020-02-12,@TPP,51.702
2020-02-13,@TPP,51.702
2020-02-14,@TPP,51.651
2020-02-15,@TPP,51.651
2020-02-16,@TPP,51.624
2020-02-17,@TPP,51.624
2020-02-18,@TPP,51.565
2020-02-19,@TPP,51.565
2020-02-20,@TPP,51.531
2020-02-21,@TPP,51.531
2020-02-22,@TPP,51.498
2020-02-23,@TPP,51.498
2020-02-24,@TPP,51.493
2020-02-25,@TPP,51.493
2020-02-26,@TPP,51.433
2020-02-27,@TPP,51.433
2020-02-28,@TPP,51.407
2020-02-29,@TPP,51.407
2020-03-01,@TPP,51.393
2020-03-02,@TPP,51.393
2020-03-03,@TPP,51.35
2020-03-04,@TPP,51.35
2020-03-05,@TPP,51.241
2020-03-06,@TPP,51.241
2020-03-07,@TPP,51.155
2020-03-08,@TPP,51.155
2020-03-09,@TPP,51.1
2020-03-10,@TPP,51.1
2020-03-11,@TPP,51.042
2020-03-12,@TPP,51.042
2020-03-13,@TPP,51.002
2020-03-14,@TPP,51.002
2020-03-15,@TPP,50.95
2020-03-16,@TPP,50.95
2020-03-17,@TPP,50.895
2020-03-18,@TPP,50.895
2020-03-19,@TPP,50.825
2020-03-20,@TPP,50.825
2020-03-21,@TPP,50.768
2020-03-22,@TPP,50.768
2020-03-23,@TPP,50.703
2020-03-24,@TPP,50.703
2020-03-25,@TPP,50.634
2020-03-26,@TPP,50.634
2020-03-27,@TPP,50.561
2020-03-28,@TPP,50.561
2020-03-29,@TPP,50.489
2020-03-30,@TPP,50.489
2020-03-31,@TPP,50.422
2020-04-01,@TPP,50.422
2020-04-02,@TPP,50.36
2020-04-03,@TPP,50.36
2020-04-04,@TPP,50.346
2020-04-05,@TPP,50.346
2020-04-06,@TPP,50.241
2020-04-07,@TPP,50.241
2020-04-08,@TPP,50.14
2020-04-09,@TPP,50.14
2020-04-10,@TPP,50.055
2020-04-11,@TPP,50.055
2020-04-12,@TPP,49.924
2020-04-13,@TPP,49.924
2020-04-14,@TPP,49.797
2020-04-15,@TPP,49.797
2020-04-16,@TPP,49.655
2020-04-17,@TPP,49.655
2020-04-18,@TPP,49.51
2020-04-19,@TPP,49.51
2020-04-20,@TPP,49.463
2020-04-21,@TPP,49.463
2020-04-22,@TPP,49.403
2020-04-23,@TPP,49.403
2020-04-24,@TPP,49.396
2020-04-25,@TPP,49.396
2020-04-26,@TPP,49.352
2020-04-27,@TPP,49.352
2020-04-28,@TPP,49.307
2020-04-29,@TPP,49.307
2020-04-30,@TPP,49.245
2020-05-01,@TPP,49.245
2020-05-02,@TPP,49.211
2020-05-03,@TPP,49.211
2020-05-04,@TPP,49.101
2020-05-05,@TPP,49.101
2020-05-06,@TPP,48.974
2020-05-07,@TPP,48.974
2020-05-08,@TPP,48.864
2020-05-09,@TPP,48.864
2020-05-10,@TPP,48.882
2020-05-11,@TPP,48.882
2020-05-12,@TPP,48.883
2020-05-13,@TPP,48.883
2020-05-14,@TPP,48.888
2020-05-15,@TPP,48.888
2020-05-16,@TPP,48.92
2020-05-17,@TPP,48.92
2020-05-18,@TPP,48.869
2020-05-19,@TPP,48.869
2020-05-20,@TPP,48.819
2020-05-21,@TPP,48.819
2020-05-22,@TPP,48.846
2020-05-23,@TPP,48.846
2020-05-24,@TPP,48.84
2020-05-25,@TPP,48.84
2020-05-26,@TPP,48.85
2020-05-27,@TPP,48.85
2020-05-28,@TPP,48.832
2020-05-29,@TPP,48.832
2020-05-30,@TPP,48.854
2020-05-31,@TPP,48.854
2020-06-01,@TPP,48.863
2020-06-02,@TPP,48.863
2020-06-03,@TPP,48.88
2020-06-04,@TPP,48.88
2020-06-05,@TPP,48.894
2020-06-06,@TPP,48.894
2020-06-07,@TPP,48.909
2020-06-08,@TPP,48.909
2020-06-09,@TPP,48.939
2020-06-10,@TPP,48.939
2020-06-11,@TPP,49.0
2020-06-12,@TPP,49.0
2020-06-13,@TPP,49.029
2020-06-14,@TPP,49.029
2020-06-15,@TPP,49.093
2020-06-16,@TPP,49.093
2020-06-17,@TPP,49.088
2020-06-18,@TPP,49.088
2020-06-19,@TPP,49.105
2020-06-20,@TPP,49.105
2020-06-21,@TPP,49.077
2020-06-22,@TPP,49.077
2020-06-23,@TPP,49.089
2020-06-24,@TPP,49.089
2020-06-25,@TPP,49.112
2020-06-26,@TPP,49.112
2020-06-27,@TPP,49.106
2020-06-28,@TPP,49.106
2020-06-29,@TPP,49.085
2020-06-30,@TPP,49.085
2020-07-01,@TPP,49.11
2020-07-02,@TPP,49.11
2020-07-03,@TPP,49.098
2020-07-04,@TPP,49.098
2020-07-05,@TPP,49.101
2020-07-06,@TPP,49.101
2020-07-07,@TPP,49.135
2020-07-08,@TPP,49.135
2020-07-09,@TPP,49.135
2020-07-10,@TPP,49.135
2020-07-11,@TPP,49.157
2020-07-12,@TPP,49.157
2020-07-13,@TPP,49.073
2020-07-14,@TPP,49.073
2020-07-15,@TPP,48.978
2020-07-16,@TPP,48.978
2020-07-17,@TPP,48.947
2020-07-18,@TPP,48.947
2020-07-19,@TPP,48.978
2020-07-20,@TPP,48.978
2020-07-21,@TPP,49.022
2020-07-22,@TPP,49.022
2020-07-23,@TPP,49.072
2020-07-24,@TPP,49.072
2020-07-25,@TPP,49.109
2020-07-26,@TPP,49.109
2020-07-27,@TPP,49.069
2020-07-28,@TPP,49.069
2020-07-29,@TPP,48.996
2020-07-30,@TPP,48.996
2020-07-31,@TPP,48.971
2020-08-01,@TPP,48.971
2020-08-02,@TPP,48.938
2020-08-03,@TPP,48.938
2020-08-04,@TPP,48.896
2020-08-05,@TPP,48.896
2020-08-06,@TPP,48.845
2020-08-07,@TPP,48.845
2020-08-08,@TPP,48.859
2020-08-09,@TPP,48.859
2020-08-10,@TPP,48.807
2020-08-11,@TPP,48.807
2020-08-12,@TPP,48.734
2020-08-13,@TPP,48.734
2020-08-14,@TPP,48.83
2020-08-15,@TPP,48.83
2020-08-16,@TPP,48.9
2020-08-17,@TPP,48.9
2020-08-18,@TPP,48.961
2020-08-19,@TPP,48.961
2020-08-20,@TPP,49.035
2020-08-21,@TPP,49.035
2020-08-22,@TPP,49.082
2020-08-23,@TPP,49.082
2020-08-24,@TPP,49.112
2020-08-25,@TPP,49.112
2020-08-26,@TPP,49.11
2020-08-27,@TPP,49.11
2020-08-28,@TPP,49.132
2020-08-29,@TPP,49.132
2020-08-30,@TPP,49.1
2020-08-31,@TPP,49.1
2020-09-01,@TPP,49.051
2020-09-02,@TPP,49.051
2020-09-03,@TPP,49.021
2020-09-04,@TPP,49.021
2020-09-05,@TPP,48.97
2020-09-06,@TPP,48.97
2020-09-07,@TPP,48.939
2020-09-08,@TPP,48.939
2020-09-09,@TPP,48.873
2020-09-10,@TPP,48.873
2020-09-11,@TPP,48.82
2020-09-12,@TPP,48.82
2020-09-13,@TPP,48.781
2020-09-14,@TPP,48.781
2020-09-15,@TPP,48.743
2020-09-16,@TPP,48.743
2020-09-17,@TPP,48.68
2020-09-18,@TPP,48.68
2020-09-19,@TPP,48.624
2020-09-20,@TPP,48.624
2020-09-21,@TPP,48.675
2020-09-22,@TPP,48.675
2020-09-23,@TPP,48.68
2020-09-24,@TPP,48.68
2020-09-25,@TPP,48.728
2020-09-26,@TPP,48.728
2020-09-27,@TPP,48.742
2020-09-28,@TPP,48.742
2020-09-29,@TPP,48.78
2020-09-30,@TPP,48.78
2020-10-01,@TPP,48.797
2020-10-02,@TPP,48.797
2020-10-03,@TPP,48.841
2020-10-04,@TPP,48.841
2020-10-05,@TPP,48.838
2020-10-06,@TPP,48.838
2020-10-07,@TPP,48.861
2020-10-08,@TPP,48.861
2020-10-09,@TPP,48.879
2020-10-10,@TPP,48.879
2020-10-11,@TPP,48.927
2020-10-12,@TPP,48.927
2020-10-13,@TPP,49.024
2020-10-14,@TPP,49.024
2020-10-15,@TPP,49.097
2020-10-16,@TPP,49.097
2020-10-17,@TPP,49.189
2020-10-18,@TPP,49.189
2020-10-19,@TPP,49.228
2020-10-20,@TPP,49.228
2020-10-21,@TPP,49.265
2020-10-22,@TPP,49.265
2020-10-23,@TPP,49.316
2020-10-24,@TPP,49.316
2020-10-25,@TPP,49.365
2020-10-26,@TPP,49.365
2020-10-27,@TPP,49.419
2020-10-28,@TPP,49.419
2020-10-29,@TPP,49.494
2020-10-30,@TPP,49.494
2020-10-31,@TPP,49.523
2020-11-01,@TPP,49.523
2020-11-02,@TPP,49.528
2020-11-03,@TPP,49.528
2020-11-04,@TPP,49.539
2020-11-05,@TPP,49.539
2020-11-06,@TPP,49.565
2020-11-07,@TPP,49.565
2020-11-08,@TPP,49.601
2020-11-09,@TPP,49.601
2020-11-10,@TPP,49.651
2020-11-11,@TPP,49.651
2020-11-12,@TPP,49.704
2020-11-13,@TPP,49.704
2020-11-14,@TPP,49.742
2020-11-15,@TPP,49.742
2020-11-16,@TPP,49.749
2020-11-17,@TPP,49.749
2020-11-18,@TPP,49.739
2020-11-19,@TPP,49.739
2020-11-20,@TPP,49.79
2020-11-21,@TPP,49.79
2020-11-22,@TPP,49.827
2020-11-23,@TPP,49.827
2020-11-24,@TPP,49.845
2020-11-25,@TPP,49.845
2020-11-26,@TPP,49.892
2020-11-27,@TPP,49.892
2020-11-28,@TPP,49.93
2020-11-29,@TPP,49.93
2020-11-30,@TPP,49.976
2020-12-01,@TPP,49.976
2020-12-02,@TPP,49.984
2020-12-03,@TPP,49.984
2020-12-04,@TPP,49.999
2020-12-05,@TPP,49.999
2020-12-06,@TPP,50.028
2020-12-07,@TPP,50.028
2020-12-08,@TPP,50.078
2020-12-09,@TPP,50.078
2020-12-10,@TPP,50.093
2020-12-11,@TPP,50.093
2020-12-12,@TPP,50.118
2020-12-13,@TPP,50.118
2020-12-14,@TPP,50.106
2020-12-15,@TPP,50.106
2020-12-16,@TPP,50.079
2020-12-17,@TPP,50.079
2020-12-18,@TPP,50.067
2020-12-19,@TPP,50.067
2020-12-20,@TPP,50.07
2020-12-21,@TPP,50.07
2020-12-22,@TPP,50.048
2020-12-23,@TPP,50.048
2020-12-24,@TPP,50.04
2020-12-25,@TPP,50.04
2020-12-26,@TPP,50.029
2020-12-27,@TPP,50.029
2020-12-28,@TPP,50.027
2020-12-29,@TPP,50.027
2020-12-30,@TPP,50.023
2020-12-31,@TPP,50.023
2021-01-01,@TPP,50.031
2021-01-02,@TPP,50.031
2021-01-03,@TPP,50.002
2021-01-04,@TPP,50.002
2021-01-05,@TPP,49.982
2021-01-06,@TPP,49.982
2021-01-07,@TPP,49.984
2021-01-08,@TPP,49.984
2021-01-09,@TPP,49.956
2021-01-10,@TPP,49.956
2021-01-11,@TPP,49.938
2021-01-12,@TPP,49.938
2021-01-13,@TPP,49.94
2021-01-14,@TPP,49.94
2021-01-15,@TPP,49.928
2021-01-16,@TPP,49.928
2021-01-17,@TPP,49.943
2021-01-18,@TPP,49.943
2021-01-19,@TPP,50.005
2021-01-20,@TPP,50.005
2021-01-21,@TPP,50.039
2021-01-22,@TPP,50.039
2021-01-23,@TPP,50.1
2021-01-24,@TPP,50.1
2021-01-25,@TPP,50.13
2021-01-26,@TPP,50.13
2021-01-27,@TPP,50.173
2021-01-28,@TPP,50.173
2021-01-29,@TPP,50.215
2021-01-30,@TPP,50.215
2021-01-31,@TPP,50.211
2021-02-01,@TPP,50.211
2021-02-02,@TPP,50.226
2021-02-03,@TPP,50.226
2021-02-04,@TPP,50.249
2021-02-05,@TPP,50.249
2021-02-06,@TPP,50.25
2021-02-07,@TPP,50.25
2021-02-08,@TPP,50.249
2021-02-09,@TPP,50.249
2021-02-10,@TPP,50.275
2021-02-11,@TPP,50.275
2021-02-12,@TPP,50.253
2021-02-13,@TPP,50.253
2021-02-14,@TPP,50.294
2021-02-15,@TPP,50.294
2021-02-16,@TPP,50.314
2021-02-17,@TPP,50.314
2021-02-18,@TPP,50.338
2021-02-19,@TPP,50.338
2021-02-20,@TPP,50.381
2021-02-21,@TPP,50.381
2021-02-22,@TPP,50.422
2021-02-23,@TPP,50.422
2021-02-24,@TPP,50.471
2021-02-25,@TPP,50.471
2021-02-26,@TPP,50.477
2021-02-27,@TPP,50.477
2021-02-28,@TPP,50.545
2021-03-01,@TPP,50.545
2021-03-02,@TPP,50.586
2021-03-03,@TPP,50.586
2021-03-04,@TPP,50.644
2021-03-05,@TPP,50.644
2021-03-06,@TPP,50.687
2021-03-07,@TPP,50.687
2021-03-08,@TPP,50.74
2021-03-09,@TPP,50.74
2021-03-10,@TPP,50.789
2021-03-11,@TPP,50.789
2021-03-12,@TPP,50.84
2021-03-13,@TPP,50.84
2021-03-14,@TPP,50.863
2021-03-15,@TPP,50.863
2021-03-16,@TPP,50.9
2021-03-17,@TPP,50.9
2021-03-18,@TPP,50.951
2021-03-19,@TPP,50.951
2021-03-20,@TPP,50.979
2021-03-21,@TPP,50.979
2021-03-22,@TPP,51.014
2021-03-23,@TPP,51.014
2021-03-24,@TPP,51.047
2021-03-25,@TPP,51.047
2021-03-26,@TPP,51.098
2021-03-27,@TPP,51.098
2021-03-28,@TPP,51.115
2021-03-29,@TPP,51.115
2021-03-30,@TPP,51.139
2021-03-31,@TPP,51.139
2021-04-01,@TPP,51.162
2021-04-02,@TPP,51.162
2021-04-03,@TPP,51.173
2021-04-04,@TPP,51.173
2021-04-05,@TPP,51.212
2021-04-06,@TPP,51.212
2021-04-07,@TPP,51.199
2021-04-08,@TPP,51.199
2021-04-09,@TPP,51.225
2021-04-10,@TPP,51.225
2021-04-11,@TPP,51.216
2021-04-12,@TPP,51.216
2021-04-13,@TPP,51.188
2021-04-14,@TPP,51.188
2021-04-15,@TPP,51.171
2021-04-16,@TPP,51.171
2021-04-17,@TPP,51.173
2021-04-18,@TPP,51.173
2021-04-19,@TPP,51.144
2021-04-20,@TPP,51.144
2021-04-21,@TPP,51.117
2021-04-22,@TPP,51.117
2021-04-23,@TPP,51.058
2021-04-24,@TPP,51.058
2021-04-25,@TPP,51.09
2021-04-26,@TPP,51.09
2021-04-27,@TPP,51.11
2021-04-28,@TPP,51.11
2021-04-29,@TPP,51.127
2021-04-30,@TPP,51.127
2021-05-01,@TPP,51.172
2021-05-02,@TPP,51.172
2021-05-03,@TPP,51.216
2021-05-04,@TPP,51.216
2021-05-05,@TPP,51.244
2021-05-06,@TPP,51.244
2021-05-07,@TPP,51.279
2021-05-08,@TPP,51.279
2021-05-09,@TPP,51.279
2021-05-10,@TPP,51.279
2021-05-11,@TPP,51.341
2021-05-12,@TPP,51.341
2021-05-13,@TPP,51.369
2021-05-14,@TPP,51.369
2021-05-15,@TPP,51.321
2021-05-16,@TPP,51.321
2021-05-17,@TPP,51.33
2021-05-18,@TPP,51.33
2021-05-19,@TPP,51.32
2021-05-20,@TPP,51.32
2021-05-21,@TPP,51.301
2021-05-22,@TPP,51.301
2021-05-23,@TPP,51.279
2021-05-24,@TPP,51.279
2021-05-25,@TPP,51.262
2021-05-26,@TPP,51.262
2021-05-27,@TPP,51.224
2021-05-28,@TPP,51.224
2021-05-29,@TPP,51.18
2021-05-30,@TPP,51.18
2021-05-31,@TPP,51.176
2021-06-01,@TPP,51.176
2021-06-02,@TPP,51.143
2021-06-03,@TPP,51.143
2021-06-04,@TPP,51.112
2021-06-05,@TPP,51.112
2021-06-06,@TPP,51.134
2021-06-07,@TPP,51.134
2021-06-08,@TPP,51.139
2021-06-09,@TPP,51.139
2021-06-10,@TPP,51.161
2021-06-11,@TPP,51.161
2021-06-12,@TPP,51.165
2021-06-13,@TPP,51.165
2021-06-14,@TPP,51.167
2021-06-15,@TPP,51.167
2021-06-16,@TPP,51.152
2021-06-17,@TPP,51.152
2021-06-18,@TPP,51.206
2021-06-19,@TPP,51.206
2021-06-20,@TPP,51.243
2021-06-21,@TPP,51.243
2021-06-22,@TPP,51.279
2021-06-23,@TPP,51.279
2021-06-24,@TPP,51.342
2021-06-25,@TPP,51.342
2021-06-26,@TPP,51.389
2021-06-27,@TPP,51.389
2021-06-28,@TPP,51.463
2021-06-29,@TPP,51.463
2021-06-30,@TPP,51.522
2021-07-01,@TPP,51.522
2021-07-02,@TPP,51.604
2021-07-03,@TPP,51.604
2021-07-04,@TPP,51.669
2021-07-05,@TPP,51.669
2021-07-06,@TPP,51.755
2021-07-07,@TPP,51.755
2021-07-08,@TPP,51.816
2021-07-09,@TPP,51.816
2021-07-10,@TPP,51.917
2021-07-11,@TPP,51.917
2021-07-12,@TPP,51.993
2021-07-13,@TPP,51.993
2021-07-14,@TPP,52.079
2021-07-15,@TPP,52.079
2021-07-16,@TPP,52.097
2021-07-17,@TPP,52.097
2021-07-18,@TPP,52.114
2021-07-19,@TPP,52.114
2021-07-20,@TPP,52.132
2021-07-21,@TPP,52.132
2021-07-22,@TPP,52.157
2021-07-23,@TPP,52.157
2021-07-24,@TPP,52.17
2021-07-25,@TPP,52.17
2021-07-26,@TPP,52.191
2021-07-27,@TPP,52.191
2021-07-28,@TPP,52.218
2021-07-29,@TPP,52.218
2021-07-30,@TPP,52.171
2021-07-31,@TPP,52.171
2021-08-01,@TPP,52.22
2021-08-02,@TPP,52.22
2021-08-03,@TPP,52.244
2021-08-04,@TPP,52.244
2021-08-05,@TPP,52.281
2021-08-06,@TPP,52.281
2021-08-07,@TPP,52.282
2021-08-08,@TPP,52.282
2021-08-09,@TPP,52.293
2021-08-10,@TPP,52.293
2021-08-11,@TPP,52.303
2021-08-12,@TPP,52.303
2021-08-13,@TPP,52.253
2021-08-14,@TPP,52.253
2021-08-15,@TPP,52.217
2021-08-16,@TPP,52.217
2021-08-17,@TPP,52.203
2021-08-18,@TPP,52.203
2021-08-19,@TPP,52.166
2021-08-20,@TPP,52.166
2021-08-21,@TPP,52.206
2021-08-22,@TPP,52.206
2021-08-23,@TPP,52.267
2021-08-24,@TPP,52.267
2021-08-25,@TPP,52.318
2021-08-26,@TPP,52.318
2021-08-27,@TPP,52.292
2021-08-28,@TPP,52.292
2021-08-29,@TPP,52.227
2021-08-30,@TPP,52.227
2021-08-31,@TPP,52.133
2021-09-01,@TPP,52.133
2021-09-02,@TPP,52.052
2021-09-03,@TPP,52.052
2021-09-04,@TPP,51.965
2021-09-05,@TPP,51.965
2021-09-06,@TPP,51.878
2021-09-07,@TPP,51.878
2021-09-08,@TPP,51.807
2021-09-09,@TPP,51.807
2021-09-10,@TPP,51.71
2021-09-11,@TPP,51.71
2021-09-12,@TPP,51.744
2021-09-13,@TPP,51.744
2021-09-14,@TPP,51.782
2021-09-15,@TPP,51.782
2021-09-16,@TPP,51.809
2021-09-17,@TPP,51.809
2021-09-18,@TPP,51.891
2021-09-19,@TPP,51.891
2021-09-20,@TPP,51.998
2021-09-21,@TPP,51.998
2021-09-22,@TPP,52.098
2021-09-23,@TPP,52.098
2021-09-24,@TPP,52.132
2021-09-25,@TPP,52.132
2021-09-26,@TPP,52.197
2021-09-27,@TPP,52.197
2021-09-28,@TPP,52.268
2021-09-29,@TPP,52.268
2021-09-30,@TPP,52.342
2021-10-01,@TPP,52.342
2021-10-02,@TPP,52.382
2021-10-03,@TPP,52.382
2021-10-04,@TPP,52.435
2021-10-05,@TPP,52.435
2021-10-06,@TPP,52.489
2021-10-07,@TPP,52.489
2021-10-08,@TPP,52.553
2021-10-09,@TPP,52.553
2021-10-10,@TPP,52.557
2021-10-11,@TPP,52.557
2021-10-12,@TPP,52.575
2021-10-13,@TPP,52.575
2021-10-14,@TPP,52.593
2021-10-15,@TPP,52.593
2021-10-16,@TPP,52.61
2021-10-17,@TPP,52.61
2021-10-18,@TPP,52.622
2021-10-19,@TPP,52.622
2021-10-20,@TPP,52.643
2021-10-21,@TPP,52.643
2021-10-22,@TPP,52.641
2021-10-23,@TPP,52.641
2021-10-24,@TPP,52.614
2021-10-25,@TPP,52.614
2021-10-26,@TPP,52.586
2021-10-27,@TPP,52.586
2021-10-28,@TPP,52.571
2021-10-29,@TPP,52.571
2021-10-30,@TPP,52.534
2021-10-31,@TPP,52.534
2021-11-01,@TPP,52.517
2021-11-02,@TPP,52.517
2021-11-03,@TPP,52.495
2021-11-04,@TPP,52.495
2021-11-05,@TPP,52.513
2021-11-06,@TPP,52.513
2021-11-07,@TPP,52.525
2021-11-08,@TPP,52.525
2021-11-09,@TPP,52.556
