Date,Party,50%
2009-03-02,@TPP,58.249
2009-03-03,@TPP,58.156
2009-03-04,@TPP,58.156
2009-03-05,@TPP,58.086
2009-03-06,@TPP,58.086
2009-03-07,@TPP,57.991
2009-03-08,@TPP,57.991
2009-03-09,@TPP,57.993
2009-03-10,@TPP,57.993
2009-03-11,@TPP,57.971
2009-03-12,@TPP,57.971
2009-03-13,@TPP,57.965
2009-03-14,@TPP,57.965
2009-03-15,@TPP,57.956
2009-03-16,@TPP,57.956
2009-03-17,@TPP,58.121
2009-03-18,@TPP,58.121
2009-03-19,@TPP,58.303
2009-03-20,@TPP,58.303
2009-03-21,@TPP,58.447
2009-03-22,@TPP,58.447
2009-03-23,@TPP,58.507
2009-03-24,@TPP,58.507
2009-03-25,@TPP,58.587
2009-03-26,@TPP,58.587
2009-03-27,@TPP,58.581
2009-03-28,@TPP,58.581
2009-03-29,@TPP,58.546
2009-03-30,@TPP,58.546
2009-03-31,@TPP,58.514
2009-04-01,@TPP,58.514
2009-04-02,@TPP,58.483
2009-04-03,@TPP,58.483
2009-04-04,@TPP,58.46
2009-04-05,@TPP,58.46
2009-04-06,@TPP,58.416
2009-04-07,@TPP,58.416
2009-04-08,@TPP,58.343
2009-04-09,@TPP,58.343
2009-04-10,@TPP,58.223
2009-04-11,@TPP,58.223
2009-04-12,@TPP,58.103
2009-04-13,@TPP,58.103
2009-04-14,@TPP,57.992
2009-04-15,@TPP,57.992
2009-04-16,@TPP,57.867
2009-04-17,@TPP,57.867
2009-04-18,@TPP,57.768
2009-04-19,@TPP,57.768
2009-04-20,@TPP,57.674
2009-04-21,@TPP,57.674
2009-04-22,@TPP,57.601
2009-04-23,@TPP,57.601
2009-04-24,@TPP,57.539
2009-04-25,@TPP,57.539
2009-04-26,@TPP,57.448
2009-04-27,@TPP,57.448
2009-04-28,@TPP,57.383
2009-04-29,@TPP,57.383
2009-04-30,@TPP,57.315
2009-05-01,@TPP,57.315
2009-05-02,@TPP,57.243
2009-05-03,@TPP,57.243
2009-05-04,@TPP,57.153
2009-05-05,@TPP,57.153
2009-05-06,@TPP,57.086
2009-05-07,@TPP,57.086
2009-05-08,@TPP,56.936
2009-05-09,@TPP,56.936
2009-05-10,@TPP,56.788
2009-05-11,@TPP,56.788
2009-05-12,@TPP,56.657
2009-05-13,@TPP,56.657
2009-05-14,@TPP,56.505
2009-05-15,@TPP,56.505
2009-05-16,@TPP,56.462
2009-05-17,@TPP,56.462
2009-05-18,@TPP,56.298
2009-05-19,@TPP,56.298
2009-05-20,@TPP,56.17
2009-05-21,@TPP,56.17
2009-05-22,@TPP,56.117
2009-05-23,@TPP,56.117
2009-05-24,@TPP,56.045
2009-05-25,@TPP,56.045
2009-05-26,@TPP,55.982
2009-05-27,@TPP,55.982
2009-05-28,@TPP,55.88
2009-05-29,@TPP,55.88
2009-05-30,@TPP,55.776
2009-05-31,@TPP,55.776
2009-06-01,@TPP,55.704
2009-06-02,@TPP,55.704
2009-06-03,@TPP,55.703
2009-06-04,@TPP,55.703
2009-06-05,@TPP,55.757
2009-06-06,@TPP,55.757
2009-06-07,@TPP,55.797
2009-06-08,@TPP,55.797
2009-06-09,@TPP,55.844
2009-06-10,@TPP,55.844
2009-06-11,@TPP,55.917
2009-06-12,@TPP,55.917
2009-06-13,@TPP,55.893
2009-06-14,@TPP,55.893
2009-06-15,@TPP,55.972
2009-06-16,@TPP,55.972
2009-06-17,@TPP,56.016
2009-06-18,@TPP,56.016
2009-06-19,@TPP,56.095
2009-06-20,@TPP,56.095
2009-06-21,@TPP,56.164
2009-06-22,@TPP,56.164
2009-06-23,@TPP,56.4
2009-06-24,@TPP,56.4
2009-06-25,@TPP,56.617
2009-06-26,@TPP,56.617
2009-06-27,@TPP,56.761
2009-06-28,@TPP,56.761
2009-06-29,@TPP,56.709
2009-06-30,@TPP,56.709
2009-07-01,@TPP,56.657
2009-07-02,@TPP,56.657
2009-07-03,@TPP,56.608
2009-07-04,@TPP,56.608
2009-07-05,@TPP,56.547
2009-07-06,@TPP,56.547
2009-07-07,@TPP,56.441
2009-07-08,@TPP,56.441
2009-07-09,@TPP,56.381
2009-07-10,@TPP,56.381
2009-07-11,@TPP,56.326
2009-07-12,@TPP,56.326
2009-07-13,@TPP,56.391
2009-07-14,@TPP,56.391
2009-07-15,@TPP,56.463
2009-07-16,@TPP,56.463
2009-07-17,@TPP,56.589
2009-07-18,@TPP,56.589
2009-07-19,@TPP,56.707
2009-07-20,@TPP,56.707
2009-07-21,@TPP,56.843
2009-07-22,@TPP,56.843
2009-07-23,@TPP,56.959
2009-07-24,@TPP,56.959
2009-07-25,@TPP,57.105
2009-07-26,@TPP,57.105
2009-07-27,@TPP,57.165
2009-07-28,@TPP,57.165
2009-07-29,@TPP,57.254
2009-07-30,@TPP,57.254
2009-07-31,@TPP,57.268
2009-08-01,@TPP,57.268
2009-08-02,@TPP,57.282
2009-08-03,@TPP,57.282
2009-08-04,@TPP,57.281
2009-08-05,@TPP,57.281
2009-08-06,@TPP,57.327
2009-08-07,@TPP,57.327
2009-08-08,@TPP,57.309
2009-08-09,@TPP,57.309
2009-08-10,@TPP,57.323
2009-08-11,@TPP,57.323
2009-08-12,@TPP,57.331
2009-08-13,@TPP,57.331
2009-08-14,@TPP,57.344
2009-08-15,@TPP,57.344
2009-08-16,@TPP,57.308
2009-08-17,@TPP,57.308
2009-08-18,@TPP,57.333
2009-08-19,@TPP,57.333
2009-08-20,@TPP,57.377
2009-08-21,@TPP,57.377
2009-08-22,@TPP,57.396
2009-08-23,@TPP,57.396
2009-08-24,@TPP,57.475
2009-08-25,@TPP,57.475
2009-08-26,@TPP,57.561
2009-08-27,@TPP,57.561
2009-08-28,@TPP,57.57
2009-08-29,@TPP,57.57
2009-08-30,@TPP,57.568
2009-08-31,@TPP,57.568
2009-09-01,@TPP,57.519
2009-09-02,@TPP,57.519
2009-09-03,@TPP,57.447
2009-09-04,@TPP,57.447
2009-09-05,@TPP,57.397
2009-09-06,@TPP,57.397
2009-09-07,@TPP,57.398
2009-09-08,@TPP,57.398
2009-09-09,@TPP,57.387
2009-09-10,@TPP,57.387
2009-09-11,@TPP,57.252
2009-09-12,@TPP,57.252
2009-09-13,@TPP,57.183
2009-09-14,@TPP,57.183
2009-09-15,@TPP,57.159
2009-09-16,@TPP,57.159
2009-09-17,@TPP,57.158
2009-09-18,@TPP,57.158
2009-09-19,@TPP,57.135
2009-09-20,@TPP,57.135
2009-09-21,@TPP,57.165
2009-09-22,@TPP,57.165
2009-09-23,@TPP,57.198
2009-09-24,@TPP,57.198
2009-09-25,@TPP,57.187
2009-09-26,@TPP,57.187
2009-09-27,@TPP,57.196
2009-09-28,@TPP,57.196
2009-09-29,@TPP,57.282
2009-09-30,@TPP,57.282
2009-10-01,@TPP,57.386
2009-10-02,@TPP,57.386
2009-10-03,@TPP,57.498
2009-10-04,@TPP,57.498
2009-10-05,@TPP,57.623
2009-10-06,@TPP,57.623
2009-10-07,@TPP,57.746
2009-10-08,@TPP,57.746
2009-10-09,@TPP,57.857
2009-10-10,@TPP,57.857
2009-10-11,@TPP,57.872
2009-10-12,@TPP,57.872
2009-10-13,@TPP,57.895
2009-10-14,@TPP,57.895
2009-10-15,@TPP,57.92
2009-10-16,@TPP,57.92
2009-10-17,@TPP,57.908
2009-10-18,@TPP,57.908
2009-10-19,@TPP,57.788
2009-10-20,@TPP,57.788
2009-10-21,@TPP,57.692
2009-10-22,@TPP,57.692
2009-10-23,@TPP,57.523
2009-10-24,@TPP,57.523
2009-10-25,@TPP,57.364
2009-10-26,@TPP,57.364
2009-10-27,@TPP,57.202
2009-10-28,@TPP,57.202
2009-10-29,@TPP,57.032
2009-10-30,@TPP,57.032
2009-10-31,@TPP,56.871
2009-11-01,@TPP,56.871
2009-11-02,@TPP,56.683
2009-11-03,@TPP,56.683
2009-11-04,@TPP,56.505
2009-11-05,@TPP,56.505
2009-11-06,@TPP,56.313
2009-11-07,@TPP,56.313
2009-11-08,@TPP,56.088
2009-11-09,@TPP,56.088
2009-11-10,@TPP,55.926
2009-11-11,@TPP,55.926
2009-11-12,@TPP,55.801
2009-11-13,@TPP,55.801
2009-11-14,@TPP,55.791
2009-11-15,@TPP,55.791
2009-11-16,@TPP,55.92
2009-11-17,@TPP,55.92
2009-11-18,@TPP,56.05
2009-11-19,@TPP,56.05
2009-11-20,@TPP,56.181
2009-11-21,@TPP,56.181
2009-11-22,@TPP,56.329
2009-11-23,@TPP,56.329
2009-11-24,@TPP,56.43
2009-11-25,@TPP,56.43
2009-11-26,@TPP,56.543
2009-11-27,@TPP,56.543
2009-11-28,@TPP,56.629
2009-11-29,@TPP,56.629
2009-11-30,@TPP,56.651
2009-12-01,@TPP,56.651
2009-12-02,@TPP,54.693
2009-12-03,@TPP,54.693
2009-12-04,@TPP,54.821
2009-12-05,@TPP,54.821
2009-12-06,@TPP,54.853
2009-12-07,@TPP,54.853
2009-12-08,@TPP,54.997
2009-12-09,@TPP,54.997
2009-12-10,@TPP,55.02
2009-12-11,@TPP,55.02
2009-12-12,@TPP,55.054
2009-12-13,@TPP,55.054
2009-12-14,@TPP,55.057
2009-12-15,@TPP,55.057
2009-12-16,@TPP,55.054
2009-12-17,@TPP,55.054
2009-12-18,@TPP,55.053
2009-12-19,@TPP,55.053
2009-12-20,@TPP,55.058
2009-12-21,@TPP,55.058
2009-12-22,@TPP,55.055
2009-12-23,@TPP,55.055
2009-12-24,@TPP,55.062
2009-12-25,@TPP,55.062
2009-12-26,@TPP,55.06
2009-12-27,@TPP,55.06
2009-12-28,@TPP,55.051
2009-12-29,@TPP,55.051
2009-12-30,@TPP,55.063
2009-12-31,@TPP,55.063
2010-01-01,@TPP,55.062
2010-01-02,@TPP,55.062
2010-01-03,@TPP,55.069
2010-01-04,@TPP,55.069
2010-01-05,@TPP,55.071
2010-01-06,@TPP,55.071
2010-01-07,@TPP,55.074
2010-01-08,@TPP,55.074
2010-01-09,@TPP,55.056
2010-01-10,@TPP,55.056
2010-01-11,@TPP,55.062
2010-01-12,@TPP,55.062
2010-01-13,@TPP,55.055
2010-01-14,@TPP,55.055
2010-01-15,@TPP,54.972
2010-01-16,@TPP,54.972
2010-01-17,@TPP,54.906
2010-01-18,@TPP,54.906
2010-01-19,@TPP,54.813
2010-01-20,@TPP,54.813
2010-01-21,@TPP,54.72
2010-01-22,@TPP,54.72
2010-01-23,@TPP,54.637
2010-01-24,@TPP,54.637
2010-01-25,@TPP,54.562
2010-01-26,@TPP,54.562
2010-01-27,@TPP,54.5
2010-01-28,@TPP,54.5
2010-01-29,@TPP,54.432
2010-01-30,@TPP,54.432
2010-01-31,@TPP,54.412
2010-02-01,@TPP,54.412
2010-02-02,@TPP,54.386
2010-02-03,@TPP,54.386
2010-02-04,@TPP,54.372
2010-02-05,@TPP,54.372
2010-02-06,@TPP,54.337
2010-02-07,@TPP,54.337
2010-02-08,@TPP,54.292
2010-02-09,@TPP,54.292
2010-02-10,@TPP,54.266
2010-02-11,@TPP,54.266
2010-02-12,@TPP,54.185
2010-02-13,@TPP,54.185
2010-02-14,@TPP,54.144
2010-02-15,@TPP,54.144
2010-02-16,@TPP,54.107
2010-02-17,@TPP,54.107
2010-02-18,@TPP,54.07
2010-02-19,@TPP,54.07
2010-02-20,@TPP,54.013
2010-02-21,@TPP,54.013
2010-02-22,@TPP,53.967
2010-02-23,@TPP,53.967
2010-02-24,@TPP,53.892
2010-02-25,@TPP,53.892
2010-02-26,@TPP,53.871
2010-02-27,@TPP,53.871
2010-02-28,@TPP,53.897
2010-03-01,@TPP,53.897
2010-03-02,@TPP,53.92
2010-03-03,@TPP,53.92
2010-03-04,@TPP,53.954
2010-03-05,@TPP,53.954
2010-03-06,@TPP,53.983
2010-03-07,@TPP,53.983
2010-03-08,@TPP,53.989
2010-03-09,@TPP,53.989
2010-03-10,@TPP,53.971
2010-03-11,@TPP,53.971
2010-03-12,@TPP,53.952
2010-03-13,@TPP,53.952
2010-03-14,@TPP,54.042
2010-03-15,@TPP,54.042
2010-03-16,@TPP,54.096
2010-03-17,@TPP,54.096
2010-03-18,@TPP,54.154
2010-03-19,@TPP,54.154
2010-03-20,@TPP,54.194
2010-03-21,@TPP,54.194
2010-03-22,@TPP,54.217
2010-03-23,@TPP,54.217
2010-03-24,@TPP,54.266
2010-03-25,@TPP,54.266
2010-03-26,@TPP,54.323
2010-03-27,@TPP,54.323
2010-03-28,@TPP,54.256
2010-03-29,@TPP,54.256
2010-03-30,@TPP,54.202
2010-03-31,@TPP,54.202
2010-04-01,@TPP,54.056
2010-04-02,@TPP,54.056
2010-04-03,@TPP,53.928
2010-04-04,@TPP,53.928
2010-04-05,@TPP,53.774
2010-04-06,@TPP,53.774
2010-04-07,@TPP,53.647
2010-04-08,@TPP,53.647
2010-04-09,@TPP,53.504
2010-04-10,@TPP,53.504
2010-04-11,@TPP,53.358
2010-04-12,@TPP,53.358
2010-04-13,@TPP,53.225
2010-04-14,@TPP,53.225
2010-04-15,@TPP,53.035
2010-04-16,@TPP,53.035
2010-04-17,@TPP,52.898
2010-04-18,@TPP,52.898
2010-04-19,@TPP,52.675
2010-04-20,@TPP,52.675
2010-04-21,@TPP,52.406
2010-04-22,@TPP,52.406
2010-04-23,@TPP,52.15
2010-04-24,@TPP,52.15
2010-04-25,@TPP,51.907
