Date,Party,50%
2002-02-14,@TPP,47.494
2002-02-15,@TPP,47.494
2002-02-16,@TPP,47.539
2002-02-17,@TPP,47.539
2002-02-18,@TPP,47.54
2002-02-19,@TPP,47.54
2002-02-20,@TPP,47.562
2002-02-21,@TPP,47.562
2002-02-22,@TPP,47.631
2002-02-23,@TPP,47.631
2002-02-24,@TPP,47.691
2002-02-25,@TPP,47.691
2002-02-26,@TPP,47.742
2002-02-27,@TPP,47.742
2002-02-28,@TPP,47.788
2002-03-01,@TPP,47.788
2002-03-02,@TPP,47.838
2002-03-03,@TPP,47.838
2002-03-04,@TPP,47.892
2002-03-05,@TPP,47.892
2002-03-06,@TPP,47.969
2002-03-07,@TPP,47.969
2002-03-08,@TPP,48.038
2002-03-09,@TPP,48.038
2002-03-10,@TPP,48.153
2002-03-11,@TPP,48.153
2002-03-12,@TPP,48.259
2002-03-13,@TPP,48.259
2002-03-14,@TPP,48.374
2002-03-15,@TPP,48.374
2002-03-16,@TPP,48.457
2002-03-17,@TPP,48.457
2002-03-18,@TPP,48.58
2002-03-19,@TPP,48.58
2002-03-20,@TPP,48.663
2002-03-21,@TPP,48.663
2002-03-22,@TPP,48.694
2002-03-23,@TPP,48.694
2002-03-24,@TPP,48.751
2002-03-25,@TPP,48.751
2002-03-26,@TPP,48.777
2002-03-27,@TPP,48.777
2002-03-28,@TPP,48.796
2002-03-29,@TPP,48.796
2002-03-30,@TPP,48.842
2002-03-31,@TPP,48.842
2002-04-01,@TPP,48.866
2002-04-02,@TPP,48.866
2002-04-03,@TPP,48.902
2002-04-04,@TPP,48.902
2002-04-05,@TPP,48.932
2002-04-06,@TPP,48.932
2002-04-07,@TPP,48.961
2002-04-08,@TPP,48.961
2002-04-09,@TPP,48.979
2002-04-10,@TPP,48.979
2002-04-11,@TPP,48.994
2002-04-12,@TPP,48.994
2002-04-13,@TPP,49.003
2002-04-14,@TPP,49.003
2002-04-15,@TPP,49.015
2002-04-16,@TPP,49.015
2002-04-17,@TPP,49.033
2002-04-18,@TPP,49.033
2002-04-19,@TPP,49.152
2002-04-20,@TPP,49.152
2002-04-21,@TPP,49.166
2002-04-22,@TPP,49.166
2002-04-23,@TPP,49.183
2002-04-24,@TPP,49.183
2002-04-25,@TPP,49.179
2002-04-26,@TPP,49.179
2002-04-27,@TPP,49.219
2002-04-28,@TPP,49.219
2002-04-29,@TPP,49.246
2002-04-30,@TPP,49.246
2002-05-01,@TPP,49.264
2002-05-02,@TPP,49.264
2002-05-03,@TPP,49.273
2002-05-04,@TPP,49.273
2002-05-05,@TPP,49.331
2002-05-06,@TPP,49.331
2002-05-07,@TPP,49.367
2002-05-08,@TPP,49.367
2002-05-09,@TPP,49.42
2002-05-10,@TPP,49.42
2002-05-11,@TPP,49.455
2002-05-12,@TPP,49.455
2002-05-13,@TPP,49.489
2002-05-14,@TPP,49.489
2002-05-15,@TPP,49.523
2002-05-16,@TPP,49.523
2002-05-17,@TPP,49.519
2002-05-18,@TPP,49.519
2002-05-19,@TPP,49.492
2002-05-20,@TPP,49.492
2002-05-21,@TPP,49.479
2002-05-22,@TPP,49.479
2002-05-23,@TPP,49.421
2002-05-24,@TPP,49.421
2002-05-25,@TPP,49.393
2002-05-26,@TPP,49.393
2002-05-27,@TPP,49.367
2002-05-28,@TPP,49.367
2002-05-29,@TPP,49.322
2002-05-30,@TPP,49.322
2002-05-31,@TPP,49.269
2002-06-01,@TPP,49.269
2002-06-02,@TPP,49.164
2002-06-03,@TPP,49.164
2002-06-04,@TPP,49.083
2002-06-05,@TPP,49.083
2002-06-06,@TPP,48.99
2002-06-07,@TPP,48.99
2002-06-08,@TPP,48.898
2002-06-09,@TPP,48.898
2002-06-10,@TPP,48.791
2002-06-11,@TPP,48.791
2002-06-12,@TPP,48.691
2002-06-13,@TPP,48.691
2002-06-14,@TPP,48.659
2002-06-15,@TPP,48.659
2002-06-16,@TPP,48.622
2002-06-17,@TPP,48.622
2002-06-18,@TPP,48.585
2002-06-19,@TPP,48.585
2002-06-20,@TPP,48.549
2002-06-21,@TPP,48.549
2002-06-22,@TPP,48.507
2002-06-23,@TPP,48.507
2002-06-24,@TPP,48.481
2002-06-25,@TPP,48.481
2002-06-26,@TPP,48.541
2002-06-27,@TPP,48.541
2002-06-28,@TPP,48.597
2002-06-29,@TPP,48.597
2002-06-30,@TPP,48.632
2002-07-01,@TPP,48.632
2002-07-02,@TPP,48.665
2002-07-03,@TPP,48.665
2002-07-04,@TPP,48.701
2002-07-05,@TPP,48.701
2002-07-06,@TPP,48.774
2002-07-07,@TPP,48.774
2002-07-08,@TPP,48.828
2002-07-09,@TPP,48.828
2002-07-10,@TPP,48.915
2002-07-11,@TPP,48.915
2002-07-12,@TPP,48.915
2002-07-13,@TPP,48.915
2002-07-14,@TPP,48.937
2002-07-15,@TPP,48.937
2002-07-16,@TPP,48.941
2002-07-17,@TPP,48.941
2002-07-18,@TPP,48.947
2002-07-19,@TPP,48.947
2002-07-20,@TPP,48.973
2002-07-21,@TPP,48.973
2002-07-22,@TPP,48.899
2002-07-23,@TPP,48.899
2002-07-24,@TPP,48.832
2002-07-25,@TPP,48.832
2002-07-26,@TPP,48.864
2002-07-27,@TPP,48.864
2002-07-28,@TPP,48.899
2002-07-29,@TPP,48.899
2002-07-30,@TPP,48.935
2002-07-31,@TPP,48.935
2002-08-01,@TPP,48.991
2002-08-02,@TPP,48.991
2002-08-03,@TPP,49.011
2002-08-04,@TPP,49.011
2002-08-05,@TPP,49.026
2002-08-06,@TPP,49.026
2002-08-07,@TPP,49.072
2002-08-08,@TPP,49.072
2002-08-09,@TPP,49.07
2002-08-10,@TPP,49.07
2002-08-11,@TPP,49.091
2002-08-12,@TPP,49.091
2002-08-13,@TPP,49.104
2002-08-14,@TPP,49.104
2002-08-15,@TPP,49.113
2002-08-16,@TPP,49.113
2002-08-17,@TPP,49.146
2002-08-18,@TPP,49.146
2002-08-19,@TPP,49.241
2002-08-20,@TPP,49.241
2002-08-21,@TPP,49.315
2002-08-22,@TPP,49.315
2002-08-23,@TPP,49.369
2002-08-24,@TPP,49.369
2002-08-25,@TPP,49.372
2002-08-26,@TPP,49.372
2002-08-27,@TPP,49.386
2002-08-28,@TPP,49.386
2002-08-29,@TPP,49.421
2002-08-30,@TPP,49.421
2002-08-31,@TPP,49.417
2002-09-01,@TPP,49.417
2002-09-02,@TPP,49.367
2002-09-03,@TPP,49.367
2002-09-04,@TPP,49.309
2002-09-05,@TPP,49.309
2002-09-06,@TPP,49.239
2002-09-07,@TPP,49.239
2002-09-08,@TPP,49.177
2002-09-09,@TPP,49.177
2002-09-10,@TPP,49.096
2002-09-11,@TPP,49.096
2002-09-12,@TPP,49.028
2002-09-13,@TPP,49.028
2002-09-14,@TPP,48.954
2002-09-15,@TPP,48.954
2002-09-16,@TPP,48.875
2002-09-17,@TPP,48.875
2002-09-18,@TPP,48.825
2002-09-19,@TPP,48.825
2002-09-20,@TPP,48.798
2002-09-21,@TPP,48.798
2002-09-22,@TPP,48.748
2002-09-23,@TPP,48.748
2002-09-24,@TPP,48.727
2002-09-25,@TPP,48.727
2002-09-26,@TPP,48.696
2002-09-27,@TPP,48.696
2002-09-28,@TPP,48.68
2002-09-29,@TPP,48.68
2002-09-30,@TPP,48.569
2002-10-01,@TPP,48.569
2002-10-02,@TPP,48.434
2002-10-03,@TPP,48.434
2002-10-04,@TPP,48.298
2002-10-05,@TPP,48.298
2002-10-06,@TPP,48.196
2002-10-07,@TPP,48.196
2002-10-08,@TPP,48.023
2002-10-09,@TPP,48.023
2002-10-10,@TPP,47.858
2002-10-11,@TPP,47.858
2002-10-12,@TPP,47.657
2002-10-13,@TPP,47.657
2002-10-14,@TPP,47.482
2002-10-15,@TPP,47.482
2002-10-16,@TPP,47.318
2002-10-17,@TPP,47.318
2002-10-18,@TPP,47.087
2002-10-19,@TPP,47.087
2002-10-20,@TPP,46.966
2002-10-21,@TPP,46.966
2002-10-22,@TPP,46.85
2002-10-23,@TPP,46.85
2002-10-24,@TPP,46.725
2002-10-25,@TPP,46.725
2002-10-26,@TPP,46.606
2002-10-27,@TPP,46.606
2002-10-28,@TPP,46.481
2002-10-29,@TPP,46.481
2002-10-30,@TPP,46.353
2002-10-31,@TPP,46.353
2002-11-01,@TPP,46.348
2002-11-02,@TPP,46.348
2002-11-03,@TPP,46.384
2002-11-04,@TPP,46.384
2002-11-05,@TPP,46.427
2002-11-06,@TPP,46.427
2002-11-07,@TPP,46.462
2002-11-08,@TPP,46.462
2002-11-09,@TPP,46.5
2002-11-10,@TPP,46.5
2002-11-11,@TPP,46.524
2002-11-12,@TPP,46.524
2002-11-13,@TPP,46.58
2002-11-14,@TPP,46.58
2002-11-15,@TPP,46.738
2002-11-16,@TPP,46.738
2002-11-17,@TPP,46.863
2002-11-18,@TPP,46.863
2002-11-19,@TPP,46.957
2002-11-20,@TPP,46.957
2002-11-21,@TPP,47.079
2002-11-22,@TPP,47.079
2002-11-23,@TPP,47.204
2002-11-24,@TPP,47.204
2002-11-25,@TPP,47.334
2002-11-26,@TPP,47.334
2002-11-27,@TPP,47.436
2002-11-28,@TPP,47.436
2002-11-29,@TPP,47.538
2002-11-30,@TPP,47.538
2002-12-01,@TPP,47.537
2002-12-02,@TPP,47.537
2002-12-03,@TPP,47.536
2002-12-04,@TPP,47.536
2002-12-05,@TPP,47.576
2002-12-06,@TPP,47.576
2002-12-07,@TPP,47.575
2002-12-08,@TPP,47.575
2002-12-09,@TPP,47.586
2002-12-10,@TPP,47.586
2002-12-11,@TPP,47.582
2002-12-12,@TPP,47.582
2002-12-13,@TPP,47.624
2002-12-14,@TPP,47.624
2002-12-15,@TPP,47.657
2002-12-16,@TPP,47.657
2002-12-17,@TPP,47.637
2002-12-18,@TPP,47.637
2002-12-19,@TPP,47.651
2002-12-20,@TPP,47.651
2002-12-21,@TPP,47.674
2002-12-22,@TPP,47.674
2002-12-23,@TPP,47.7
2002-12-24,@TPP,47.7
2002-12-25,@TPP,47.709
2002-12-26,@TPP,47.709
2002-12-27,@TPP,47.703
2002-12-28,@TPP,47.703
2002-12-29,@TPP,47.723
2002-12-30,@TPP,47.723
2002-12-31,@TPP,47.738
2003-01-01,@TPP,47.738
2003-01-02,@TPP,47.74
2003-01-03,@TPP,47.74
2003-01-04,@TPP,47.74
2003-01-05,@TPP,47.74
2003-01-06,@TPP,47.772
2003-01-07,@TPP,47.772
2003-01-08,@TPP,47.807
2003-01-09,@TPP,47.807
2003-01-10,@TPP,47.782
2003-01-11,@TPP,47.782
2003-01-12,@TPP,47.799
2003-01-13,@TPP,47.799
2003-01-14,@TPP,47.785
2003-01-15,@TPP,47.785
2003-01-16,@TPP,47.838
2003-01-17,@TPP,47.838
2003-01-18,@TPP,47.884
2003-01-19,@TPP,47.884
2003-01-20,@TPP,47.934
2003-01-21,@TPP,47.934
2003-01-22,@TPP,48.001
2003-01-23,@TPP,48.001
2003-01-24,@TPP,48.018
2003-01-25,@TPP,48.018
2003-01-26,@TPP,48.056
2003-01-27,@TPP,48.056
2003-01-28,@TPP,48.103
2003-01-29,@TPP,48.103
2003-01-30,@TPP,48.147
2003-01-31,@TPP,48.147
2003-02-01,@TPP,48.189
2003-02-02,@TPP,48.189
2003-02-03,@TPP,48.194
2003-02-04,@TPP,48.194
2003-02-05,@TPP,48.217
2003-02-06,@TPP,48.217
2003-02-07,@TPP,48.217
2003-02-08,@TPP,48.217
2003-02-09,@TPP,48.197
2003-02-10,@TPP,48.197
2003-02-11,@TPP,48.21
2003-02-12,@TPP,48.21
2003-02-13,@TPP,48.206
2003-02-14,@TPP,48.206
2003-02-15,@TPP,48.208
2003-02-16,@TPP,48.208
2003-02-17,@TPP,48.205
2003-02-18,@TPP,48.205
2003-02-19,@TPP,48.193
2003-02-20,@TPP,48.193
2003-02-21,@TPP,48.275
2003-02-22,@TPP,48.275
2003-02-23,@TPP,48.361
2003-02-24,@TPP,48.361
2003-02-25,@TPP,48.423
2003-02-26,@TPP,48.423
2003-02-27,@TPP,48.513
2003-02-28,@TPP,48.513
2003-03-01,@TPP,48.602
2003-03-02,@TPP,48.602
2003-03-03,@TPP,48.622
2003-03-04,@TPP,48.622
2003-03-05,@TPP,48.632
2003-03-06,@TPP,48.632
2003-03-07,@TPP,48.538
2003-03-08,@TPP,48.538
2003-03-09,@TPP,48.447
2003-03-10,@TPP,48.447
2003-03-11,@TPP,48.367
2003-03-12,@TPP,48.367
2003-03-13,@TPP,48.275
2003-03-14,@TPP,48.275
2003-03-15,@TPP,48.203
2003-03-16,@TPP,48.203
2003-03-17,@TPP,47.987
2003-03-18,@TPP,47.987
2003-03-19,@TPP,47.788
2003-03-20,@TPP,47.788
2003-03-21,@TPP,47.571
2003-03-22,@TPP,47.571
2003-03-23,@TPP,47.43
2003-03-24,@TPP,47.43
2003-03-25,@TPP,47.369
2003-03-26,@TPP,47.369
2003-03-27,@TPP,47.353
2003-03-28,@TPP,47.353
2003-03-29,@TPP,47.319
2003-03-30,@TPP,47.319
2003-03-31,@TPP,47.351
2003-04-01,@TPP,47.351
2003-04-02,@TPP,47.385
2003-04-03,@TPP,47.385
2003-04-04,@TPP,47.436
2003-04-05,@TPP,47.436
2003-04-06,@TPP,47.461
2003-04-07,@TPP,47.461
2003-04-08,@TPP,47.359
2003-04-09,@TPP,47.359
2003-04-10,@TPP,47.248
2003-04-11,@TPP,47.248
2003-04-12,@TPP,47.144
2003-04-13,@TPP,47.144
2003-04-14,@TPP,47.138
2003-04-15,@TPP,47.138
2003-04-16,@TPP,47.135
2003-04-17,@TPP,47.135
2003-04-18,@TPP,47.129
2003-04-19,@TPP,47.129
2003-04-20,@TPP,47.149
2003-04-21,@TPP,47.149
2003-04-22,@TPP,47.223
2003-04-23,@TPP,47.223
2003-04-24,@TPP,47.318
2003-04-25,@TPP,47.318
2003-04-26,@TPP,47.413
2003-04-27,@TPP,47.413
2003-04-28,@TPP,47.511
2003-04-29,@TPP,47.511
2003-04-30,@TPP,47.602
2003-05-01,@TPP,47.602
2003-05-02,@TPP,47.764
2003-05-03,@TPP,47.764
2003-05-04,@TPP,48.028
2003-05-05,@TPP,48.028
2003-05-06,@TPP,48.269
2003-05-07,@TPP,48.269
2003-05-08,@TPP,48.511
2003-05-09,@TPP,48.511
2003-05-10,@TPP,48.781
2003-05-11,@TPP,48.781
2003-05-12,@TPP,49.027
2003-05-13,@TPP,49.027
2003-05-14,@TPP,49.29
2003-05-15,@TPP,49.29
2003-05-16,@TPP,49.074
2003-05-17,@TPP,49.074
2003-05-18,@TPP,49.005
2003-05-19,@TPP,49.005
2003-05-20,@TPP,48.926
2003-05-21,@TPP,48.926
2003-05-22,@TPP,48.85
2003-05-23,@TPP,48.85
2003-05-24,@TPP,48.784
2003-05-25,@TPP,48.784
2003-05-26,@TPP,48.709
2003-05-27,@TPP,48.709
2003-05-28,@TPP,48.642
2003-05-29,@TPP,48.642
2003-05-30,@TPP,48.442
2003-05-31,@TPP,48.442
2003-06-01,@TPP,48.281
2003-06-02,@TPP,48.281
2003-06-03,@TPP,48.101
2003-06-04,@TPP,48.101
2003-06-05,@TPP,47.921
2003-06-06,@TPP,47.921
2003-06-07,@TPP,47.739
2003-06-08,@TPP,47.739
2003-06-09,@TPP,47.549
2003-06-10,@TPP,47.549
2003-06-11,@TPP,47.373
2003-06-12,@TPP,47.373
2003-06-13,@TPP,47.297
2003-06-14,@TPP,47.297
2003-06-15,@TPP,47.203
2003-06-16,@TPP,47.203
2003-06-17,@TPP,47.123
2003-06-18,@TPP,47.123
2003-06-19,@TPP,47.039
2003-06-20,@TPP,47.039
2003-06-21,@TPP,46.936
2003-06-22,@TPP,46.936
2003-06-23,@TPP,46.904
2003-06-24,@TPP,46.904
2003-06-25,@TPP,46.874
2003-06-26,@TPP,46.874
2003-06-27,@TPP,46.874
2003-06-28,@TPP,46.874
2003-06-29,@TPP,46.883
2003-06-30,@TPP,46.883
2003-07-01,@TPP,46.901
2003-07-02,@TPP,46.901
2003-07-03,@TPP,46.901
2003-07-04,@TPP,46.901
2003-07-05,@TPP,46.919
2003-07-06,@TPP,46.919
2003-07-07,@TPP,46.919
2003-07-08,@TPP,46.919
2003-07-09,@TPP,46.936
2003-07-10,@TPP,46.936
2003-07-11,@TPP,46.924
2003-07-12,@TPP,46.924
2003-07-13,@TPP,46.916
2003-07-14,@TPP,46.916
2003-07-15,@TPP,46.899
2003-07-16,@TPP,46.899
2003-07-17,@TPP,46.899
2003-07-18,@TPP,46.899
2003-07-19,@TPP,46.916
2003-07-20,@TPP,46.916
2003-07-21,@TPP,46.908
2003-07-22,@TPP,46.908
2003-07-23,@TPP,46.917
2003-07-24,@TPP,46.917
2003-07-25,@TPP,46.924
2003-07-26,@TPP,46.924
2003-07-27,@TPP,46.933
2003-07-28,@TPP,46.933
2003-07-29,@TPP,46.939
2003-07-30,@TPP,46.939
2003-07-31,@TPP,46.94
2003-08-01,@TPP,46.94
2003-08-02,@TPP,46.939
2003-08-03,@TPP,46.939
2003-08-04,@TPP,46.945
2003-08-05,@TPP,46.945
2003-08-06,@TPP,46.949
2003-08-07,@TPP,46.949
2003-08-08,@TPP,46.944
2003-08-09,@TPP,46.944
2003-08-10,@TPP,46.938
2003-08-11,@TPP,46.938
2003-08-12,@TPP,46.99
2003-08-13,@TPP,46.99
2003-08-14,@TPP,47.035
2003-08-15,@TPP,47.035
2003-08-16,@TPP,47.056
2003-08-17,@TPP,47.056
2003-08-18,@TPP,47.194
2003-08-19,@TPP,47.194
2003-08-20,@TPP,47.313
2003-08-21,@TPP,47.313
2003-08-22,@TPP,47.455
2003-08-23,@TPP,47.455
2003-08-24,@TPP,47.59
2003-08-25,@TPP,47.59
2003-08-26,@TPP,47.657
2003-08-27,@TPP,47.657
2003-08-28,@TPP,47.743
2003-08-29,@TPP,47.743
2003-08-30,@TPP,47.805
2003-08-31,@TPP,47.805
2003-09-01,@TPP,47.868
2003-09-02,@TPP,47.868
2003-09-03,@TPP,47.938
2003-09-04,@TPP,47.938
2003-09-05,@TPP,47.938
2003-09-06,@TPP,47.938
2003-09-07,@TPP,47.944
2003-09-08,@TPP,47.944
2003-09-09,@TPP,47.934
2003-09-10,@TPP,47.934
2003-09-11,@TPP,47.945
2003-09-12,@TPP,47.945
2003-09-13,@TPP,47.966
2003-09-14,@TPP,47.966
2003-09-15,@TPP,47.963
2003-09-16,@TPP,47.963
2003-09-17,@TPP,47.982
2003-09-18,@TPP,47.982
2003-09-19,@TPP,47.947
2003-09-20,@TPP,47.947
2003-09-21,@TPP,47.975
2003-09-22,@TPP,47.975
2003-09-23,@TPP,48.012
2003-09-24,@TPP,48.012
2003-09-25,@TPP,48.033
2003-09-26,@TPP,48.033
2003-09-27,@TPP,48.07
2003-09-28,@TPP,48.07
2003-09-29,@TPP,48.016
2003-09-30,@TPP,48.016
2003-10-01,@TPP,47.971
2003-10-02,@TPP,47.971
2003-10-03,@TPP,47.926
2003-10-04,@TPP,47.926
2003-10-05,@TPP,47.889
2003-10-06,@TPP,47.889
2003-10-07,@TPP,47.905
2003-10-08,@TPP,47.905
2003-10-09,@TPP,47.911
2003-10-10,@TPP,47.911
2003-10-11,@TPP,47.93
2003-10-12,@TPP,47.93
2003-10-13,@TPP,47.948
2003-10-14,@TPP,47.948
2003-10-15,@TPP,47.953
2003-10-16,@TPP,47.953
2003-10-17,@TPP,48.057
2003-10-18,@TPP,48.057
2003-10-19,@TPP,48.035
2003-10-20,@TPP,48.035
2003-10-21,@TPP,47.993
2003-10-22,@TPP,47.993
2003-10-23,@TPP,47.977
2003-10-24,@TPP,47.977
2003-10-25,@TPP,47.927
2003-10-26,@TPP,47.927
2003-10-27,@TPP,47.924
2003-10-28,@TPP,47.924
2003-10-29,@TPP,47.898
2003-10-30,@TPP,47.898
2003-10-31,@TPP,47.774
2003-11-01,@TPP,47.774
2003-11-02,@TPP,47.736
2003-11-03,@TPP,47.736
2003-11-04,@TPP,47.681
2003-11-05,@TPP,47.681
2003-11-06,@TPP,47.652
2003-11-07,@TPP,47.652
2003-11-08,@TPP,47.605
2003-11-09,@TPP,47.605
2003-11-10,@TPP,47.545
2003-11-11,@TPP,47.545
2003-11-12,@TPP,47.503
2003-11-13,@TPP,47.503
2003-11-14,@TPP,47.589
2003-11-15,@TPP,47.589
2003-11-16,@TPP,47.575
2003-11-17,@TPP,47.575
2003-11-18,@TPP,47.547
2003-11-19,@TPP,47.547
2003-11-20,@TPP,47.532
2003-11-21,@TPP,47.532
2003-11-22,@TPP,47.517
2003-11-23,@TPP,47.517
2003-11-24,@TPP,47.475
2003-11-25,@TPP,47.475
2003-11-26,@TPP,47.457
2003-11-27,@TPP,47.457
2003-11-28,@TPP,47.431
2003-11-29,@TPP,47.431
2003-11-30,@TPP,47.461
2003-12-01,@TPP,47.461
2003-12-02,@TPP,48.935
2003-12-03,@TPP,48.935
2003-12-04,@TPP,48.941
2003-12-05,@TPP,48.941
2003-12-06,@TPP,48.933
2003-12-07,@TPP,48.933
2003-12-08,@TPP,49.055
2003-12-09,@TPP,49.055
2003-12-10,@TPP,49.161
2003-12-11,@TPP,49.161
2003-12-12,@TPP,49.296
2003-12-13,@TPP,49.296
2003-12-14,@TPP,49.42
2003-12-15,@TPP,49.42
2003-12-16,@TPP,49.525
2003-12-17,@TPP,49.525
2003-12-18,@TPP,49.647
2003-12-19,@TPP,49.647
2003-12-20,@TPP,49.751
2003-12-21,@TPP,49.751
2003-12-22,@TPP,49.885
2003-12-23,@TPP,49.885
2003-12-24,@TPP,49.974
2003-12-25,@TPP,49.974
2003-12-26,@TPP,50.11
2003-12-27,@TPP,50.11
2003-12-28,@TPP,50.219
2003-12-29,@TPP,50.219
2003-12-30,@TPP,50.327
2003-12-31,@TPP,50.327
2004-01-01,@TPP,50.44
2004-01-02,@TPP,50.44
2004-01-03,@TPP,50.57
2004-01-04,@TPP,50.57
2004-01-05,@TPP,50.653
2004-01-06,@TPP,50.653
2004-01-07,@TPP,50.792
2004-01-08,@TPP,50.792
2004-01-09,@TPP,50.825
2004-01-10,@TPP,50.825
2004-01-11,@TPP,50.884
2004-01-12,@TPP,50.884
2004-01-13,@TPP,50.898
2004-01-14,@TPP,50.898
2004-01-15,@TPP,50.953
2004-01-16,@TPP,50.953
2004-01-17,@TPP,51.016
2004-01-18,@TPP,51.016
2004-01-19,@TPP,51.125
2004-01-20,@TPP,51.125
2004-01-21,@TPP,51.227
2004-01-22,@TPP,51.227
2004-01-23,@TPP,51.314
2004-01-24,@TPP,51.314
2004-01-25,@TPP,51.358
2004-01-26,@TPP,51.358
2004-01-27,@TPP,51.464
2004-01-28,@TPP,51.464
2004-01-29,@TPP,51.515
2004-01-30,@TPP,51.515
2004-01-31,@TPP,51.596
2004-02-01,@TPP,51.596
2004-02-02,@TPP,51.656
2004-02-03,@TPP,51.656
2004-02-04,@TPP,51.707
2004-02-05,@TPP,51.707
2004-02-06,@TPP,51.686
2004-02-07,@TPP,51.686
2004-02-08,@TPP,51.692
2004-02-09,@TPP,51.692
2004-02-10,@TPP,51.708
2004-02-11,@TPP,51.708
2004-02-12,@TPP,51.715
2004-02-13,@TPP,51.715
2004-02-14,@TPP,51.735
2004-02-15,@TPP,51.735
2004-02-16,@TPP,51.758
2004-02-17,@TPP,51.758
2004-02-18,@TPP,51.755
2004-02-19,@TPP,51.755
2004-02-20,@TPP,51.76
2004-02-21,@TPP,51.76
2004-02-22,@TPP,51.912
2004-02-23,@TPP,51.912
2004-02-24,@TPP,52.038
2004-02-25,@TPP,52.038
2004-02-26,@TPP,52.176
2004-02-27,@TPP,52.176
2004-02-28,@TPP,52.321
2004-02-29,@TPP,52.321
2004-03-01,@TPP,52.354
2004-03-02,@TPP,52.354
2004-03-03,@TPP,52.369
2004-03-04,@TPP,52.369
2004-03-05,@TPP,52.36
2004-03-06,@TPP,52.36
2004-03-07,@TPP,52.385
2004-03-08,@TPP,52.385
2004-03-09,@TPP,52.394
2004-03-10,@TPP,52.394
2004-03-11,@TPP,52.404
2004-03-12,@TPP,52.404
2004-03-13,@TPP,52.417
2004-03-14,@TPP,52.417
2004-03-15,@TPP,52.425
2004-03-16,@TPP,52.425
2004-03-17,@TPP,52.451
2004-03-18,@TPP,52.451
2004-03-19,@TPP,52.457
2004-03-20,@TPP,52.457
2004-03-21,@TPP,52.409
2004-03-22,@TPP,52.409
2004-03-23,@TPP,52.336
2004-03-24,@TPP,52.336
2004-03-25,@TPP,52.31
2004-03-26,@TPP,52.31
2004-03-27,@TPP,52.255
2004-03-28,@TPP,52.255
2004-03-29,@TPP,52.133
2004-03-30,@TPP,52.133
2004-03-31,@TPP,52.019
2004-04-01,@TPP,52.019
2004-04-02,@TPP,51.949
2004-04-03,@TPP,51.949
2004-04-04,@TPP,51.824
2004-04-05,@TPP,51.824
2004-04-06,@TPP,51.709
2004-04-07,@TPP,51.709
2004-04-08,@TPP,51.658
2004-04-09,@TPP,51.658
2004-04-10,@TPP,51.619
2004-04-11,@TPP,51.619
2004-04-12,@TPP,51.568
2004-04-13,@TPP,51.568
2004-04-14,@TPP,51.506
