Date,Party,50%
2014-03-05,@TPP,51.126
2014-03-06,@TPP,51.051
2014-03-07,@TPP,51.051
2014-03-08,@TPP,50.988
2014-03-09,@TPP,50.988
2014-03-10,@TPP,50.953
2014-03-11,@TPP,50.953
2014-03-12,@TPP,50.922
2014-03-13,@TPP,50.922
2014-03-14,@TPP,50.876
2014-03-15,@TPP,50.876
2014-03-16,@TPP,50.947
2014-03-17,@TPP,50.947
2014-03-18,@TPP,51.001
2014-03-19,@TPP,51.001
2014-03-20,@TPP,51.033
2014-03-21,@TPP,51.033
2014-03-22,@TPP,51.062
2014-03-23,@TPP,51.062
2014-03-24,@TPP,51.032
2014-03-25,@TPP,51.032
2014-03-26,@TPP,51.02
2014-03-27,@TPP,51.02
2014-03-28,@TPP,50.994
2014-03-29,@TPP,50.994
2014-03-30,@TPP,51.033
2014-03-31,@TPP,51.033
2014-04-01,@TPP,51.046
2014-04-02,@TPP,51.046
2014-04-03,@TPP,51.088
2014-04-04,@TPP,51.088
2014-04-05,@TPP,51.12
2014-04-06,@TPP,51.12
2014-04-07,@TPP,51.259
2014-04-08,@TPP,51.259
2014-04-09,@TPP,51.396
2014-04-10,@TPP,51.396
2014-04-11,@TPP,51.544
2014-04-12,@TPP,51.544
2014-04-13,@TPP,51.643
2014-04-14,@TPP,51.643
2014-04-15,@TPP,51.743
2014-04-16,@TPP,51.743
2014-04-17,@TPP,51.88
2014-04-18,@TPP,51.88
2014-04-19,@TPP,52.005
2014-04-20,@TPP,52.005
2014-04-21,@TPP,52.153
2014-04-22,@TPP,52.153
2014-04-23,@TPP,52.271
2014-04-24,@TPP,52.271
2014-04-25,@TPP,52.399
2014-04-26,@TPP,52.399
2014-04-27,@TPP,52.539
2014-04-28,@TPP,52.539
2014-04-29,@TPP,52.679
2014-04-30,@TPP,52.679
2014-05-01,@TPP,52.818
2014-05-02,@TPP,52.818
2014-05-03,@TPP,52.982
2014-05-04,@TPP,52.982
2014-05-05,@TPP,53.146
2014-05-06,@TPP,53.146
2014-05-07,@TPP,53.306
2014-05-08,@TPP,53.306
2014-05-09,@TPP,53.428
2014-05-10,@TPP,53.428
2014-05-11,@TPP,53.548
2014-05-12,@TPP,53.548
2014-05-13,@TPP,53.66
2014-05-14,@TPP,53.66
2014-05-15,@TPP,53.833
2014-05-16,@TPP,53.833
2014-05-17,@TPP,53.914
2014-05-18,@TPP,53.914
2014-05-19,@TPP,53.94
2014-05-20,@TPP,53.94
2014-05-21,@TPP,53.972
2014-05-22,@TPP,53.972
2014-05-23,@TPP,53.994
2014-05-24,@TPP,53.994
2014-05-25,@TPP,54.006
2014-05-26,@TPP,54.006
2014-05-27,@TPP,54.041
2014-05-28,@TPP,54.041
2014-05-29,@TPP,54.075
2014-05-30,@TPP,54.075
2014-05-31,@TPP,54.08
2014-06-01,@TPP,54.08
2014-06-02,@TPP,54.113
2014-06-03,@TPP,54.113
2014-06-04,@TPP,54.128
2014-06-05,@TPP,54.128
2014-06-06,@TPP,54.197
2014-06-07,@TPP,54.197
2014-06-08,@TPP,54.264
2014-06-09,@TPP,54.264
2014-06-10,@TPP,54.165
2014-06-11,@TPP,54.165
2014-06-12,@TPP,54.046
2014-06-13,@TPP,54.046
2014-06-14,@TPP,53.925
2014-06-15,@TPP,53.925
2014-06-16,@TPP,53.839
2014-06-17,@TPP,53.839
2014-06-18,@TPP,53.76
2014-06-19,@TPP,53.76
2014-06-20,@TPP,53.677
2014-06-21,@TPP,53.677
2014-06-22,@TPP,53.639
2014-06-23,@TPP,53.639
2014-06-24,@TPP,53.598
2014-06-25,@TPP,53.598
2014-06-26,@TPP,53.622
2014-06-27,@TPP,53.622
2014-06-28,@TPP,53.697
2014-06-29,@TPP,53.697
2014-06-30,@TPP,53.701
2014-07-01,@TPP,53.701
2014-07-02,@TPP,53.707
2014-07-03,@TPP,53.707
2014-07-04,@TPP,53.718
2014-07-05,@TPP,53.718
2014-07-06,@TPP,53.725
2014-07-07,@TPP,53.725
2014-07-08,@TPP,53.72
2014-07-09,@TPP,53.72
2014-07-10,@TPP,53.653
2014-07-11,@TPP,53.653
2014-07-12,@TPP,53.58
2014-07-13,@TPP,53.58
2014-07-14,@TPP,53.474
2014-07-15,@TPP,53.474
2014-07-16,@TPP,53.385
2014-07-17,@TPP,53.385
2014-07-18,@TPP,53.292
2014-07-19,@TPP,53.292
2014-07-20,@TPP,53.157
2014-07-21,@TPP,53.157
2014-07-22,@TPP,53.013
2014-07-23,@TPP,53.013
2014-07-24,@TPP,52.933
2014-07-25,@TPP,52.933
2014-07-26,@TPP,52.898
2014-07-27,@TPP,52.898
2014-07-28,@TPP,52.82
2014-07-29,@TPP,52.82
2014-07-30,@TPP,52.736
2014-07-31,@TPP,52.736
2014-08-01,@TPP,52.658
2014-08-02,@TPP,52.658
2014-08-03,@TPP,52.578
2014-08-04,@TPP,52.578
2014-08-05,@TPP,52.505
2014-08-06,@TPP,52.505
2014-08-07,@TPP,52.445
2014-08-08,@TPP,52.445
2014-08-09,@TPP,52.381
2014-08-10,@TPP,52.381
2014-08-11,@TPP,52.397
2014-08-12,@TPP,52.397
2014-08-13,@TPP,52.41
2014-08-14,@TPP,52.41
2014-08-15,@TPP,52.422
2014-08-16,@TPP,52.422
2014-08-17,@TPP,52.428
2014-08-18,@TPP,52.428
2014-08-19,@TPP,52.436
2014-08-20,@TPP,52.436
2014-08-21,@TPP,52.443
2014-08-22,@TPP,52.443
2014-08-23,@TPP,52.328
2014-08-24,@TPP,52.328
2014-08-25,@TPP,52.319
2014-08-26,@TPP,52.319
2014-08-27,@TPP,52.312
2014-08-28,@TPP,52.312
2014-08-29,@TPP,52.28
2014-08-30,@TPP,52.28
2014-08-31,@TPP,52.271
2014-09-01,@TPP,52.271
2014-09-02,@TPP,52.264
2014-09-03,@TPP,52.264
2014-09-04,@TPP,52.224
2014-09-05,@TPP,52.224
2014-09-06,@TPP,52.203
2014-09-07,@TPP,52.203
2014-09-08,@TPP,52.165
2014-09-09,@TPP,52.165
2014-09-10,@TPP,52.11
2014-09-11,@TPP,52.11
2014-09-12,@TPP,52.064
2014-09-13,@TPP,52.064
2014-09-14,@TPP,52.028
2014-09-15,@TPP,52.028
2014-09-16,@TPP,51.977
2014-09-17,@TPP,51.977
2014-09-18,@TPP,51.844
2014-09-19,@TPP,51.844
2014-09-20,@TPP,51.757
2014-09-21,@TPP,51.757
2014-09-22,@TPP,51.762
2014-09-23,@TPP,51.762
2014-09-24,@TPP,51.768
2014-09-25,@TPP,51.768
2014-09-26,@TPP,51.776
2014-09-27,@TPP,51.776
2014-09-28,@TPP,51.767
2014-09-29,@TPP,51.767
2014-09-30,@TPP,51.765
2014-10-01,@TPP,51.765
2014-10-02,@TPP,51.708
2014-10-03,@TPP,51.708
2014-10-04,@TPP,51.662
2014-10-05,@TPP,51.662
2014-10-06,@TPP,51.725
2014-10-07,@TPP,51.725
2014-10-08,@TPP,51.784
2014-10-09,@TPP,51.784
2014-10-10,@TPP,51.859
2014-10-11,@TPP,51.859
2014-10-12,@TPP,51.919
2014-10-13,@TPP,51.919
2014-10-14,@TPP,51.983
2014-10-15,@TPP,51.983
2014-10-16,@TPP,52.05
2014-10-17,@TPP,52.05
2014-10-18,@TPP,52.114
2014-10-19,@TPP,52.114
2014-10-20,@TPP,52.162
2014-10-21,@TPP,52.162
2014-10-22,@TPP,52.207
2014-10-23,@TPP,52.207
2014-10-24,@TPP,52.277
2014-10-25,@TPP,52.277
2014-10-26,@TPP,52.349
2014-10-27,@TPP,52.349
2014-10-28,@TPP,52.415
2014-10-29,@TPP,52.415
2014-10-30,@TPP,52.453
2014-10-31,@TPP,52.453
2014-11-01,@TPP,52.558
2014-11-02,@TPP,52.558
2014-11-03,@TPP,52.65
2014-11-04,@TPP,52.65
2014-11-05,@TPP,52.709
2014-11-06,@TPP,52.709
2014-11-07,@TPP,52.774
2014-11-08,@TPP,52.774
2014-11-09,@TPP,52.844
2014-11-10,@TPP,52.844
2014-11-11,@TPP,52.911
2014-11-12,@TPP,52.911
2014-11-13,@TPP,52.993
2014-11-14,@TPP,52.993
2014-11-15,@TPP,53.074
2014-11-16,@TPP,53.074
2014-11-17,@TPP,53.15
2014-11-18,@TPP,53.15
2014-11-19,@TPP,53.139
2014-11-20,@TPP,53.139
2014-11-21,@TPP,53.126
2014-11-22,@TPP,53.126
2014-11-23,@TPP,53.146
2014-11-24,@TPP,53.146
2014-11-25,@TPP,53.17
2014-11-26,@TPP,53.17
2014-11-27,@TPP,53.275
2014-11-28,@TPP,53.275
2014-11-29,@TPP,53.378
2014-11-30,@TPP,53.378
2014-12-01,@TPP,53.431
2014-12-02,@TPP,53.431
2014-12-03,@TPP,53.502
2014-12-04,@TPP,53.502
2014-12-05,@TPP,53.504
2014-12-06,@TPP,53.504
2014-12-07,@TPP,53.555
2014-12-08,@TPP,53.555
2014-12-09,@TPP,53.597
2014-12-10,@TPP,53.597
2014-12-11,@TPP,53.638
2014-12-12,@TPP,53.638
2014-12-13,@TPP,53.695
2014-12-14,@TPP,53.695
2014-12-15,@TPP,53.712
2014-12-16,@TPP,53.712
2014-12-17,@TPP,53.739
2014-12-18,@TPP,53.739
2014-12-19,@TPP,53.763
2014-12-20,@TPP,53.763
2014-12-21,@TPP,53.784
2014-12-22,@TPP,53.784
2014-12-23,@TPP,53.795
2014-12-24,@TPP,53.795
2014-12-25,@TPP,53.809
2014-12-26,@TPP,53.809
2014-12-27,@TPP,53.793
2014-12-28,@TPP,53.793
2014-12-29,@TPP,53.788
2014-12-30,@TPP,53.788
2014-12-31,@TPP,53.771
2015-01-01,@TPP,53.771
2015-01-02,@TPP,53.779
2015-01-03,@TPP,53.779
2015-01-04,@TPP,53.768
2015-01-05,@TPP,53.768
2015-01-06,@TPP,53.746
2015-01-07,@TPP,53.746
2015-01-08,@TPP,53.806
2015-01-09,@TPP,53.806
2015-01-10,@TPP,53.866
2015-01-11,@TPP,53.866
2015-01-12,@TPP,53.928
2015-01-13,@TPP,53.928
2015-01-14,@TPP,53.988
2015-01-15,@TPP,53.988
2015-01-16,@TPP,54.087
2015-01-17,@TPP,54.087
2015-01-18,@TPP,54.182
2015-01-19,@TPP,54.182
2015-01-20,@TPP,54.289
2015-01-21,@TPP,54.289
2015-01-22,@TPP,54.373
2015-01-23,@TPP,54.373
2015-01-24,@TPP,54.451
2015-01-25,@TPP,54.451
2015-01-26,@TPP,54.561
2015-01-27,@TPP,54.561
2015-01-28,@TPP,54.722
2015-01-29,@TPP,54.722
2015-01-30,@TPP,54.788
2015-01-31,@TPP,54.788
2015-02-01,@TPP,54.848
2015-02-02,@TPP,54.848
2015-02-03,@TPP,54.927
2015-02-04,@TPP,54.927
2015-02-05,@TPP,54.943
2015-02-06,@TPP,54.943
2015-02-07,@TPP,54.875
2015-02-08,@TPP,54.875
2015-02-09,@TPP,54.718
2015-02-10,@TPP,54.718
2015-02-11,@TPP,54.575
2015-02-12,@TPP,54.575
2015-02-13,@TPP,54.419
2015-02-14,@TPP,54.419
2015-02-15,@TPP,54.273
2015-02-16,@TPP,54.273
2015-02-17,@TPP,54.127
2015-02-18,@TPP,54.127
2015-02-19,@TPP,53.979
2015-02-20,@TPP,53.979
2015-02-21,@TPP,53.831
2015-02-22,@TPP,53.831
2015-02-23,@TPP,53.672
2015-02-24,@TPP,53.672
2015-02-25,@TPP,53.529
2015-02-26,@TPP,53.529
2015-02-27,@TPP,53.383
2015-02-28,@TPP,53.383
2015-03-01,@TPP,53.352
2015-03-02,@TPP,53.352
2015-03-03,@TPP,53.318
2015-03-04,@TPP,53.318
2015-03-05,@TPP,53.306
2015-03-06,@TPP,53.306
2015-03-07,@TPP,53.279
2015-03-08,@TPP,53.279
2015-03-09,@TPP,53.207
2015-03-10,@TPP,53.207
2015-03-11,@TPP,53.145
2015-03-12,@TPP,53.145
2015-03-13,@TPP,53.111
2015-03-14,@TPP,53.111
2015-03-15,@TPP,53.07
2015-03-16,@TPP,53.07
2015-03-17,@TPP,53.034
2015-03-18,@TPP,53.034
2015-03-19,@TPP,52.954
2015-03-20,@TPP,52.954
2015-03-21,@TPP,52.886
2015-03-22,@TPP,52.886
2015-03-23,@TPP,52.874
2015-03-24,@TPP,52.874
2015-03-25,@TPP,52.863
2015-03-26,@TPP,52.863
2015-03-27,@TPP,52.831
2015-03-28,@TPP,52.831
2015-03-29,@TPP,52.796
2015-03-30,@TPP,52.796
2015-03-31,@TPP,52.715
2015-04-01,@TPP,52.715
2015-04-02,@TPP,52.622
2015-04-03,@TPP,52.622
2015-04-04,@TPP,52.615
2015-04-05,@TPP,52.615
2015-04-06,@TPP,52.58
2015-04-07,@TPP,52.58
2015-04-08,@TPP,52.589
2015-04-09,@TPP,52.589
2015-04-10,@TPP,52.585
2015-04-11,@TPP,52.585
2015-04-12,@TPP,52.61
2015-04-13,@TPP,52.61
2015-04-14,@TPP,52.614
2015-04-15,@TPP,52.614
2015-04-16,@TPP,52.601
2015-04-17,@TPP,52.601
2015-04-18,@TPP,52.588
2015-04-19,@TPP,52.588
2015-04-20,@TPP,52.575
2015-04-21,@TPP,52.575
2015-04-22,@TPP,52.543
2015-04-23,@TPP,52.543
2015-04-24,@TPP,52.471
2015-04-25,@TPP,52.471
2015-04-26,@TPP,52.414
2015-04-27,@TPP,52.414
2015-04-28,@TPP,52.342
2015-04-29,@TPP,52.342
2015-04-30,@TPP,52.283
2015-05-01,@TPP,52.283
2015-05-02,@TPP,52.242
2015-05-03,@TPP,52.242
2015-05-04,@TPP,52.198
2015-05-05,@TPP,52.198
2015-05-06,@TPP,52.143
2015-05-07,@TPP,52.143
2015-05-08,@TPP,52.108
2015-05-09,@TPP,52.108
2015-05-10,@TPP,52.059
2015-05-11,@TPP,52.059
2015-05-12,@TPP,52.009
2015-05-13,@TPP,52.009
2015-05-14,@TPP,51.949
2015-05-15,@TPP,51.949
2015-05-16,@TPP,51.95
2015-05-17,@TPP,51.95
2015-05-18,@TPP,51.992
2015-05-19,@TPP,51.992
2015-05-20,@TPP,52.034
2015-05-21,@TPP,52.034
2015-05-22,@TPP,52.065
2015-05-23,@TPP,52.065
2015-05-24,@TPP,52.09
2015-05-25,@TPP,52.09
2015-05-26,@TPP,52.123
2015-05-27,@TPP,52.123
2015-05-28,@TPP,52.178
2015-05-29,@TPP,52.178
2015-05-30,@TPP,52.24
2015-05-31,@TPP,52.24
2015-06-01,@TPP,52.292
2015-06-02,@TPP,52.292
2015-06-03,@TPP,52.342
2015-06-04,@TPP,52.342
2015-06-05,@TPP,52.385
2015-06-06,@TPP,52.385
2015-06-07,@TPP,52.426
2015-06-08,@TPP,52.426
2015-06-09,@TPP,52.465
2015-06-10,@TPP,52.465
2015-06-11,@TPP,52.447
2015-06-12,@TPP,52.447
2015-06-13,@TPP,52.396
2015-06-14,@TPP,52.396
2015-06-15,@TPP,52.379
2015-06-16,@TPP,52.379
2015-06-17,@TPP,52.354
2015-06-18,@TPP,52.354
2015-06-19,@TPP,52.338
2015-06-20,@TPP,52.338
2015-06-21,@TPP,52.314
2015-06-22,@TPP,52.314
2015-06-23,@TPP,52.31
2015-06-24,@TPP,52.31
2015-06-25,@TPP,52.277
2015-06-26,@TPP,52.277
2015-06-27,@TPP,52.288
2015-06-28,@TPP,52.288
2015-06-29,@TPP,52.305
2015-06-30,@TPP,52.305
2015-07-01,@TPP,52.317
2015-07-02,@TPP,52.317
2015-07-03,@TPP,52.322
2015-07-04,@TPP,52.322
2015-07-05,@TPP,52.27
2015-07-06,@TPP,52.27
2015-07-07,@TPP,52.221
2015-07-08,@TPP,52.221
2015-07-09,@TPP,52.282
2015-07-10,@TPP,52.282
2015-07-11,@TPP,52.33
2015-07-12,@TPP,52.33
2015-07-13,@TPP,52.394
2015-07-14,@TPP,52.394
2015-07-15,@TPP,52.479
2015-07-16,@TPP,52.479
2015-07-17,@TPP,52.559
2015-07-18,@TPP,52.559
2015-07-19,@TPP,52.629
2015-07-20,@TPP,52.629
2015-07-21,@TPP,52.69
2015-07-22,@TPP,52.69
2015-07-23,@TPP,52.763
2015-07-24,@TPP,52.763
2015-07-25,@TPP,52.831
2015-07-26,@TPP,52.831
2015-07-27,@TPP,52.906
2015-07-28,@TPP,52.906
2015-07-29,@TPP,52.951
2015-07-30,@TPP,52.951
2015-07-31,@TPP,53.01
2015-08-01,@TPP,53.01
2015-08-02,@TPP,53.081
2015-08-03,@TPP,53.081
2015-08-04,@TPP,53.149
2015-08-05,@TPP,53.149
2015-08-06,@TPP,53.118
2015-08-07,@TPP,53.118
2015-08-08,@TPP,53.125
2015-08-09,@TPP,53.125
2015-08-10,@TPP,53.176
2015-08-11,@TPP,53.176
2015-08-12,@TPP,53.206
2015-08-13,@TPP,53.206
2015-08-14,@TPP,53.252
2015-08-15,@TPP,53.252
2015-08-16,@TPP,53.242
2015-08-17,@TPP,53.242
2015-08-18,@TPP,53.229
2015-08-19,@TPP,53.229
2015-08-20,@TPP,53.238
2015-08-21,@TPP,53.238
2015-08-22,@TPP,53.261
2015-08-23,@TPP,53.261
2015-08-24,@TPP,53.233
2015-08-25,@TPP,53.233
2015-08-26,@TPP,53.256
2015-08-27,@TPP,53.256
2015-08-28,@TPP,53.296
2015-08-29,@TPP,53.296
2015-08-30,@TPP,53.328
2015-08-31,@TPP,53.328
2015-09-01,@TPP,53.388
2015-09-02,@TPP,53.388
2015-09-03,@TPP,53.435
2015-09-04,@TPP,53.435
2015-09-05,@TPP,53.487
2015-09-06,@TPP,53.487
2015-09-07,@TPP,53.509
2015-09-08,@TPP,53.509
2015-09-09,@TPP,53.54
2015-09-10,@TPP,53.54
2015-09-11,@TPP,53.615
2015-09-12,@TPP,53.615
2015-09-13,@TPP,53.684
2015-09-14,@TPP,53.684
2015-09-15,@TPP,48.436
2015-09-16,@TPP,48.436
2015-09-17,@TPP,48.33
2015-09-18,@TPP,48.33
2015-09-19,@TPP,48.218
2015-09-20,@TPP,48.218
2015-09-21,@TPP,48.112
2015-09-22,@TPP,48.112
2015-09-23,@TPP,48.001
2015-09-24,@TPP,48.001
2015-09-25,@TPP,47.905
2015-09-26,@TPP,47.905
2015-09-27,@TPP,47.795
2015-09-28,@TPP,47.795
2015-09-29,@TPP,47.678
2015-09-30,@TPP,47.678
2015-10-01,@TPP,47.538
2015-10-02,@TPP,47.538
2015-10-03,@TPP,47.549
2015-10-04,@TPP,47.549
2015-10-05,@TPP,47.554
2015-10-06,@TPP,47.554
2015-10-07,@TPP,47.553
2015-10-08,@TPP,47.553
2015-10-09,@TPP,47.56
2015-10-10,@TPP,47.56
2015-10-11,@TPP,47.491
2015-10-12,@TPP,47.491
2015-10-13,@TPP,47.43
2015-10-14,@TPP,47.43
2015-10-15,@TPP,47.36
2015-10-16,@TPP,47.36
2015-10-17,@TPP,47.301
2015-10-18,@TPP,47.301
2015-10-19,@TPP,47.23
2015-10-20,@TPP,47.23
2015-10-21,@TPP,47.162
2015-10-22,@TPP,47.162
2015-10-23,@TPP,47.125
2015-10-24,@TPP,47.125
2015-10-25,@TPP,47.045
2015-10-26,@TPP,47.045
2015-10-27,@TPP,46.966
2015-10-28,@TPP,46.966
2015-10-29,@TPP,46.927
2015-10-30,@TPP,46.927
2015-10-31,@TPP,46.901
2015-11-01,@TPP,46.901
2015-11-02,@TPP,46.868
2015-11-03,@TPP,46.868
2015-11-04,@TPP,46.821
2015-11-05,@TPP,46.821
2015-11-06,@TPP,46.79
2015-11-07,@TPP,46.79
2015-11-08,@TPP,46.774
2015-11-09,@TPP,46.774
2015-11-10,@TPP,46.749
2015-11-11,@TPP,46.749
2015-11-12,@TPP,46.707
2015-11-13,@TPP,46.707
2015-11-14,@TPP,46.749
2015-11-15,@TPP,46.749
2015-11-16,@TPP,46.796
2015-11-17,@TPP,46.796
2015-11-18,@TPP,46.843
2015-11-19,@TPP,46.843
2015-11-20,@TPP,46.873
2015-11-21,@TPP,46.873
2015-11-22,@TPP,46.936
2015-11-23,@TPP,46.936
2015-11-24,@TPP,46.984
2015-11-25,@TPP,46.984
2015-11-26,@TPP,47.052
2015-11-27,@TPP,47.052
2015-11-28,@TPP,47.208
2015-11-29,@TPP,47.208
2015-11-30,@TPP,47.397
2015-12-01,@TPP,47.397
2015-12-02,@TPP,47.57
2015-12-03,@TPP,47.57
2015-12-04,@TPP,47.757
2015-12-05,@TPP,47.757
2015-12-06,@TPP,47.954
2015-12-07,@TPP,47.954
2015-12-08,@TPP,48.152
2015-12-09,@TPP,48.152
2015-12-10,@TPP,48.581
2015-12-11,@TPP,48.581
2015-12-12,@TPP,48.477
2015-12-13,@TPP,48.477
2015-12-14,@TPP,48.376
2015-12-15,@TPP,48.376
2015-12-16,@TPP,48.263
2015-12-17,@TPP,48.263
2015-12-18,@TPP,48.167
2015-12-19,@TPP,48.167
2015-12-20,@TPP,48.055
2015-12-21,@TPP,48.055
2015-12-22,@TPP,47.954
2015-12-23,@TPP,47.954
2015-12-24,@TPP,47.846
2015-12-25,@TPP,47.846
2015-12-26,@TPP,47.733
2015-12-27,@TPP,47.733
2015-12-28,@TPP,47.631
2015-12-29,@TPP,47.631
2015-12-30,@TPP,47.541
2015-12-31,@TPP,47.541
2016-01-01,@TPP,47.432
2016-01-02,@TPP,47.432
2016-01-03,@TPP,47.33
2016-01-04,@TPP,47.33
2016-01-05,@TPP,47.224
2016-01-06,@TPP,47.224
2016-01-07,@TPP,47.249
2016-01-08,@TPP,47.249
2016-01-09,@TPP,47.277
2016-01-10,@TPP,47.277
2016-01-11,@TPP,47.295
2016-01-12,@TPP,47.295
2016-01-13,@TPP,47.325
2016-01-14,@TPP,47.325
2016-01-15,@TPP,47.336
2016-01-16,@TPP,47.336
2016-01-17,@TPP,47.357
2016-01-18,@TPP,47.357
2016-01-19,@TPP,47.348
2016-01-20,@TPP,47.348
2016-01-21,@TPP,47.355
2016-01-22,@TPP,47.355
2016-01-23,@TPP,47.398
2016-01-24,@TPP,47.398
2016-01-25,@TPP,47.436
2016-01-26,@TPP,47.436
2016-01-27,@TPP,47.492
2016-01-28,@TPP,47.492
2016-01-29,@TPP,47.528
2016-01-30,@TPP,47.528
2016-01-31,@TPP,47.607
