Date,Party,50%
2005-03-07,@TPP,48.675
2005-03-08,@TPP,48.734
2005-03-09,@TPP,48.734
2005-03-10,@TPP,48.809
2005-03-11,@TPP,48.809
2005-03-12,@TPP,48.884
2005-03-13,@TPP,48.884
2005-03-14,@TPP,48.887
2005-03-15,@TPP,48.887
2005-03-16,@TPP,48.88
2005-03-17,@TPP,48.88
2005-03-18,@TPP,48.885
2005-03-19,@TPP,48.885
2005-03-20,@TPP,48.975
2005-03-21,@TPP,48.975
2005-03-22,@TPP,49.095
2005-03-23,@TPP,49.095
2005-03-24,@TPP,49.21
2005-03-25,@TPP,49.21
2005-03-26,@TPP,49.351
2005-03-27,@TPP,49.351
2005-03-28,@TPP,49.485
2005-03-29,@TPP,49.485
2005-03-30,@TPP,49.623
2005-03-31,@TPP,49.623
2005-04-01,@TPP,49.77
2005-04-02,@TPP,49.77
2005-04-03,@TPP,49.849
2005-04-04,@TPP,49.849
2005-04-05,@TPP,49.947
2005-04-06,@TPP,49.947
2005-04-07,@TPP,49.897
2005-04-08,@TPP,49.897
2005-04-09,@TPP,49.871
2005-04-10,@TPP,49.871
2005-04-11,@TPP,49.837
2005-04-12,@TPP,49.837
2005-04-13,@TPP,49.798
2005-04-14,@TPP,49.798
2005-04-15,@TPP,49.749
2005-04-16,@TPP,49.749
2005-04-17,@TPP,49.731
2005-04-18,@TPP,49.731
2005-04-19,@TPP,49.71
2005-04-20,@TPP,49.71
2005-04-21,@TPP,49.688
2005-04-22,@TPP,49.688
2005-04-23,@TPP,49.686
2005-04-24,@TPP,49.686
2005-04-25,@TPP,49.644
2005-04-26,@TPP,49.644
2005-04-27,@TPP,49.627
2005-04-28,@TPP,49.627
2005-04-29,@TPP,49.607
2005-04-30,@TPP,49.607
2005-05-01,@TPP,49.659
2005-05-02,@TPP,49.659
2005-05-03,@TPP,49.691
2005-05-04,@TPP,49.691
2005-05-05,@TPP,49.669
2005-05-06,@TPP,49.669
2005-05-07,@TPP,49.649
2005-05-08,@TPP,49.649
2005-05-09,@TPP,49.585
2005-05-10,@TPP,49.585
2005-05-11,@TPP,49.512
2005-05-12,@TPP,49.512
2005-05-13,@TPP,49.461
2005-05-14,@TPP,49.461
2005-05-15,@TPP,49.373
2005-05-16,@TPP,49.373
2005-05-17,@TPP,49.278
2005-05-18,@TPP,49.278
2005-05-19,@TPP,49.169
2005-05-20,@TPP,49.169
2005-05-21,@TPP,49.072
2005-05-22,@TPP,49.072
2005-05-23,@TPP,48.968
2005-05-24,@TPP,48.968
2005-05-25,@TPP,48.868
2005-05-26,@TPP,48.868
2005-05-27,@TPP,48.813
2005-05-28,@TPP,48.813
2005-05-29,@TPP,48.866
2005-05-30,@TPP,48.866
2005-05-31,@TPP,48.908
2005-06-01,@TPP,48.908
2005-06-02,@TPP,48.954
2005-06-03,@TPP,48.954
2005-06-04,@TPP,49.015
2005-06-05,@TPP,49.015
2005-06-06,@TPP,49.058
2005-06-07,@TPP,49.058
2005-06-08,@TPP,49.111
2005-06-09,@TPP,49.111
2005-06-10,@TPP,49.183
2005-06-11,@TPP,49.183
2005-06-12,@TPP,49.247
2005-06-13,@TPP,49.247
2005-06-14,@TPP,49.322
2005-06-15,@TPP,49.322
2005-06-16,@TPP,49.397
2005-06-17,@TPP,49.397
2005-06-18,@TPP,49.467
2005-06-19,@TPP,49.467
2005-06-20,@TPP,49.552
2005-06-21,@TPP,49.552
2005-06-22,@TPP,49.663
2005-06-23,@TPP,49.663
2005-06-24,@TPP,49.742
2005-06-25,@TPP,49.742
2005-06-26,@TPP,49.842
2005-06-27,@TPP,49.842
2005-06-28,@TPP,49.933
2005-06-29,@TPP,49.933
2005-06-30,@TPP,50.036
2005-07-01,@TPP,50.036
2005-07-02,@TPP,50.13
2005-07-03,@TPP,50.13
2005-07-04,@TPP,50.1
2005-07-05,@TPP,50.1
2005-07-06,@TPP,50.064
2005-07-07,@TPP,50.064
2005-07-08,@TPP,50.041
2005-07-09,@TPP,50.041
2005-07-10,@TPP,50.038
2005-07-11,@TPP,50.038
2005-07-12,@TPP,50.034
2005-07-13,@TPP,50.034
2005-07-14,@TPP,50.015
2005-07-15,@TPP,50.015
2005-07-16,@TPP,50.026
2005-07-17,@TPP,50.026
2005-07-18,@TPP,50.067
2005-07-19,@TPP,50.067
2005-07-20,@TPP,50.13
2005-07-21,@TPP,50.13
2005-07-22,@TPP,50.163
2005-07-23,@TPP,50.163
2005-07-24,@TPP,50.204
2005-07-25,@TPP,50.204
2005-07-26,@TPP,50.262
2005-07-27,@TPP,50.262
2005-07-28,@TPP,50.297
2005-07-29,@TPP,50.297
2005-07-30,@TPP,50.348
2005-07-31,@TPP,50.348
2005-08-01,@TPP,50.309
2005-08-02,@TPP,50.309
2005-08-03,@TPP,50.277
2005-08-04,@TPP,50.277
2005-08-05,@TPP,50.223
2005-08-06,@TPP,50.223
2005-08-07,@TPP,50.173
2005-08-08,@TPP,50.173
2005-08-09,@TPP,50.094
2005-08-10,@TPP,50.094
2005-08-11,@TPP,50.048
2005-08-12,@TPP,50.048
2005-08-13,@TPP,49.988
2005-08-14,@TPP,49.988
2005-08-15,@TPP,50.007
2005-08-16,@TPP,50.007
2005-08-17,@TPP,50.016
2005-08-18,@TPP,50.016
2005-08-19,@TPP,49.963
2005-08-20,@TPP,49.963
2005-08-21,@TPP,49.898
2005-08-22,@TPP,49.898
2005-08-23,@TPP,49.83
2005-08-24,@TPP,49.83
2005-08-25,@TPP,49.759
2005-08-26,@TPP,49.759
2005-08-27,@TPP,49.694
2005-08-28,@TPP,49.694
2005-08-29,@TPP,49.622
2005-08-30,@TPP,49.622
2005-08-31,@TPP,49.563
2005-09-01,@TPP,49.563
2005-09-02,@TPP,49.602
2005-09-03,@TPP,49.602
2005-09-04,@TPP,49.623
2005-09-05,@TPP,49.623
2005-09-06,@TPP,49.664
2005-09-07,@TPP,49.664
2005-09-08,@TPP,49.692
2005-09-09,@TPP,49.692
2005-09-10,@TPP,49.74
2005-09-11,@TPP,49.74
2005-09-12,@TPP,49.622
2005-09-13,@TPP,49.622
2005-09-14,@TPP,49.494
2005-09-15,@TPP,49.494
2005-09-16,@TPP,49.356
2005-09-17,@TPP,49.356
2005-09-18,@TPP,49.233
2005-09-19,@TPP,49.233
2005-09-20,@TPP,49.238
2005-09-21,@TPP,49.238
2005-09-22,@TPP,49.246
2005-09-23,@TPP,49.246
2005-09-24,@TPP,49.273
2005-09-25,@TPP,49.273
2005-09-26,@TPP,49.403
2005-09-27,@TPP,49.403
2005-09-28,@TPP,49.541
2005-09-29,@TPP,49.541
2005-09-30,@TPP,49.69
2005-10-01,@TPP,49.69
2005-10-02,@TPP,49.849
2005-10-03,@TPP,49.849
2005-10-04,@TPP,49.996
2005-10-05,@TPP,49.996
2005-10-06,@TPP,50.159
2005-10-07,@TPP,50.159
2005-10-08,@TPP,50.322
2005-10-09,@TPP,50.322
2005-10-10,@TPP,50.507
2005-10-11,@TPP,50.507
2005-10-12,@TPP,50.72
2005-10-13,@TPP,50.72
2005-10-14,@TPP,50.87
2005-10-15,@TPP,50.87
2005-10-16,@TPP,51.003
2005-10-17,@TPP,51.003
2005-10-18,@TPP,51.137
2005-10-19,@TPP,51.137
2005-10-20,@TPP,51.262
2005-10-21,@TPP,51.262
2005-10-22,@TPP,51.391
2005-10-23,@TPP,51.391
2005-10-24,@TPP,51.514
2005-10-25,@TPP,51.514
2005-10-26,@TPP,51.627
2005-10-27,@TPP,51.627
2005-10-28,@TPP,51.715
2005-10-29,@TPP,51.715
2005-10-30,@TPP,51.802
2005-10-31,@TPP,51.802
2005-11-01,@TPP,51.882
2005-11-02,@TPP,51.882
2005-11-03,@TPP,51.973
2005-11-04,@TPP,51.973
2005-11-05,@TPP,52.066
2005-11-06,@TPP,52.066
2005-11-07,@TPP,52.103
2005-11-08,@TPP,52.103
2005-11-09,@TPP,52.13
2005-11-10,@TPP,52.13
2005-11-11,@TPP,52.158
2005-11-12,@TPP,52.158
2005-11-13,@TPP,52.387
2005-11-14,@TPP,52.387
2005-11-15,@TPP,52.628
2005-11-16,@TPP,52.628
2005-11-17,@TPP,52.856
2005-11-18,@TPP,52.856
2005-11-19,@TPP,53.08
2005-11-20,@TPP,53.08
2005-11-21,@TPP,53.152
2005-11-22,@TPP,53.152
2005-11-23,@TPP,53.239
2005-11-24,@TPP,53.239
2005-11-25,@TPP,53.178
2005-11-26,@TPP,53.178
2005-11-27,@TPP,53.125
2005-11-28,@TPP,53.125
2005-11-29,@TPP,53.06
2005-11-30,@TPP,53.06
2005-12-01,@TPP,52.995
2005-12-02,@TPP,52.995
2005-12-03,@TPP,52.93
2005-12-04,@TPP,52.93
2005-12-05,@TPP,52.815
2005-12-06,@TPP,52.815
2005-12-07,@TPP,52.692
2005-12-08,@TPP,52.692
2005-12-09,@TPP,52.547
2005-12-10,@TPP,52.547
2005-12-11,@TPP,52.408
2005-12-12,@TPP,52.408
2005-12-13,@TPP,52.27
2005-12-14,@TPP,52.27
2005-12-15,@TPP,52.135
2005-12-16,@TPP,52.135
2005-12-17,@TPP,51.996
2005-12-18,@TPP,51.996
2005-12-19,@TPP,51.89
2005-12-20,@TPP,51.89
2005-12-21,@TPP,51.809
2005-12-22,@TPP,51.809
2005-12-23,@TPP,51.704
2005-12-24,@TPP,51.704
2005-12-25,@TPP,51.598
2005-12-26,@TPP,51.598
2005-12-27,@TPP,51.496
2005-12-28,@TPP,51.496
2005-12-29,@TPP,51.415
2005-12-30,@TPP,51.415
2005-12-31,@TPP,51.326
2006-01-01,@TPP,51.326
2006-01-02,@TPP,51.226
2006-01-03,@TPP,51.226
2006-01-04,@TPP,51.122
2006-01-05,@TPP,51.122
2006-01-06,@TPP,51.016
2006-01-07,@TPP,51.016
2006-01-08,@TPP,50.94
2006-01-09,@TPP,50.94
2006-01-10,@TPP,50.84
2006-01-11,@TPP,50.84
2006-01-12,@TPP,50.653
2006-01-13,@TPP,50.653
2006-01-14,@TPP,50.464
2006-01-15,@TPP,50.464
2006-01-16,@TPP,50.361
2006-01-17,@TPP,50.361
2006-01-18,@TPP,50.279
2006-01-19,@TPP,50.279
2006-01-20,@TPP,50.191
2006-01-21,@TPP,50.191
2006-01-22,@TPP,50.111
2006-01-23,@TPP,50.111
2006-01-24,@TPP,50.01
2006-01-25,@TPP,50.01
2006-01-26,@TPP,49.986
2006-01-27,@TPP,49.986
2006-01-28,@TPP,49.953
2006-01-29,@TPP,49.953
2006-01-30,@TPP,50.045
2006-01-31,@TPP,50.045
2006-02-01,@TPP,50.128
2006-02-02,@TPP,50.128
2006-02-03,@TPP,50.203
2006-02-04,@TPP,50.203
2006-02-05,@TPP,50.299
2006-02-06,@TPP,50.299
2006-02-07,@TPP,50.307
2006-02-08,@TPP,50.307
2006-02-09,@TPP,50.334
2006-02-10,@TPP,50.334
2006-02-11,@TPP,50.362
2006-02-12,@TPP,50.362
2006-02-13,@TPP,50.368
2006-02-14,@TPP,50.368
2006-02-15,@TPP,50.366
2006-02-16,@TPP,50.366
2006-02-17,@TPP,50.343
2006-02-18,@TPP,50.343
2006-02-19,@TPP,50.32
2006-02-20,@TPP,50.32
2006-02-21,@TPP,50.31
2006-02-22,@TPP,50.31
2006-02-23,@TPP,50.303
2006-02-24,@TPP,50.303
2006-02-25,@TPP,50.292
2006-02-26,@TPP,50.292
2006-02-27,@TPP,50.159
2006-02-28,@TPP,50.159
2006-03-01,@TPP,50.04
2006-03-02,@TPP,50.04
2006-03-03,@TPP,49.958
2006-03-04,@TPP,49.958
2006-03-05,@TPP,49.886
2006-03-06,@TPP,49.886
2006-03-07,@TPP,49.816
2006-03-08,@TPP,49.816
2006-03-09,@TPP,49.752
2006-03-10,@TPP,49.752
2006-03-11,@TPP,49.691
2006-03-12,@TPP,49.691
2006-03-13,@TPP,49.738
2006-03-14,@TPP,49.738
2006-03-15,@TPP,49.794
2006-03-16,@TPP,49.794
2006-03-17,@TPP,49.921
2006-03-18,@TPP,49.921
2006-03-19,@TPP,50.054
2006-03-20,@TPP,50.054
2006-03-21,@TPP,50.187
2006-03-22,@TPP,50.187
2006-03-23,@TPP,50.341
2006-03-24,@TPP,50.341
2006-03-25,@TPP,50.479
2006-03-26,@TPP,50.479
2006-03-27,@TPP,50.646
2006-03-28,@TPP,50.646
2006-03-29,@TPP,50.81
2006-03-30,@TPP,50.81
2006-03-31,@TPP,50.852
2006-04-01,@TPP,50.852
2006-04-02,@TPP,50.899
2006-04-03,@TPP,50.899
2006-04-04,@TPP,50.945
2006-04-05,@TPP,50.945
2006-04-06,@TPP,50.98
2006-04-07,@TPP,50.98
2006-04-08,@TPP,51.041
2006-04-09,@TPP,51.041
2006-04-10,@TPP,51.072
2006-04-11,@TPP,51.072
2006-04-12,@TPP,51.097
2006-04-13,@TPP,51.097
2006-04-14,@TPP,51.023
2006-04-15,@TPP,51.023
2006-04-16,@TPP,50.96
2006-04-17,@TPP,50.96
2006-04-18,@TPP,50.886
2006-04-19,@TPP,50.886
2006-04-20,@TPP,50.824
2006-04-21,@TPP,50.824
2006-04-22,@TPP,50.748
2006-04-23,@TPP,50.748
2006-04-24,@TPP,50.74
2006-04-25,@TPP,50.74
2006-04-26,@TPP,50.724
2006-04-27,@TPP,50.724
2006-04-28,@TPP,50.746
2006-04-29,@TPP,50.746
2006-04-30,@TPP,50.793
2006-05-01,@TPP,50.793
2006-05-02,@TPP,50.841
2006-05-03,@TPP,50.841
2006-05-04,@TPP,50.884
2006-05-05,@TPP,50.884
2006-05-06,@TPP,50.939
2006-05-07,@TPP,50.939
2006-05-08,@TPP,50.891
2006-05-09,@TPP,50.891
2006-05-10,@TPP,50.879
2006-05-11,@TPP,50.879
2006-05-12,@TPP,50.834
2006-05-13,@TPP,50.834
2006-05-14,@TPP,50.85
2006-05-15,@TPP,50.85
2006-05-16,@TPP,50.911
2006-05-17,@TPP,50.911
2006-05-18,@TPP,50.955
2006-05-19,@TPP,50.955
2006-05-20,@TPP,50.945
2006-05-21,@TPP,50.945
2006-05-22,@TPP,50.933
2006-05-23,@TPP,50.933
2006-05-24,@TPP,50.935
2006-05-25,@TPP,50.935
2006-05-26,@TPP,50.971
2006-05-27,@TPP,50.971
2006-05-28,@TPP,50.962
2006-05-29,@TPP,50.962
2006-05-30,@TPP,50.958
2006-05-31,@TPP,50.958
2006-06-01,@TPP,50.947
2006-06-02,@TPP,50.947
2006-06-03,@TPP,50.931
2006-06-04,@TPP,50.931
2006-06-05,@TPP,50.918
2006-06-06,@TPP,50.918
2006-06-07,@TPP,50.91
2006-06-08,@TPP,50.91
2006-06-09,@TPP,50.855
2006-06-10,@TPP,50.855
2006-06-11,@TPP,50.807
2006-06-12,@TPP,50.807
2006-06-13,@TPP,50.738
2006-06-14,@TPP,50.738
2006-06-15,@TPP,50.685
2006-06-16,@TPP,50.685
2006-06-17,@TPP,50.682
2006-06-18,@TPP,50.682
2006-06-19,@TPP,50.712
2006-06-20,@TPP,50.712
2006-06-21,@TPP,50.749
2006-06-22,@TPP,50.749
2006-06-23,@TPP,50.819
2006-06-24,@TPP,50.819
2006-06-25,@TPP,50.88
2006-06-26,@TPP,50.88
2006-06-27,@TPP,50.949
2006-06-28,@TPP,50.949
2006-06-29,@TPP,51.013
2006-06-30,@TPP,51.013
2006-07-01,@TPP,51.066
2006-07-02,@TPP,51.066
2006-07-03,@TPP,51.067
2006-07-04,@TPP,51.067
2006-07-05,@TPP,51.074
2006-07-06,@TPP,51.074
2006-07-07,@TPP,51.0
2006-07-08,@TPP,51.0
2006-07-09,@TPP,50.921
2006-07-10,@TPP,50.921
2006-07-11,@TPP,50.863
2006-07-12,@TPP,50.863
2006-07-13,@TPP,50.775
2006-07-14,@TPP,50.775
2006-07-15,@TPP,50.695
2006-07-16,@TPP,50.695
2006-07-17,@TPP,50.749
2006-07-18,@TPP,50.749
2006-07-19,@TPP,50.812
2006-07-20,@TPP,50.812
2006-07-21,@TPP,50.873
2006-07-22,@TPP,50.873
2006-07-23,@TPP,50.937
2006-07-24,@TPP,50.937
2006-07-25,@TPP,50.976
2006-07-26,@TPP,50.976
2006-07-27,@TPP,50.997
2006-07-28,@TPP,50.997
2006-07-29,@TPP,51.021
2006-07-30,@TPP,51.021
2006-07-31,@TPP,51.067
2006-08-01,@TPP,51.067
2006-08-02,@TPP,51.133
2006-08-03,@TPP,51.133
2006-08-04,@TPP,51.181
2006-08-05,@TPP,51.181
2006-08-06,@TPP,51.191
2006-08-07,@TPP,51.191
2006-08-08,@TPP,51.192
2006-08-09,@TPP,51.192
2006-08-10,@TPP,51.186
2006-08-11,@TPP,51.186
2006-08-12,@TPP,51.154
2006-08-13,@TPP,51.154
2006-08-14,@TPP,51.238
2006-08-15,@TPP,51.238
2006-08-16,@TPP,51.315
2006-08-17,@TPP,51.315
2006-08-18,@TPP,51.394
2006-08-19,@TPP,51.394
2006-08-20,@TPP,51.469
2006-08-21,@TPP,51.469
2006-08-22,@TPP,51.557
2006-08-23,@TPP,51.557
2006-08-24,@TPP,51.591
2006-08-25,@TPP,51.591
2006-08-26,@TPP,51.637
2006-08-27,@TPP,51.637
2006-08-28,@TPP,51.712
2006-08-29,@TPP,51.712
2006-08-30,@TPP,51.78
2006-08-31,@TPP,51.78
2006-09-01,@TPP,51.854
2006-09-02,@TPP,51.854
2006-09-03,@TPP,51.923
2006-09-04,@TPP,51.923
2006-09-05,@TPP,51.995
2006-09-06,@TPP,51.995
2006-09-07,@TPP,52.0
2006-09-08,@TPP,52.0
2006-09-09,@TPP,52.043
2006-09-10,@TPP,52.043
2006-09-11,@TPP,52.024
2006-09-12,@TPP,52.024
2006-09-13,@TPP,52.034
2006-09-14,@TPP,52.034
2006-09-15,@TPP,52.028
2006-09-16,@TPP,52.028
2006-09-17,@TPP,52.021
2006-09-18,@TPP,52.021
2006-09-19,@TPP,52.016
2006-09-20,@TPP,52.016
2006-09-21,@TPP,52.091
2006-09-22,@TPP,52.091
2006-09-23,@TPP,52.145
2006-09-24,@TPP,52.145
2006-09-25,@TPP,52.176
2006-09-26,@TPP,52.176
2006-09-27,@TPP,52.203
2006-09-28,@TPP,52.203
2006-09-29,@TPP,52.221
2006-09-30,@TPP,52.221
2006-10-01,@TPP,52.265
2006-10-02,@TPP,52.265
2006-10-03,@TPP,52.3
2006-10-04,@TPP,52.3
2006-10-05,@TPP,52.303
2006-10-06,@TPP,52.303
2006-10-07,@TPP,52.249
2006-10-08,@TPP,52.249
2006-10-09,@TPP,52.204
2006-10-10,@TPP,52.204
2006-10-11,@TPP,52.164
2006-10-12,@TPP,52.164
2006-10-13,@TPP,52.115
2006-10-14,@TPP,52.115
2006-10-15,@TPP,52.049
2006-10-16,@TPP,52.049
2006-10-17,@TPP,51.988
2006-10-18,@TPP,51.988
2006-10-19,@TPP,51.958
2006-10-20,@TPP,51.958
2006-10-21,@TPP,51.941
2006-10-22,@TPP,51.941
2006-10-23,@TPP,51.923
2006-10-24,@TPP,51.923
2006-10-25,@TPP,51.894
2006-10-26,@TPP,51.894
2006-10-27,@TPP,51.866
2006-10-28,@TPP,51.866
2006-10-29,@TPP,51.803
2006-10-30,@TPP,51.803
2006-10-31,@TPP,51.777
2006-11-01,@TPP,51.777
2006-11-02,@TPP,51.797
2006-11-03,@TPP,51.797
2006-11-04,@TPP,51.785
2006-11-05,@TPP,51.785
2006-11-06,@TPP,51.759
2006-11-07,@TPP,51.759
2006-11-08,@TPP,51.74
2006-11-09,@TPP,51.74
2006-11-10,@TPP,51.718
2006-11-11,@TPP,51.718
2006-11-12,@TPP,51.718
2006-11-13,@TPP,51.718
2006-11-14,@TPP,51.731
2006-11-15,@TPP,51.731
2006-11-16,@TPP,51.761
2006-11-17,@TPP,51.761
2006-11-18,@TPP,51.78
2006-11-19,@TPP,51.78
2006-11-20,@TPP,51.804
2006-11-21,@TPP,51.804
2006-11-22,@TPP,51.84
2006-11-23,@TPP,51.84
2006-11-24,@TPP,51.868
2006-11-25,@TPP,51.868
2006-11-26,@TPP,51.919
2006-11-27,@TPP,51.919
2006-11-28,@TPP,51.955
2006-11-29,@TPP,51.955
2006-11-30,@TPP,52.073
2006-12-01,@TPP,52.073
2006-12-02,@TPP,52.084
2006-12-03,@TPP,52.084
2006-12-04,@TPP,56.494
2006-12-05,@TPP,56.494
2006-12-06,@TPP,56.493
2006-12-07,@TPP,56.493
2006-12-08,@TPP,56.484
2006-12-09,@TPP,56.484
2006-12-10,@TPP,56.543
2006-12-11,@TPP,56.543
2006-12-12,@TPP,56.53
2006-12-13,@TPP,56.53
2006-12-14,@TPP,56.505
2006-12-15,@TPP,56.505
2006-12-16,@TPP,56.488
2006-12-17,@TPP,56.488
2006-12-18,@TPP,56.43
2006-12-19,@TPP,56.43
2006-12-20,@TPP,56.402
2006-12-21,@TPP,56.402
2006-12-22,@TPP,56.352
2006-12-23,@TPP,56.352
2006-12-24,@TPP,56.3
2006-12-25,@TPP,56.3
2006-12-26,@TPP,56.241
2006-12-27,@TPP,56.241
2006-12-28,@TPP,56.2
2006-12-29,@TPP,56.2
2006-12-30,@TPP,56.158
2006-12-31,@TPP,56.158
2007-01-01,@TPP,56.096
2007-01-02,@TPP,56.096
2007-01-03,@TPP,56.054
2007-01-04,@TPP,56.054
2007-01-05,@TPP,56.012
2007-01-06,@TPP,56.012
2007-01-07,@TPP,55.958
2007-01-08,@TPP,55.958
2007-01-09,@TPP,55.917
2007-01-10,@TPP,55.917
2007-01-11,@TPP,55.854
2007-01-12,@TPP,55.854
2007-01-13,@TPP,55.804
2007-01-14,@TPP,55.804
2007-01-15,@TPP,55.764
2007-01-16,@TPP,55.764
2007-01-17,@TPP,55.709
2007-01-18,@TPP,55.709
2007-01-19,@TPP,55.651
2007-01-20,@TPP,55.651
2007-01-21,@TPP,55.624
2007-01-22,@TPP,55.624
2007-01-23,@TPP,55.607
2007-01-24,@TPP,55.607
2007-01-25,@TPP,55.73
2007-01-26,@TPP,55.73
2007-01-27,@TPP,55.839
2007-01-28,@TPP,55.839
2007-01-29,@TPP,55.948
2007-01-30,@TPP,55.948
2007-01-31,@TPP,56.071
2007-02-01,@TPP,56.071
2007-02-02,@TPP,56.189
2007-02-03,@TPP,56.189
2007-02-04,@TPP,56.297
2007-02-05,@TPP,56.297
2007-02-06,@TPP,56.437
2007-02-07,@TPP,56.437
2007-02-08,@TPP,56.536
2007-02-09,@TPP,56.536
2007-02-10,@TPP,56.606
2007-02-11,@TPP,56.606
2007-02-12,@TPP,56.678
2007-02-13,@TPP,56.678
2007-02-14,@TPP,56.734
2007-02-15,@TPP,56.734
2007-02-16,@TPP,56.844
2007-02-17,@TPP,56.844
2007-02-18,@TPP,57.074
2007-02-19,@TPP,57.074
2007-02-20,@TPP,57.3
2007-02-21,@TPP,57.3
2007-02-22,@TPP,57.539
2007-02-23,@TPP,57.539
2007-02-24,@TPP,57.78
2007-02-25,@TPP,57.78
2007-02-26,@TPP,57.904
2007-02-27,@TPP,57.904
2007-02-28,@TPP,58.025
2007-03-01,@TPP,58.025
2007-03-02,@TPP,58.138
2007-03-03,@TPP,58.138
2007-03-04,@TPP,58.311
