Date,Party,50%
2011-03-19,@TPP,47.67
2011-03-20,@TPP,47.67
2011-03-21,@TPP,47.41
2011-03-22,@TPP,47.41
2011-03-23,@TPP,47.15
2011-03-24,@TPP,47.15
2011-03-25,@TPP,46.922
2011-03-26,@TPP,46.922
2011-03-27,@TPP,46.679
2011-03-28,@TPP,46.679
2011-03-29,@TPP,46.556
2011-03-30,@TPP,46.556
2011-03-31,@TPP,46.395
2011-04-01,@TPP,46.395
2011-04-02,@TPP,46.224
2011-04-03,@TPP,46.224
2011-04-04,@TPP,46.199
2011-04-05,@TPP,46.199
2011-04-06,@TPP,46.139
2011-04-07,@TPP,46.139
2011-04-08,@TPP,46.09
2011-04-09,@TPP,46.09
2011-04-10,@TPP,46.042
2011-04-11,@TPP,46.042
2011-04-12,@TPP,45.996
2011-04-13,@TPP,45.996
2011-04-14,@TPP,45.975
2011-04-15,@TPP,45.975
2011-04-16,@TPP,45.972
2011-04-17,@TPP,45.972
2011-04-18,@TPP,45.974
2011-04-19,@TPP,45.974
2011-04-20,@TPP,45.98
2011-04-21,@TPP,45.98
2011-04-22,@TPP,45.974
2011-04-23,@TPP,45.974
2011-04-24,@TPP,45.967
2011-04-25,@TPP,45.967
2011-04-26,@TPP,45.972
2011-04-27,@TPP,45.972
2011-04-28,@TPP,46.002
2011-04-29,@TPP,46.002
2011-04-30,@TPP,46.02
2011-05-01,@TPP,46.02
2011-05-02,@TPP,45.98
2011-05-03,@TPP,45.98
2011-05-04,@TPP,45.957
2011-05-05,@TPP,45.957
2011-05-06,@TPP,45.867
2011-05-07,@TPP,45.867
2011-05-08,@TPP,45.774
2011-05-09,@TPP,45.774
2011-05-10,@TPP,45.832
2011-05-11,@TPP,45.832
2011-05-12,@TPP,45.785
2011-05-13,@TPP,45.785
2011-05-14,@TPP,45.782
2011-05-15,@TPP,45.782
2011-05-16,@TPP,45.734
2011-05-17,@TPP,45.734
2011-05-18,@TPP,45.71
2011-05-19,@TPP,45.71
2011-05-20,@TPP,45.685
2011-05-21,@TPP,45.685
2011-05-22,@TPP,45.651
2011-05-23,@TPP,45.651
2011-05-24,@TPP,45.618
2011-05-25,@TPP,45.618
2011-05-26,@TPP,45.529
2011-05-27,@TPP,45.529
2011-05-28,@TPP,45.453
2011-05-29,@TPP,45.453
2011-05-30,@TPP,45.211
2011-05-31,@TPP,45.211
2011-06-01,@TPP,44.98
2011-06-02,@TPP,44.98
2011-06-03,@TPP,44.877
2011-06-04,@TPP,44.877
2011-06-05,@TPP,44.767
2011-06-06,@TPP,44.767
2011-06-07,@TPP,44.702
2011-06-08,@TPP,44.702
2011-06-09,@TPP,44.549
2011-06-10,@TPP,44.549
2011-06-11,@TPP,44.376
2011-06-12,@TPP,44.376
2011-06-13,@TPP,44.177
2011-06-14,@TPP,44.177
2011-06-15,@TPP,43.996
2011-06-16,@TPP,43.996
2011-06-17,@TPP,43.85
2011-06-18,@TPP,43.85
2011-06-19,@TPP,43.706
2011-06-20,@TPP,43.706
2011-06-21,@TPP,43.659
2011-06-22,@TPP,43.659
2011-06-23,@TPP,43.584
2011-06-24,@TPP,43.584
2011-06-25,@TPP,43.514
2011-06-26,@TPP,43.514
2011-06-27,@TPP,43.405
2011-06-28,@TPP,43.405
2011-06-29,@TPP,43.307
2011-06-30,@TPP,43.307
2011-07-01,@TPP,43.198
2011-07-02,@TPP,43.198
2011-07-03,@TPP,43.091
2011-07-04,@TPP,43.091
2011-07-05,@TPP,42.972
2011-07-06,@TPP,42.972
2011-07-07,@TPP,42.885
2011-07-08,@TPP,42.885
2011-07-09,@TPP,42.8
2011-07-10,@TPP,42.8
2011-07-11,@TPP,42.767
2011-07-12,@TPP,42.767
2011-07-13,@TPP,42.738
2011-07-14,@TPP,42.738
2011-07-15,@TPP,42.818
2011-07-16,@TPP,42.818
2011-07-17,@TPP,43.002
2011-07-18,@TPP,43.002
2011-07-19,@TPP,43.185
2011-07-20,@TPP,43.185
2011-07-21,@TPP,43.26
2011-07-22,@TPP,43.26
2011-07-23,@TPP,43.331
2011-07-24,@TPP,43.331
2011-07-25,@TPP,43.37
2011-07-26,@TPP,43.37
2011-07-27,@TPP,43.4
2011-07-28,@TPP,43.4
2011-07-29,@TPP,43.423
2011-07-30,@TPP,43.423
2011-07-31,@TPP,43.469
2011-08-01,@TPP,43.469
2011-08-02,@TPP,43.498
2011-08-03,@TPP,43.498
2011-08-04,@TPP,43.457
2011-08-05,@TPP,43.457
2011-08-06,@TPP,43.413
2011-08-07,@TPP,43.413
2011-08-08,@TPP,43.363
2011-08-09,@TPP,43.363
2011-08-10,@TPP,43.309
2011-08-11,@TPP,43.309
2011-08-12,@TPP,43.274
2011-08-13,@TPP,43.274
2011-08-14,@TPP,43.202
2011-08-15,@TPP,43.202
2011-08-16,@TPP,43.145
2011-08-17,@TPP,43.145
2011-08-18,@TPP,43.133
2011-08-19,@TPP,43.133
2011-08-20,@TPP,43.135
2011-08-21,@TPP,43.135
2011-08-22,@TPP,43.135
2011-08-23,@TPP,43.135
2011-08-24,@TPP,43.113
2011-08-25,@TPP,43.113
2011-08-26,@TPP,43.102
2011-08-27,@TPP,43.102
2011-08-28,@TPP,43.112
2011-08-29,@TPP,43.112
2011-08-30,@TPP,43.099
2011-08-31,@TPP,43.099
2011-09-01,@TPP,43.096
2011-09-02,@TPP,43.096
2011-09-03,@TPP,43.087
2011-09-04,@TPP,43.087
2011-09-05,@TPP,43.157
2011-09-06,@TPP,43.157
2011-09-07,@TPP,43.239
2011-09-08,@TPP,43.239
2011-09-09,@TPP,43.339
2011-09-10,@TPP,43.339
2011-09-11,@TPP,43.417
2011-09-12,@TPP,43.417
2011-09-13,@TPP,43.503
2011-09-14,@TPP,43.503
2011-09-15,@TPP,43.543
2011-09-16,@TPP,43.543
2011-09-17,@TPP,43.569
2011-09-18,@TPP,43.569
2011-09-19,@TPP,43.693
2011-09-20,@TPP,43.693
2011-09-21,@TPP,43.812
2011-09-22,@TPP,43.812
2011-09-23,@TPP,43.951
2011-09-24,@TPP,43.951
2011-09-25,@TPP,44.073
2011-09-26,@TPP,44.073
2011-09-27,@TPP,44.197
2011-09-28,@TPP,44.197
2011-09-29,@TPP,44.257
2011-09-30,@TPP,44.257
2011-10-01,@TPP,44.328
2011-10-02,@TPP,44.328
2011-10-03,@TPP,44.412
2011-10-04,@TPP,44.412
2011-10-05,@TPP,44.478
2011-10-06,@TPP,44.478
2011-10-07,@TPP,44.56
2011-10-08,@TPP,44.56
2011-10-09,@TPP,44.722
2011-10-10,@TPP,44.722
2011-10-11,@TPP,44.748
2011-10-12,@TPP,44.748
2011-10-13,@TPP,44.753
2011-10-14,@TPP,44.753
2011-10-15,@TPP,44.758
2011-10-16,@TPP,44.758
2011-10-17,@TPP,44.828
2011-10-18,@TPP,44.828
2011-10-19,@TPP,44.9
2011-10-20,@TPP,44.9
2011-10-21,@TPP,44.979
2011-10-22,@TPP,44.979
2011-10-23,@TPP,45.014
2011-10-24,@TPP,45.014
2011-10-25,@TPP,45.153
2011-10-26,@TPP,45.153
2011-10-27,@TPP,45.266
2011-10-28,@TPP,45.266
2011-10-29,@TPP,45.379
2011-10-30,@TPP,45.379
2011-10-31,@TPP,45.527
2011-11-01,@TPP,45.527
2011-11-02,@TPP,45.657
2011-11-03,@TPP,45.657
2011-11-04,@TPP,45.672
2011-11-05,@TPP,45.672
2011-11-06,@TPP,45.655
2011-11-07,@TPP,45.655
2011-11-08,@TPP,45.634
2011-11-09,@TPP,45.634
2011-11-10,@TPP,45.667
2011-11-11,@TPP,45.667
2011-11-12,@TPP,45.632
2011-11-13,@TPP,45.632
2011-11-14,@TPP,45.607
2011-11-15,@TPP,45.607
2011-11-16,@TPP,45.583
2011-11-17,@TPP,45.583
2011-11-18,@TPP,45.553
2011-11-19,@TPP,45.553
2011-11-20,@TPP,45.659
2011-11-21,@TPP,45.659
2011-11-22,@TPP,45.723
2011-11-23,@TPP,45.723
2011-11-24,@TPP,45.787
2011-11-25,@TPP,45.787
2011-11-26,@TPP,45.855
2011-11-27,@TPP,45.855
2011-11-28,@TPP,45.923
2011-11-29,@TPP,45.923
2011-11-30,@TPP,45.977
2011-12-01,@TPP,45.977
2011-12-02,@TPP,45.959
2011-12-03,@TPP,45.959
2011-12-04,@TPP,45.942
2011-12-05,@TPP,45.942
2011-12-06,@TPP,45.903
2011-12-07,@TPP,45.903
2011-12-08,@TPP,45.872
2011-12-09,@TPP,45.872
2011-12-10,@TPP,45.963
2011-12-11,@TPP,45.963
2011-12-12,@TPP,46.052
2011-12-13,@TPP,46.052
2011-12-14,@TPP,46.147
2011-12-15,@TPP,46.147
2011-12-16,@TPP,46.173
2011-12-17,@TPP,46.173
2011-12-18,@TPP,46.197
2011-12-19,@TPP,46.197
2011-12-20,@TPP,46.231
2011-12-21,@TPP,46.231
2011-12-22,@TPP,46.26
2011-12-23,@TPP,46.26
2011-12-24,@TPP,46.283
2011-12-25,@TPP,46.283
2011-12-26,@TPP,46.316
2011-12-27,@TPP,46.316
2011-12-28,@TPP,46.344
2011-12-29,@TPP,46.344
2011-12-30,@TPP,46.366
2011-12-31,@TPP,46.366
2012-01-01,@TPP,46.388
2012-01-02,@TPP,46.388
2012-01-03,@TPP,46.414
2012-01-04,@TPP,46.414
2012-01-05,@TPP,46.43
2012-01-06,@TPP,46.43
2012-01-07,@TPP,46.466
2012-01-08,@TPP,46.466
2012-01-09,@TPP,46.505
2012-01-10,@TPP,46.505
2012-01-11,@TPP,46.579
2012-01-12,@TPP,46.579
2012-01-13,@TPP,46.626
2012-01-14,@TPP,46.626
2012-01-15,@TPP,46.67
2012-01-16,@TPP,46.67
2012-01-17,@TPP,46.76
2012-01-18,@TPP,46.76
2012-01-19,@TPP,46.771
2012-01-20,@TPP,46.771
2012-01-21,@TPP,46.78
2012-01-22,@TPP,46.78
2012-01-23,@TPP,46.783
2012-01-24,@TPP,46.783
2012-01-25,@TPP,46.798
2012-01-26,@TPP,46.798
2012-01-27,@TPP,46.798
2012-01-28,@TPP,46.798
2012-01-29,@TPP,46.911
2012-01-30,@TPP,46.911
2012-01-31,@TPP,47.004
2012-02-01,@TPP,47.004
2012-02-02,@TPP,47.093
2012-02-03,@TPP,47.093
2012-02-04,@TPP,47.131
2012-02-05,@TPP,47.131
2012-02-06,@TPP,47.207
2012-02-07,@TPP,47.207
2012-02-08,@TPP,47.295
2012-02-09,@TPP,47.295
2012-02-10,@TPP,47.147
2012-02-11,@TPP,47.147
2012-02-12,@TPP,47.086
2012-02-13,@TPP,47.086
2012-02-14,@TPP,47.119
2012-02-15,@TPP,47.119
2012-02-16,@TPP,47.083
2012-02-17,@TPP,47.083
2012-02-18,@TPP,47.025
2012-02-19,@TPP,47.025
2012-02-20,@TPP,46.992
2012-02-21,@TPP,46.992
2012-02-22,@TPP,46.927
2012-02-23,@TPP,46.927
2012-02-24,@TPP,46.804
2012-02-25,@TPP,46.804
2012-02-26,@TPP,46.633
2012-02-27,@TPP,46.633
2012-02-28,@TPP,46.552
2012-02-29,@TPP,46.552
2012-03-01,@TPP,46.486
2012-03-02,@TPP,46.486
2012-03-03,@TPP,46.406
2012-03-04,@TPP,46.406
2012-03-05,@TPP,46.272
2012-03-06,@TPP,46.272
2012-03-07,@TPP,46.161
2012-03-08,@TPP,46.161
2012-03-09,@TPP,46.035
2012-03-10,@TPP,46.035
2012-03-11,@TPP,45.86
2012-03-12,@TPP,45.86
2012-03-13,@TPP,45.71
2012-03-14,@TPP,45.71
2012-03-15,@TPP,45.614
2012-03-16,@TPP,45.614
2012-03-17,@TPP,45.517
2012-03-18,@TPP,45.517
2012-03-19,@TPP,45.429
2012-03-20,@TPP,45.429
2012-03-21,@TPP,45.341
2012-03-22,@TPP,45.341
2012-03-23,@TPP,45.248
2012-03-24,@TPP,45.248
2012-03-25,@TPP,45.291
2012-03-26,@TPP,45.291
2012-03-27,@TPP,45.258
2012-03-28,@TPP,45.258
2012-03-29,@TPP,45.256
2012-03-30,@TPP,45.256
2012-03-31,@TPP,45.308
2012-04-01,@TPP,45.308
2012-04-02,@TPP,45.455
2012-04-03,@TPP,45.455
2012-04-04,@TPP,45.59
2012-04-05,@TPP,45.59
2012-04-06,@TPP,45.736
2012-04-07,@TPP,45.736
2012-04-08,@TPP,45.881
2012-04-09,@TPP,45.881
2012-04-10,@TPP,46.019
2012-04-11,@TPP,46.019
2012-04-12,@TPP,45.591
2012-04-13,@TPP,45.591
2012-04-14,@TPP,45.172
2012-04-15,@TPP,45.172
2012-04-16,@TPP,44.83
2012-04-17,@TPP,44.83
2012-04-18,@TPP,44.492
2012-04-19,@TPP,44.492
2012-04-20,@TPP,44.164
2012-04-21,@TPP,44.164
2012-04-22,@TPP,43.846
2012-04-23,@TPP,43.846
2012-04-24,@TPP,43.639
2012-04-25,@TPP,43.639
2012-04-26,@TPP,43.474
2012-04-27,@TPP,43.474
2012-04-28,@TPP,43.31
2012-04-29,@TPP,43.31
2012-04-30,@TPP,43.251
2012-05-01,@TPP,43.251
2012-05-02,@TPP,43.198
2012-05-03,@TPP,43.198
2012-05-04,@TPP,43.127
2012-05-05,@TPP,43.127
2012-05-06,@TPP,43.065
2012-05-07,@TPP,43.065
2012-05-08,@TPP,43.05
2012-05-09,@TPP,43.05
2012-05-10,@TPP,43.08
2012-05-11,@TPP,43.08
2012-05-12,@TPP,43.152
2012-05-13,@TPP,43.152
2012-05-14,@TPP,43.19
2012-05-15,@TPP,43.19
2012-05-16,@TPP,43.214
2012-05-17,@TPP,43.214
2012-05-18,@TPP,43.238
2012-05-19,@TPP,43.238
2012-05-20,@TPP,43.278
2012-05-21,@TPP,43.278
2012-05-22,@TPP,43.335
2012-05-23,@TPP,43.335
2012-05-24,@TPP,43.375
2012-05-25,@TPP,43.375
2012-05-26,@TPP,43.402
2012-05-27,@TPP,43.402
2012-05-28,@TPP,43.497
2012-05-29,@TPP,43.497
2012-05-30,@TPP,43.593
2012-05-31,@TPP,43.593
2012-06-01,@TPP,43.703
2012-06-02,@TPP,43.703
2012-06-03,@TPP,43.816
2012-06-04,@TPP,43.816
2012-06-05,@TPP,43.956
2012-06-06,@TPP,43.956
2012-06-07,@TPP,44.125
2012-06-08,@TPP,44.125
2012-06-09,@TPP,44.288
2012-06-10,@TPP,44.288
2012-06-11,@TPP,44.273
2012-06-12,@TPP,44.273
2012-06-13,@TPP,44.263
2012-06-14,@TPP,44.263
2012-06-15,@TPP,44.236
2012-06-16,@TPP,44.236
2012-06-17,@TPP,44.222
2012-06-18,@TPP,44.222
2012-06-19,@TPP,44.193
2012-06-20,@TPP,44.193
2012-06-21,@TPP,44.173
2012-06-22,@TPP,44.173
2012-06-23,@TPP,44.153
2012-06-24,@TPP,44.153
2012-06-25,@TPP,44.135
2012-06-26,@TPP,44.135
2012-06-27,@TPP,44.088
2012-06-28,@TPP,44.088
2012-06-29,@TPP,44.064
2012-06-30,@TPP,44.064
2012-07-01,@TPP,44.049
2012-07-02,@TPP,44.049
2012-07-03,@TPP,44.028
2012-07-04,@TPP,44.028
2012-07-05,@TPP,44.053
2012-07-06,@TPP,44.053
2012-07-07,@TPP,44.089
2012-07-08,@TPP,44.089
2012-07-09,@TPP,44.12
2012-07-10,@TPP,44.12
2012-07-11,@TPP,44.145
2012-07-12,@TPP,44.145
2012-07-13,@TPP,44.168
2012-07-14,@TPP,44.168
2012-07-15,@TPP,44.194
2012-07-16,@TPP,44.194
2012-07-17,@TPP,44.222
2012-07-18,@TPP,44.222
2012-07-19,@TPP,44.26
2012-07-20,@TPP,44.26
2012-07-21,@TPP,44.291
2012-07-22,@TPP,44.291
2012-07-23,@TPP,44.377
2012-07-24,@TPP,44.377
2012-07-25,@TPP,44.484
2012-07-26,@TPP,44.484
2012-07-27,@TPP,44.58
2012-07-28,@TPP,44.58
2012-07-29,@TPP,44.644
2012-07-30,@TPP,44.644
2012-07-31,@TPP,44.705
2012-08-01,@TPP,44.705
2012-08-02,@TPP,44.824
2012-08-03,@TPP,44.824
2012-08-04,@TPP,44.953
2012-08-05,@TPP,44.953
2012-08-06,@TPP,45.017
2012-08-07,@TPP,45.017
2012-08-08,@TPP,45.09
2012-08-09,@TPP,45.09
2012-08-10,@TPP,45.161
2012-08-11,@TPP,45.161
2012-08-12,@TPP,45.211
2012-08-13,@TPP,45.211
2012-08-14,@TPP,45.277
2012-08-15,@TPP,45.277
2012-08-16,@TPP,45.458
2012-08-17,@TPP,45.458
2012-08-18,@TPP,45.639
2012-08-19,@TPP,45.639
2012-08-20,@TPP,45.705
2012-08-21,@TPP,45.705
2012-08-22,@TPP,45.779
2012-08-23,@TPP,45.779
2012-08-24,@TPP,45.872
2012-08-25,@TPP,45.872
2012-08-26,@TPP,45.911
2012-08-27,@TPP,45.911
2012-08-28,@TPP,45.937
2012-08-29,@TPP,45.937
2012-08-30,@TPP,46.024
2012-08-31,@TPP,46.024
2012-09-01,@TPP,46.123
2012-09-02,@TPP,46.123
2012-09-03,@TPP,46.257
2012-09-04,@TPP,46.257
2012-09-05,@TPP,46.384
2012-09-06,@TPP,46.384
2012-09-07,@TPP,46.531
2012-09-08,@TPP,46.531
2012-09-09,@TPP,46.664
2012-09-10,@TPP,46.664
2012-09-11,@TPP,46.811
2012-09-12,@TPP,46.811
2012-09-13,@TPP,47.025
2012-09-14,@TPP,47.025
2012-09-15,@TPP,47.199
2012-09-16,@TPP,47.199
2012-09-17,@TPP,47.26
2012-09-18,@TPP,47.26
2012-09-19,@TPP,47.298
2012-09-20,@TPP,47.298
2012-09-21,@TPP,47.268
2012-09-22,@TPP,47.268
2012-09-23,@TPP,47.237
2012-09-24,@TPP,47.237
2012-09-25,@TPP,47.196
2012-09-26,@TPP,47.196
2012-09-27,@TPP,47.191
2012-09-28,@TPP,47.191
2012-09-29,@TPP,47.182
2012-09-30,@TPP,47.182
2012-10-01,@TPP,47.175
2012-10-02,@TPP,47.175
2012-10-03,@TPP,47.159
2012-10-04,@TPP,47.159
2012-10-05,@TPP,47.169
2012-10-06,@TPP,47.169
2012-10-07,@TPP,47.224
2012-10-08,@TPP,47.224
2012-10-09,@TPP,47.291
2012-10-10,@TPP,47.291
2012-10-11,@TPP,47.397
2012-10-12,@TPP,47.397
2012-10-13,@TPP,47.516
2012-10-14,@TPP,47.516
2012-10-15,@TPP,47.622
2012-10-16,@TPP,47.622
2012-10-17,@TPP,47.735
2012-10-18,@TPP,47.735
2012-10-19,@TPP,47.736
2012-10-20,@TPP,47.736
2012-10-21,@TPP,47.695
2012-10-22,@TPP,47.695
2012-10-23,@TPP,47.649
2012-10-24,@TPP,47.649
2012-10-25,@TPP,47.692
2012-10-26,@TPP,47.692
2012-10-27,@TPP,47.717
2012-10-28,@TPP,47.717
2012-10-29,@TPP,47.664
2012-10-30,@TPP,47.664
2012-10-31,@TPP,47.605
2012-11-01,@TPP,47.605
2012-11-02,@TPP,47.64
2012-11-03,@TPP,47.64
2012-11-04,@TPP,47.713
2012-11-05,@TPP,47.713
2012-11-06,@TPP,47.771
2012-11-07,@TPP,47.771
2012-11-08,@TPP,47.827
2012-11-09,@TPP,47.827
2012-11-10,@TPP,47.903
2012-11-11,@TPP,47.903
2012-11-12,@TPP,47.918
2012-11-13,@TPP,47.918
2012-11-14,@TPP,47.93
2012-11-15,@TPP,47.93
2012-11-16,@TPP,47.91
2012-11-17,@TPP,47.91
2012-11-18,@TPP,47.882
2012-11-19,@TPP,47.882
2012-11-20,@TPP,47.84
2012-11-21,@TPP,47.84
2012-11-22,@TPP,47.856
2012-11-23,@TPP,47.856
2012-11-24,@TPP,47.872
2012-11-25,@TPP,47.872
2012-11-26,@TPP,47.838
2012-11-27,@TPP,47.838
2012-11-28,@TPP,47.798
2012-11-29,@TPP,47.798
2012-11-30,@TPP,47.755
2012-12-01,@TPP,47.755
2012-12-02,@TPP,47.803
2012-12-03,@TPP,47.803
2012-12-04,@TPP,47.677
2012-12-05,@TPP,47.677
2012-12-06,@TPP,47.533
2012-12-07,@TPP,47.533
2012-12-08,@TPP,47.407
2012-12-09,@TPP,47.407
2012-12-10,@TPP,47.362
2012-12-11,@TPP,47.362
2012-12-12,@TPP,47.419
2012-12-13,@TPP,47.419
2012-12-14,@TPP,47.476
2012-12-15,@TPP,47.476
2012-12-16,@TPP,47.446
2012-12-17,@TPP,47.446
2012-12-18,@TPP,47.424
2012-12-19,@TPP,47.424
2012-12-20,@TPP,47.391
2012-12-21,@TPP,47.391
2012-12-22,@TPP,47.357
2012-12-23,@TPP,47.357
2012-12-24,@TPP,47.332
2012-12-25,@TPP,47.332
2012-12-26,@TPP,47.313
2012-12-27,@TPP,47.313
2012-12-28,@TPP,47.296
2012-12-29,@TPP,47.296
2012-12-30,@TPP,47.267
2012-12-31,@TPP,47.267
2013-01-01,@TPP,47.241
2013-01-02,@TPP,47.241
2013-01-03,@TPP,47.213
2013-01-04,@TPP,47.213
2013-01-05,@TPP,47.194
2013-01-06,@TPP,47.194
2013-01-07,@TPP,47.165
2013-01-08,@TPP,47.165
2013-01-09,@TPP,47.133
2013-01-10,@TPP,47.133
2013-01-11,@TPP,47.107
