prev_coef,old_coef,intercept,seat_rmse,seat_kurtosis,overall_rmse,overall_kurtosis
0.7310333150903412,0.07115042014095974,-6.958982890163801,18.82655029056247,3.1433843277065643,13.885560312039257,2.5027504535783964
