prev_coef,old_coef,intercept,seat_rmse,seat_kurtosis,overall_rmse,overall_kurtosis
0.7416999340692777,0.045862646283143134,-4.979679685258209,18.65110311315561,2.9313764038605985,12.232247965184957,2.8773833250690117
