Firm,Day,ALP TPP,ALP TPP adj
Essential,1,59.286,59.15245533110018
Essential,93,57.826,57.69245533110018
Galaxy,446,58.46814184378942,58.58129039560484
Essential,550,60.31,60.17645533110018
Painted Dog,1097,68.31,68.13032987659439
ReachTEL,1375,62.834,63.65190058624255
Newspoll2,1375,70.61500000000001,70.6149942691127
Newspoll2,1394,70.392,70.39199426911269
