Firm,Day,GRN FP,GRN FP adj
Essential,1,9.0,8.393
Essential,93,12.0,11.393
Essential,185,13.0,12.393
Galaxy,446,11.0,10.84
uComms,1375,8.3,8.168
Newspoll2,1375,8.0,8.035
Newspoll2,1394,9.0,9.035
