Firm,Day,ALP FP,ALP FP adj
Dynata,1,35.0,35.703
Wolf&Smith,703,41.0,41.355
DemosAU,890,43.0,43.354
YouGov2,980,48.0,48.064
DemosAU,1122,47.0,47.123
Fox & Hedgehog,1172,41.0,41.461
Fox & Hedgehog,1238,40.0,40.461
YouGov2,1246,37.0,37.746
Newspoll3,1248,44.0,42.146
DemosAU,1242,43.0,43.024
SMS Morgan,1255,35.0,36.142
Fox & Hedgehog,1273,38.0,38.461
YouGov2,1275,38.0,38.746
DemosAU,1277,37.0,37.024
Newspoll3,1277,40.0,38.146
