Firm,Day,ALP FP,ALP FP adj
Newspoll,1,47.0,47.058
Newspoll,92,40.0,40.058
Newspoll,184,41.0,41.058
Newspoll,245,34.0,34.058
Newspoll,307,33.0,33.058
Newspoll,396,37.0,37.058
Newspoll,488,34.0,34.058
Newspoll,580,34.0,34.058
Newspoll,672,38.0,38.058
Newspoll,761,32.0,32.058
Newspoll,853,32.0,32.058
Newspoll,945,35.0,35.058
Newspoll,1037,36.0,36.058
Westpoll,1105,33.708,33.527
Newspoll,1127,31.0,31.056
Newspoll,1219,29.0,29.052
Newspoll,1311,30.0,30.052
Newspoll,1338,33.0,33.052
