Firm,Day,ALP FP,ALP FP adj
Newspoll,1,29.0,29.18
Newspoll,93,33.0,33.18
Newspoll,185,34.0,34.18
Newspoll,274,29.0,29.18
Newspoll,366,30.0,30.18
Newspoll,458,35.0,35.18
Newspoll,550,34.0,34.18
Newspoll,640,30.0,30.18
Newspoll,732,33.0,33.18
Newspoll,824,34.0,34.18
Newspoll,916,36.0,36.18
Newspoll,1005,32.0,32.188
Advertiser,1036,36.667,36.567
Newspoll,1097,34.0,34.19
Advertiser,1136,33.333,33.234
Newspoll,1152,34.0,34.19
