Firm,Day,ALP FP,ALP FP adj
Newspoll,1,33.0,32.447
Newspoll,62,37.0,36.447
Newspoll,123,39.0,38.447
Newspoll,184,41.0,40.447
Newspoll,245,44.0,43.447
Newspoll,307,44.0,43.447
Newspoll,366,42.0,41.447
Newspoll,427,39.0,38.447
Newspoll,488,42.0,41.447
Newspoll,1129,36.0,35.447
Newspoll,1148,37.0,36.447
