Firm,Day,GRN FP,GRN FP adj
Utting,483,8.0,8.284
Utting,534,10.0,10.284
Redbridge,677,11.0,10.864
Freshwater,894,12.0,11.784
Wolf&Smith,928,12.0,11.715
Freshwater,947,11.0,10.785
DemosAU,1004,12.0,11.721
Newspoll,1093,12.0,11.805
Newspoll,1124,10.0,9.805
DemosAU,1127,11.0,10.722
