Firm,Day,ALP FP,ALP FP adj
Newspoll,1,58.0,57.27
Newspoll,93,52.0,51.27
Newspoll,185,47.0,46.27
Newspoll,276,45.0,44.27
Newspoll,338,46.0,45.27
Newspoll,427,56.0,55.27
Newspoll,519,50.0,49.27
Newspoll,611,46.0,45.27
Newspoll,703,47.0,46.27
Newspoll,793,49.0,48.27
Newspoll,885,47.0,46.27
Newspoll,977,46.0,45.27
Newspoll,1055,45.0,44.27
