Firm,Day,OTH FP,OTH FP adj
Utting,483,7.0,7.564
Utting,534,15.0,15.564
Redbridge,677,12.0,12.243
Freshwater,894,11.0,11.75
Wolf&Smith,928,20.0,19.234
Freshwater,947,12.0,12.556
DemosAU,1004,9.0,9.54
Newspoll,1093,11.0,11.114
Newspoll,1124,12.0,12.114
DemosAU,1127,11.0,11.554
