Firm,Day,ALP TPP,ALP TPP adj
Newspoll2,1,47.61207853843934,47.60674957309645
Newspoll2,22,48.98356794447678,48.97823897913389
Newspoll2,42,49.11922787733491,49.11389891199202
Newspoll2,64,48.77050647787469,48.7651775125318
Newspoll2,85,48.76314961385685,48.757820648513956
Newspoll2,106,50.27785266131511,50.27252369597222
Newspoll2,119,49.11084595256868,49.10551698722579
Newspoll2,133,48.28926165861207,48.28393269326918
Newspoll2,168,51.246302949897945,51.240973984555055
Newspoll2,189,52.086162239304805,52.080833273961915
ANU,184,49.92388909429851,49.99767497323868
Essential,168,52.076595739608,52.08192079791067
Essential,182,51.032978719698,51.03830377800067
Essential,196,53.51063829548401,53.515963353786674
Essential,210,51.691489359207004,51.69681441750967
Newspoll2,210,51.58832113617693,51.58299217083404
Essential,225,50.322580643117995,50.32790570142066
Newspoll2,231,51.24151122149947,51.23618225615658
Essential,239,51.363043481202006,51.36836853950467
Essential,246,50.639130438057,50.64445549635967
Newspoll2,251,49.39748536995145,49.392156404608556
Essential,253,52.468131867337995,52.47345692564066
Essential,260,50.997872335083,51.00319739338567
Essential,267,48.319354836402994,48.32467989470566
Newspoll2,273,50.70781354561298,50.70248458027009
Morgan multi-mode,271,47.964009760246114,48.15661330658665
Essential,274,49.563829789207006,49.56915484750967
Essential,281,50.637362635911,50.64268769421367
Essential,288,46.995604400002996,47.00092945830566
Newspoll2,294,48.660035119356294,48.654706154013404
Essential,295,50.487912086625,50.49323714492767
Essential,302,49.73333333622399,49.73865839452666
Essential,309,48.717021272755005,48.72234633105767
Newspoll2,315,49.16425190508508,49.15892293974219
Essential,318,48.65869565532899,48.66402071363166
Essential,325,50.494680847476005,50.50000590577867
Morgan multi-mode,327,48.70315062234654,48.89575416868708
Essential,332,49.192307688904,49.19763274720667
Newspoll2,335,49.539489100527575,49.534160135184685
Essential,339,49.16013800548822,49.16546306379089
Essential,351,51.194505493104,51.19983055140667
Newspoll2,357,47.601957232600306,47.596628267257415
Morgan multi-mode,355,48.14939592756665,48.34199947390719
Essential,365,50.83260869532899,50.83793375363166
Newspoll2,378,47.957476045510184,47.95214708016729
Essential,379,50.461111113404,50.46643617170667
Morgan multi-mode,383,46.32433144669439,46.51693499303492
Essential,393,50.28709677215699,50.29242183045966
Newspoll2,399,50.49701080149912,50.49168183615623
Essential,407,49.396739136555,49.402064194857665
Newspoll2,420,48.80385089595117,48.79852193060828
Essential,421,47.34065934591099,47.34598440421366
Essential,435,49.416129027387,49.42145408568967
Newspoll2,441,47.987431490071096,47.982102524728205
Essential,442,48.787777780731,48.793102839033665
Essential,449,50.288172040974,50.293497099276664
Newspoll2,469,49.52882338209502,49.52349441675213
Morgan multi-mode,481,49.2069434716313,49.399547017971834
Newspoll2,490,49.69207164598919,49.6867426806463
Essential,463,50.450549449259,50.45587450756167
Essential,477,50.79535184370545,50.800676902008114
Essential,491,50.83260869532899,50.83793375363166
Essential,505,51.043956042212,51.04928110051467
Essential,540,49.021505376903995,49.02683043520666
Newspoll2,553,49.60558964035986,49.60026067501697
Essential,554,51.72717391423,51.73249897253267
Morgan multi-mode,565,50.73878582345538,50.931389369795916
Newspoll2,574,50.090850369036914,50.085521403694024
Newspoll2,595,52.625599845979735,52.620270880636845
Morgan multi-mode,593,50.25558059988326,50.448184146223795
Newspoll2,609,52.15593385763918,52.150604892296286
ResolvePM,631,50.401987024613156,51.51693849685284
Newspoll2,637,51.2111873636997,51.20585839835681
Newspoll2,659,51.039149903790666,51.033820938447775
ResolvePM,658,51.5595689236475,52.67452039588718
Newspoll2,679,50.57651011954937,50.57118115420648
Morgan multi-mode,677,50.98405812221727,51.176661668557806
ResolvePM,686,51.26778574037982,52.3827372126195
Morgan multi-mode,691,49.80693315355472,49.99953669989526
Newspoll2,700,51.04006978805398,51.034740822711086
Newspoll2,721,52.681622888775514,52.676293923432624
ResolvePM,720,52.20266174471569,53.31761321695537
Essential,567,49.778494621716,49.78381968001867
Essential,581,50.676086957304996,50.68141201560766
Essential,595,50.297826087649,50.30315114595167
Essential,609,50.649462366486,50.654787424788665
Essential,623,52.247311826903996,52.25263688520666
Essential,637,50.095698918086995,50.10102397638966
Essential,651,51.549450549259,51.554775607561666
Essential,665,51.910989010651996,51.91631406895466
Essential,679,51.17096773808699,51.17629279638966
Essential,693,51.70107526786799,51.70640032617066
Essential,707,51.585714285525995,51.59103934382866
Essential,721,52.076344085001,52.081669143303664
Morgan multi-mode,719,52.17655842169689,52.369161968037425
Morgan multi-mode,733,53.52522224924651,53.717825795587046
Newspoll2,742,53.023085932360544,53.017756967017654
Morgan multi-mode,747,53.433498055476164,53.6261016018167
ResolvePM,755,49.007832534632776,50.12278400687246
Newspoll2,763,54.67607512197259,54.6707461566297
Morgan multi-mode,761,53.65787188217752,53.85047542851805
Morgan multi-mode,775,51.79610506195446,51.98870860829499
Newspoll2,784,53.075424148147675,53.070095182804785
ResolvePM,783,48.452768081201334,49.567719553441016
Morgan multi-mode,789,53.29992843492091,53.49253198126144
Newspoll2,798,53.03643262926608,53.03110366392319
Morgan multi-mode,803,52.2844473279383,52.47705087427884
Newspoll2,819,54.310112046505935,54.304783081163045
ResolvePM,820,50.82035079267344,51.93530226491312
Morgan multi-mode,817,52.78715726831819,52.979760814658725
Essential,735,50.83260869532899,50.83793375363166
Essential,749,52.106593406452,52.111918464754666
Essential,763,51.691489359207004,51.69681441750967
Essential,777,49.61086956625199,49.61619462455466
Essential,791,51.369565214848,51.37489027315067
Essential,805,53.458888888882,53.46421394718467
Essential,819,51.89574467866,51.90106973696267
Morgan multi-mode,831,52.29024963969097,52.482853186031505
Newspoll2,840,53.554039673158194,53.5487107078153
ResolvePM,848,48.94139032634544,50.05634179858512
Essential,833,51.39777777847,51.40310283677267
Essential,847,52.06276595487001,52.068091013172676
Morgan multi-mode,845,53.17600855899187,53.3686121053324
Newspoll2,861,53.65105189091327,53.64572292557038
Morgan multi-mode,859,54.27949999999999,54.47210354634053
