Firm,Day,OTH FP,OTH FP adj
Essential,1,11.0,11.12
Essential,93,14.0,14.12
Essential,185,13.0,13.12
Galaxy,446,11.0,10.894
uComms,1375,12.3,11.519
Newspoll2,1375,8.0,8.148
Newspoll2,1394,8.0,8.148
