House,Party,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%
New house effects
Newspoll2,LNP FP,-1.382719135077694,-0.43541604073850737,-0.24265222384387258,-0.07291888856246255,0.01556903635900625,0.14427618602413106,0.25847762397680796,0.37352279681118555,0.5605128072121465,0.7867243469195027,2.1003591787050064
ReachTEL,LNP FP,-2.214396332988845,-1.0935071125227218,-0.7901626100279852,-0.608731544067747,-0.42915942745612384,-0.3006309721425602,-0.18546790236787303,-0.06549664345882016,0.06220096441854715,0.24542680888924903,1.1327300822373165
Galaxy,LNP FP,-1.1615686267988932,-0.43385187394104996,-0.20366251393060875,-0.06109210012201891,0.06882200419178408,0.18219239726602426,0.30162539354230555,0.45274370869055536,0.6105773251533098,0.8593730572149486,2.02295734965607
Essential,LNP FP,-3.5701947781448826,-0.966653291603341,-0.535916816013493,-0.2708591645139006,-0.06418787881191342,0.08548988561742844,0.26564470632640474,0.47573247397994944,0.7776883525978382,1.2341687318651133,4.1566310162286815
Newspoll,LNP FP,-4.140298036446929,-1.4820200929206484,-0.940345154776291,-0.5936023176133038,-0.3387911646382409,-0.1492425260268904,0.01716051370574874,0.2021254038609313,0.46648114585679656,0.9245569955516371,3.6117001413571033
SMS Morgan,LNP FP,-6.399339425580508,-2.8444684263703364,-2.183459768510408,-1.7595478708810055,-1.3750417802539159,-1.0514272783222571,-0.7829588241342007,-0.4922623887113868,-0.2047477355294144,0.09773583086622478,1.7941024276149158
Old house effects
Newspoll2,LNP FP,-1.573775277764077,-0.4635043233016086,-0.24221703805740966,-0.08700688618061217,0.009994455339666438,0.12529505504317967,0.24665448252608435,0.39676592552650053,0.5744875393551614,0.8319857194416291,2.2004136240664316
ReachTEL,LNP FP,-2.3871889029722118,-0.9323245755803629,-0.6462244054468644,-0.47164360818038475,-0.31432591728856696,-0.17511217523043668,-0.04192701026476521,0.05891102294641505,0.21486825171450508,0.4432763380265312,1.4889515264011364
Galaxy,LNP FP,-2.2749236716603507,-0.5867893267522318,-0.33470667755662004,-0.18461532701328176,-0.06240791010141974,0.03879622618399603,0.15463355380499427,0.2978112120153378,0.45873444747559844,0.7531972200393963,1.98455832834501
Essential,LNP FP,-1.7329536780457275,-0.49934405564977913,-0.2643295529712174,-0.0883486380008291,0.0356922242878006,0.14536908178364377,0.27960373850797565,0.41790077575810847,0.6312485525774845,0.9484717751272116,2.3623153170830653
Newspoll,LNP FP,-5.726269132103272,-2.1406554964496443,-1.5023590738762733,-1.1218071157699328,-0.8020003208714215,-0.5529554988059125,-0.32045154178199364,-0.0925884273958153,0.11234222234180585,0.4309907244997959,2.213096751997795
SMS Morgan,LNP FP,-3.4263329562898135,-2.106693086945699,-1.7535221264236418,-1.424155433248576,-1.1724517669079768,-0.9518962524150051,-0.727019504565157,-0.537308606212074,-0.26867475656040146,-0.024466536945449934,0.8732248202194863
