Firm,Day,GRN FP,GRN FP adj
Dynata,1,13.0,12.668
Wolf&Smith,703,11.0,10.95
DemosAU,890,10.0,10.114
YouGov2,980,14.0,13.324
DemosAU,1122,13.0,12.985
Fox & Hedgehog,1172,12.0,11.928
Fox & Hedgehog,1238,12.0,11.928
YouGov2,1246,13.0,12.441
Newspoll3,1248,12.0,11.708
DemosAU,1242,12.0,11.929
SMS Morgan,1255,11.0,11.005
Fox & Hedgehog,1273,11.0,10.928
YouGov2,1275,12.0,11.441
DemosAU,1277,11.0,10.929
Newspoll3,1277,12.0,11.708
