Firm,Day,ALP FP,ALP FP adj
Galaxy,1,37.0,37.026
Galaxy,364,38.0,38.026
Galaxy,553,35.0,35.026
Galaxy,715,36.0,36.026
Dynata,830,34.0,34.548
Dynata,1061,37.0,37.454
Newspoll2,1074,39.0,39.183
Galaxy,1091,41.0,41.236
Newspoll2,1095,41.0,41.183
