Firm,Day,OTH FP,OTH FP adj
Dynata,1,20.0,19.694
Wolf&Smith,703,20.0,19.815
DemosAU,890,17.0,17.244
YouGov2,980,17.0,17.557
DemosAU,1122,19.0,19.269
Fox & Hedgehog,1172,26.0,25.925
Fox & Hedgehog,1238,29.0,28.925
YouGov2,1246,30.0,30.333
Newspoll3,1248,30.0,30.137
DemosAU,1242,27.0,27.279
SMS Morgan,1255,37.5,37.11
Fox & Hedgehog,1273,33.0,32.925
YouGov2,1275,31.0,31.333
DemosAU,1277,35.0,35.279
Newspoll3,1277,32.0,32.137
