Start date day,Month,Year
05,12,2007
Day,Party,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
0,GRN FP,7.192297548238057,7.717051838132043,7.933235314384657,8.03750104651782,8.154039546174463,8.239871167782567,8.305742752153643,8.369349121727176,8.45581546925931,8.506226957923708,8.563286363225526,8.608017802198455,8.663098434408717,8.69610159231229,8.726310943267315,8.756933857985661,8.794909453378887,8.832929211587862,8.863950963934712,8.888820477402028,8.92006716989865,8.95517496187339,8.98843152083435,9.016587858290247,9.052525845540156,9.087249970369543,9.116120552062267,9.144077538433157,9.175275356212005,9.200418722129882,9.225810715111098,9.262883922133948,9.287303478597181,9.309461213827358,9.32588522579312,9.3484979577476,9.372156053784614,9.390150246655086,9.409497080195358,9.43564545585086,9.453504187885152,9.475139577679162,9.503367424034685,9.526921819098169,9.548160111806329,9.573922206767154,9.593316252305643,9.622711530282121,9.644923000814625,9.66349162080447,9.685569672459174,9.706088804712303,9.724159487111997,9.754627589391436,9.771156568961837,9.793171702595656,9.815646737863979,9.837587793571352,9.860880635145676,9.884461249766499,9.907835222130739,9.931761676885486,9.950816025965295,9.973357842120912,9.995289261870528,10.015283546129858,10.039497530532774,10.066628414425411,10.094410280324981,10.120522199733802,10.141100392122608,10.163990768317582,10.186462310734452,10.210524157550779,10.250367015925622,10.282523838826378,10.310145522711279,10.339317303825815,10.366512823511536,10.39204111855791,10.424877184190052,10.453216181943478,10.481152309278652,10.51342021656486,10.539710010809102,10.580627419986117,10.622990211705137,10.665546174951078,10.705431515653007,10.7509614607206,10.80413763945112,10.842517933109608,10.90068602159285,10.96022797163612,11.00723168530026,11.103613529222763,11.222760440450411,11.345909818895109,11.535051108220149,11.770440543365797,12.422095128528248
1,GRN FP,7.006595350858977,7.544512392375415,7.6996707272045075,7.8379880010808805,7.95184403416515,8.064216984570376,8.16273945423902,8.245594003508675,8.30355077644153,8.35816710413075,8.40088252727912,8.451982752892281,8.503653646942391,8.53864265900387,8.5888498045661,8.617276293772266,8.651350030329416,8.684446337269616,8.71975415653586,8.753286197856767,8.786705206525484,8.820413028751318,8.848891405619957,8.88396926071519,8.91945532533877,8.951537838537341,8.97479812146873,9.0031824540822,9.026328420009996,9.055905662504756,9.086767750183348,9.115211589179824,9.139873371599183,9.157311513960504,9.181488130876271,9.209337999816771,9.229012340178626,9.25876035483299,9.279999323875522,9.29978446861696,9.321742780072803,9.339141282646034,9.362554222725873,9.388672290905898,9.411476572408562,9.435925399141155,9.457463666903614,9.476558693859673,9.500816715050416,9.528371206244927,9.544817560658391,9.565968016633228,9.585257942667791,9.606885095905096,9.628283311497155,9.655317351755105,9.680105126732727,9.703915003637059,9.724906190068054,9.756353054846402,9.775650403340887,9.79939072033163,9.81843126597113,9.845142393953376,9.87714732129498,9.902896426695444,9.930208321961889,9.951491390169192,9.972609235392802,10.000306376313683,10.025382967094824,10.051077312605297,10.070063302344007,10.095352665537131,10.123214195940225,10.145915505125018,10.176036600530573,10.20277585036118,10.235640107208612,10.253820742468603,10.285968516196608,10.317625178261356,10.357159165415831,10.390016066399541,10.433636412638473,10.461439224689409,10.502240510766303,10.540949030821851,10.593960346952414,10.644032730675372,10.696911804516148,10.758255641339298,10.8131465623564,10.879089171047786,10.956319875160204,11.037335592899797,11.120494431838216,11.25154541080007,11.381366943041002,11.575625655839307,11.902694120734019
2,GRN FP,6.618952399356994,7.34130771861074,7.581447597100396,7.7862105907366,7.8851238359066755,7.980051877250077,8.07203315927417,8.143264643417835,8.208128385218583,8.269840288865419,8.319149498047587,8.372417312318124,8.435283159718423,8.478210600517661,8.514566052468691,8.55260899879567,8.58321940538564,8.619262295732883,8.662368660050118,8.699584830638429,8.736551504540351,8.763315032777804,8.799673249445874,8.827229102906507,8.857791293239215,8.893306969671075,8.926137612273221,8.958416513844242,8.986219595508858,9.007280500478881,9.034168894051536,9.061722231436141,9.084487630280252,9.115299741840353,9.140706824239626,9.164820720690464,9.192649416387596,9.216228647153223,9.23590116790198,9.273776069662153,9.296132686828763,9.317759343933265,9.345521571299422,9.370858287347431,9.39779604399452,9.418729711246627,9.43822961773893,9.46528568920263,9.491296016604293,9.51817658171392,9.54091987018551,9.556312911490284,9.584087542030275,9.611065856990695,9.639625798979164,9.659929752327507,9.684051314527263,9.70449413414637,9.726664245895027,9.749870366233244,9.779201258862527,9.805442469171467,9.832571772926748,9.857958219957462,9.882061059672132,9.90128457751231,9.931239817727999,9.95429266073319,9.975977777522168,9.995330604003339,10.01454275300604,10.043773625081258,10.075479296005199,10.105906983844292,10.140331589643692,10.167828286240077,10.19612654991067,10.227146138815762,10.253305059050518,10.286833249308726,10.315644798738084,10.348057038378283,10.371879019156687,10.408707096554187,10.44634926941264,10.48061244273081,10.521458245121675,10.558325983641517,10.60962189591195,10.672656182488513,10.722309819881236,10.770537204981432,10.843687133238639,10.899558312289244,10.973714424196663,11.077537081168897,11.17060659649631,11.274516358108444,11.44446342862857,11.653272266837702,12.342924801838697
3,GRN FP,6.525893637506433,7.162473250075131,7.481453656526618,7.629542360301933,7.759606186849622,7.869961204560274,7.961253070378406,8.039708698024185,8.129247169126826,8.184473760991407,8.23434641325306,8.292234236226019,8.352546505753939,8.388056776127009,8.42987143829592,8.465863218691082,8.507902278293283,8.548291495370815,8.588739257900249,8.63095103239704,8.675721013016274,8.708709569657922,8.744281197958484,8.783606576572549,8.807910685861371,8.849572704644231,8.888880246629446,8.921229125110534,8.959517224563577,8.985254185516485,9.015562746473432,9.036837094322134,9.071954509103255,9.098497841364544,9.121634510174406,9.15534235069708,9.176023038079304,9.203913566088875,9.22944545076444,9.253393228514113,9.280683111953234,9.305914041086725,9.338257393076526,9.366854895034848,9.390509945947475,9.413439499230098,9.436407024544781,9.466778045611083,9.490930620331135,9.513357696082844,9.532623977253866,9.560600485893048,9.591431944558558,9.610798080693794,9.636599214599194,9.658003377329507,9.679138059308881,9.701277967420424,9.724601458282798,9.74910739728685,9.769431913611527,9.791364350444,9.816831214364719,9.838787862775813,9.86055484904888,9.89103014203734,9.913933479475585,9.943018774712762,9.967450522827704,9.99149071948472,10.021937620472851,10.052920696057434,10.077659187713223,10.114276652552961,10.145664979609991,10.17455619319787,10.20132906969465,10.231763219956944,10.257280051493973,10.284796760179063,10.31511075730436,10.348504902819382,10.38378640072919,10.418166538392352,10.457918865208907,10.505173215316866,10.559678113431136,10.608237274282242,10.655278870961297,10.710106935416139,10.761177656005195,10.809731428989302,10.885191482107462,10.987656980557826,11.047214173880349,11.12240419919518,11.231097205019543,11.36241363851246,11.523845290293036,11.771362225168076,12.457666863890832
4,GRN FP,6.232712006682941,7.115749846390068,7.392446204384151,7.597612991318771,7.734441353948938,7.83337476193517,7.905425021514864,8.000408020460181,8.070185419903142,8.144346809558979,8.199815331283174,8.252949816795901,8.286429912540775,8.332052718772834,8.378881186928405,8.423506643292193,8.468672312241448,8.5206569045557,8.563207790819508,8.600825619706765,8.635396518322041,8.674168757902779,8.715204303779043,8.741209100501885,8.770482075661056,8.810226702478118,8.839982289975993,8.888085656792425,8.922455102033844,8.941589509118227,8.969591984641621,8.992035596563914,9.022117494509388,9.064053826984683,9.09593149232256,9.118236419779713,9.142310239800846,9.165850511537634,9.186234509497496,9.21425718394741,9.243589437535562,9.270951313506949,9.299751922781432,9.326147223497703,9.357018426359438,9.380561969970586,9.402977553524222,9.423664733567112,9.443042271485012,9.466497650143644,9.49483897498289,9.518219511702327,9.54290209579581,9.569933421643833,9.590161663429242,9.614059160447184,9.644058569077561,9.675428173511815,9.706523092587512,9.730299957215038,9.756290065593536,9.778909079600021,9.808312608779385,9.83761153609969,9.868876660967757,9.893303188023992,9.916104314193168,9.938875059679804,9.970834032069227,10.001953791622482,10.036238255668366,10.06968855754215,10.09622102222411,10.129784344894777,10.159694390894838,10.193861927776954,10.230069854178184,10.259364984939783,10.289984726055668,10.317620876424277,10.346811114002868,10.38725107650232,10.417434702602026,10.45570465503593,10.48863371596908,10.526675726700747,10.574517355379143,10.62741000690899,10.6907855565538,10.751173987777394,10.808010913811458,10.870636974436279,10.943974443032072,11.033013699494628,11.097655122064705,11.165866865943602,11.264715901936107,11.40656258835515,11.603051146350342,11.831808431837713,12.847269633883856
5,GRN FP,6.157583507290641,6.951874139514767,7.3033123827454,7.4772300218413825,7.602933733734677,7.72215190469966,7.807168577485726,7.890829371697942,7.968026669988245,8.027754193939696,8.096104228281494,8.151126059805907,8.20618195740073,8.255886689647385,8.313454738142049,8.363106703900659,8.412776565321451,8.452348511153675,8.488380694409539,8.527736984955105,8.566365265591601,8.596729427081648,8.62864656789313,8.659483298091201,8.712189054179307,8.750609514607188,8.781488537378964,8.82222357495425,8.85020730718756,8.892803971374867,8.930563104897388,8.95895887535098,8.986452602627448,9.01659556445992,9.048033452303901,9.070915896259182,9.098735335914121,9.131024610168996,9.160257325070486,9.185891941994136,9.209985386934672,9.23681613883966,9.262876909368426,9.287177787338301,9.316865487379037,9.352766461634609,9.376152177232772,9.39427004386561,9.420907114332222,9.443794376892646,9.466567753880664,9.494067596691114,9.531272050617659,9.556908847824234,9.582006350526626,9.61570763679152,9.635879435117973,9.657839946183582,9.684122134899098,9.71128366305895,9.737349540389253,9.757287992339666,9.786434412903287,9.810780798657188,9.839240743701232,9.866249158728682,9.889614647143896,9.918588270456862,9.949992133842441,9.977030452284605,10.01235770720605,10.039964693274964,10.064663124683591,10.09188055433443,10.123141566782044,10.155095643780353,10.201182555091016,10.236474773303268,10.2731794585882,10.310851313457007,10.354142621755612,10.385089175790782,10.426467129373986,10.465254997253258,10.505232410402922,10.557779724659298,10.599463621982908,10.658395667701853,10.727325369378786,10.777441513287716,10.834538357633715,10.90283933389506,10.974040565926607,11.050614947829915,11.148183111335198,11.203955875853083,11.293161735592534,11.43267954250435,11.615821170218117,11.882371429440312,12.73750231440348
6,GRN FP,5.979896313721575,6.855503304918978,7.221595089769664,7.395833069182917,7.511672535118336,7.626685958225799,7.737521554707087,7.831780356523254,7.903843774532886,7.980256594661267,8.060221428652886,8.112981537204822,8.170168553506308,8.201307287262203,8.247087010265156,8.291989679423631,8.333605750480412,8.376271670604336,8.431061991918218,8.478474464247649,8.52931172253724,8.562020509272449,8.604990741114912,8.644408983880373,8.686131042699408,8.718987910052304,8.760213733147715,8.797341244528386,8.83573029120663,8.865244243855752,8.894046476889283,8.92369735987887,8.94689812669303,8.970521807733382,8.999547187860802,9.038308327277988,9.068691828117874,9.10357962521553,9.12333229854709,9.153107867519527,9.187945101774574,9.214250095954597,9.24281402189017,9.268891211985139,9.294307478916386,9.316737026134765,9.344661862180656,9.37613135165546,9.4035008503704,9.431652535027972,9.459635633892434,9.48427073417627,9.510000582525802,9.537992978233717,9.572189120748023,9.605155374964946,9.629370956541885,9.658642068180392,9.679996635962064,9.709351172014337,9.745504055213667,9.773566531770363,9.793538158338388,9.817572092654153,9.853328710361694,9.88318936893934,9.910330805224266,9.93304752762697,9.964461920352667,9.996105577119284,10.023420773053275,10.065515191548345,10.091957963183418,10.128687695784551,10.157362404559995,10.190007740773801,10.217615829089496,10.254174032103654,10.289092163217811,10.316870545711412,10.355613546134805,10.392089068442537,10.435466610601456,10.476521676761557,10.521060225684051,10.573847746345013,10.618536918456375,10.66543721263917,10.720853905218274,10.764378786313427,10.83154472151857,10.88875284249831,10.943120589290317,11.02925611781314,11.108567646404158,11.210152136778731,11.327866487114065,11.49422428221973,11.626250725012387,11.935737734605599,12.77830231613708
7,GRN FP,5.9761412412790165,6.769664265633956,7.144403822897554,7.342655333588149,7.4820409121733755,7.592039777251459,7.703087729493893,7.801450299092075,7.866475029738115,7.953992161358125,8.0040232926363,8.06771244718716,8.127676038686428,8.173124582488844,8.230293829939324,8.280409470130476,8.328477643640275,8.37249481488742,8.416947801330627,8.4566852962435,8.49617488966277,8.533183119887175,8.566769179106032,8.605595597130877,8.649072203747963,8.683482412193207,8.711966492227493,8.750287779020425,8.783282632526165,8.811452674616575,8.840373184694695,8.874265896693807,8.904758824122833,8.928047343182328,8.955457310327908,8.987588846128077,9.015801282982292,9.044970510260626,9.074866415191707,9.10352636711235,9.13327453980844,9.163596283697542,9.202388690148547,9.23423094259119,9.271776959160785,9.302358857012432,9.331583339259694,9.365776315284005,9.39035197050918,9.417422567872396,9.441333742898419,9.472336285651455,9.498658801207426,9.527055561544083,9.5567038589083,9.59520280752918,9.624813201207626,9.657064252612122,9.676053669256024,9.703363208335073,9.738288827348073,9.765058269485264,9.792127853931714,9.821790635353636,9.847274528121172,9.877825592277905,9.901889461863293,9.926645039146937,9.959756423904508,9.995053992504811,10.019554318782326,10.05217675318271,10.089997796327097,10.11492385716088,10.139488637650402,10.184387771751318,10.219721731284663,10.253548963675959,10.28402909276005,10.316554881543702,10.350362414199513,10.381844889401336,10.421101043472303,10.458235407130646,10.521297885457392,10.563838488969413,10.612133991305573,10.65510790817795,10.711123994538454,10.773601153899325,10.82180921903312,10.880462877892231,10.955003797104867,11.018188115064348,11.093617847719504,11.207504922167946,11.31470473268573,11.483408922073071,11.661565448897825,11.989898124720838,12.829099800979055
8,GRN FP,5.830247404481728,6.811901049762758,7.065294429043338,7.2270326250364025,7.379625184744971,7.548885486150063,7.666319445605849,7.757479980204503,7.829204318126552,7.908178518785389,7.974667938053153,8.028828485726288,8.094860756355265,8.13691381368565,8.182082165127794,8.233853795494689,8.282307991216054,8.336582535850793,8.370283126804111,8.404732341163966,8.45721440170226,8.485178910324986,8.523250698220158,8.559218359189595,8.60610649161572,8.636145835087685,8.663430153148274,8.700874341693694,8.734350311547548,8.772335556989562,8.803180969879858,8.831837077261781,8.861829354378894,8.895403448646993,8.92524033685893,8.961600227863102,8.991367366454135,9.019353396797566,9.041807778614078,9.065000313439814,9.114980068150881,9.154130177972245,9.179879126943188,9.212429405760467,9.24924409364014,9.28966963942174,9.32997708145474,9.348409056556584,9.385019539959604,9.409431978112117,9.437830672195181,9.465798796687771,9.498566167346514,9.52556969974876,9.549825948830115,9.579415384203777,9.602686595736355,9.63254809659162,9.667291627302482,9.689180793676991,9.711744622156775,9.743276700987831,9.770290952288669,9.803927831606241,9.836432777735531,9.866085980094379,9.911256668663206,9.937675474785355,9.969167115098013,9.998358937410313,10.037029778557919,10.066216695919382,10.097531565540947,10.123337462639814,10.16368549001834,10.19631428185788,10.235758415557434,10.264838745840093,10.303171365020095,10.340082021278484,10.373261052593726,10.404250779141872,10.438977665596635,10.477701839614786,10.524171939296359,10.568902979531796,10.609907373865877,10.671131586619799,10.731040019726073,10.791179492519328,10.835080415707683,10.906685456028612,10.97282978277087,11.055904277194625,11.116613058031959,11.22059156932865,11.347905150603083,11.49771029997989,11.690174937920307,11.950705534957368,12.738203197731135
