House,Party,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
New house effects
F2F Morgan,LNP FP,-2.698,-2.213,-2.041,-1.934,-1.854,-1.793,-1.735,-1.674,-1.619,-1.58,-1.536,-1.497,-1.462,-1.433,-1.397,-1.363,-1.335,-1.307,-1.288,-1.272,-1.253,-1.236,-1.209,-1.188,-1.171,-1.152,-1.133,-1.111,-1.09,-1.069,-1.052,-1.034,-1.02,-1.004,-0.983,-0.964,-0.946,-0.932,-0.916,-0.9,-0.882,-0.867,-0.853,-0.834,-0.817,-0.8,-0.786,-0.772,-0.759,-0.742,-0.727,-0.715,-0.7,-0.682,-0.666,-0.65,-0.632,-0.617,-0.596,-0.577,-0.557,-0.539,-0.521,-0.501,-0.486,-0.469,-0.454,-0.435,-0.417,-0.404,-0.382,-0.366,-0.347,-0.333,-0.309,-0.294,-0.281,-0.254,-0.226,-0.204,-0.185,-0.16,-0.136,-0.111,-0.09,-0.069,-0.047,-0.02,0.007,0.038,0.067,0.091,0.135,0.177,0.217,0.256,0.316,0.376,0.48,0.64,1.07
Newspoll,LNP FP,0.392,1.03,1.186,1.28,1.34,1.434,1.478,1.527,1.578,1.621,1.664,1.7,1.732,1.754,1.778,1.815,1.846,1.876,1.897,1.922,1.945,1.961,1.978,2.002,2.021,2.044,2.066,2.085,2.097,2.112,2.129,2.15,2.173,2.185,2.202,2.216,2.236,2.256,2.271,2.283,2.299,2.313,2.328,2.342,2.358,2.37,2.382,2.396,2.412,2.429,2.443,2.461,2.474,2.491,2.512,2.529,2.545,2.564,2.582,2.602,2.621,2.632,2.649,2.67,2.687,2.7,2.719,2.735,2.75,2.771,2.788,2.801,2.826,2.841,2.863,2.882,2.903,2.925,2.945,2.967,2.987,3.014,3.047,3.067,3.095,3.118,3.155,3.179,3.219,3.253,3.301,3.341,3.382,3.414,3.454,3.525,3.585,3.684,3.826,4.064,4.518
Quadrant,LNP FP,-3.536,-2.816,-2.435,-2.197,-2.046,-1.904,-1.809,-1.731,-1.622,-1.528,-1.461,-1.412,-1.356,-1.309,-1.27,-1.226,-1.197,-1.164,-1.125,-1.093,-1.045,-1.01,-0.976,-0.946,-0.911,-0.877,-0.843,-0.817,-0.779,-0.755,-0.736,-0.711,-0.686,-0.664,-0.636,-0.615,-0.592,-0.565,-0.543,-0.518,-0.5,-0.481,-0.452,-0.438,-0.419,-0.398,-0.376,-0.352,-0.327,-0.304,-0.281,-0.254,-0.231,-0.213,-0.192,-0.166,-0.146,-0.129,-0.109,-0.091,-0.075,-0.056,-0.034,-0.01,0.008,0.023,0.046,0.069,0.087,0.11,0.127,0.138,0.155,0.173,0.196,0.215,0.234,0.253,0.273,0.294,0.314,0.335,0.355,0.383,0.418,0.441,0.467,0.5,0.536,0.568,0.61,0.644,0.681,0.739,0.788,0.853,0.931,1.034,1.196,1.497,2.258
Nielsen,LNP FP,-1.284,-0.905,-0.728,-0.638,-0.583,-0.535,-0.481,-0.443,-0.407,-0.37,-0.347,-0.32,-0.298,-0.282,-0.261,-0.239,-0.224,-0.206,-0.188,-0.173,-0.158,-0.143,-0.131,-0.114,-0.099,-0.084,-0.071,-0.056,-0.044,-0.03,-0.021,-0.005,0.007,0.021,0.032,0.042,0.057,0.068,0.079,0.089,0.099,0.109,0.124,0.134,0.143,0.152,0.162,0.171,0.179,0.187,0.197,0.208,0.217,0.226,0.234,0.243,0.253,0.261,0.272,0.283,0.299,0.313,0.325,0.334,0.346,0.357,0.371,0.38,0.391,0.411,0.425,0.438,0.456,0.467,0.483,0.496,0.51,0.523,0.539,0.555,0.577,0.59,0.611,0.635,0.654,0.671,0.692,0.722,0.759,0.792,0.826,0.863,0.892,0.926,0.977,1.03,1.102,1.201,1.318,1.5,2.038
Approvals,LNP FP,-2.623,-1.902,-1.662,-1.478,-1.397,-1.308,-1.242,-1.202,-1.137,-1.094,-1.037,-0.985,-0.946,-0.923,-0.891,-0.857,-0.821,-0.783,-0.763,-0.739,-0.712,-0.683,-0.662,-0.64,-0.618,-0.595,-0.572,-0.547,-0.518,-0.498,-0.473,-0.451,-0.432,-0.416,-0.39,-0.373,-0.357,-0.34,-0.321,-0.298,-0.278,-0.259,-0.236,-0.223,-0.206,-0.191,-0.174,-0.157,-0.143,-0.128,-0.113,-0.099,-0.079,-0.065,-0.048,-0.033,-0.021,-0.006,0.011,0.027,0.042,0.056,0.075,0.089,0.105,0.119,0.133,0.149,0.166,0.179,0.196,0.213,0.23,0.244,0.263,0.278,0.29,0.305,0.321,0.334,0.352,0.37,0.386,0.406,0.429,0.449,0.473,0.493,0.518,0.544,0.571,0.618,0.644,0.686,0.742,0.794,0.856,0.933,1.105,1.344,1.991
Old house effects
F2F Morgan,LNP FP,-0.203,0.038,0.13,0.198,0.24,0.275,0.308,0.331,0.358,0.381,0.403,0.422,0.437,0.456,0.476,0.494,0.508,0.524,0.543,0.559,0.573,0.59,0.602,0.614,0.628,0.643,0.654,0.668,0.683,0.694,0.704,0.713,0.723,0.734,0.745,0.754,0.766,0.772,0.783,0.793,0.805,0.815,0.826,0.835,0.845,0.855,0.861,0.872,0.884,0.895,0.903,0.916,0.924,0.935,0.946,0.955,0.964,0.977,0.988,0.999,1.01,1.021,1.031,1.04,1.049,1.059,1.073,1.083,1.092,1.106,1.112,1.124,1.136,1.154,1.165,1.181,1.197,1.21,1.223,1.239,1.253,1.267,1.283,1.299,1.317,1.342,1.363,1.387,1.405,1.426,1.453,1.484,1.526,1.577,1.623,1.656,1.717,1.797,1.877,1.992,2.217
Newspoll,LNP FP,1.208,1.511,1.598,1.676,1.727,1.774,1.807,1.851,1.87,1.9,1.934,1.959,1.98,2.0,2.02,2.04,2.054,2.067,2.082,2.095,2.108,2.121,2.132,2.149,2.166,2.177,2.191,2.205,2.221,2.232,2.243,2.255,2.267,2.282,2.294,2.305,2.316,2.329,2.344,2.356,2.368,2.38,2.392,2.4,2.412,2.422,2.433,2.442,2.454,2.465,2.474,2.484,2.493,2.504,2.515,2.524,2.535,2.544,2.556,2.567,2.577,2.589,2.599,2.611,2.624,2.636,2.648,2.658,2.667,2.68,2.691,2.702,2.72,2.733,2.75,2.768,2.779,2.793,2.812,2.83,2.846,2.861,2.876,2.895,2.911,2.928,2.948,2.964,2.986,3.01,3.033,3.058,3.101,3.133,3.176,3.223,3.299,3.363,3.458,3.577,3.966
