Firm,Day,GRN FP,GRN FP adj
Galaxy,1,7.0,6.895
Galaxy,364,11.0,10.895
Galaxy,553,10.0,9.895
Galaxy,715,10.0,9.895
Dynata,830,10.0,9.915
Dynata,1061,7.0,7.258
Newspoll2,1074,10.0,9.896
Galaxy,1091,11.0,10.615
Newspoll2,1095,9.0,8.896
