House,Party,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%
New house effects
Galaxy,KAP FP,-3.175003592874517,-0.8348629622426605,-0.47234142758085285,-0.24815934266487524,-0.08439178299935714,0.03642951856643979,0.1738564812021261,0.3601716031265797,0.5757310898092953,1.043750886365979,3.3708567384152297
Essential,KAP FP,-1.3497016502901786,-0.4759001106320222,-0.28704200329121954,-0.18807685315519926,-0.10390685207123133,-0.027485188580915143,0.03210801250246073,0.09611371081379691,0.2042960882899666,0.3714712573796539,1.2441676077618982
ReachTEL,KAP FP,-2.8781372894229023,-0.9408217856625145,-0.5130918635725271,-0.2664512039517717,-0.10911069259537477,0.0677808700510272,0.23687542969181583,0.4208722820099746,0.7260111087549387,1.1639223220884285,3.6587169846810226
SMS Morgan,KAP FP,-5.317551977175708,-0.9827701082916067,-0.5500314035753787,-0.2880817963691367,-0.07914987931512149,0.08533756673794404,0.2739942308299642,0.5040550854423168,0.7984633483716388,1.2991438375116113,5.36712122023956
Old house effects
Galaxy,KAP FP,-2.3659307235174643,-0.5583236302599764,-0.28347466772946617,-0.08914505576602352,0.06574973193055872,0.19273677236392597,0.3419250913083687,0.5011774675034739,0.7541049592565001,1.126223315335222,3.365461430242841
Essential,KAP FP,-1.3164937010081836,-0.4891503700254862,-0.33218533637019343,-0.235782066445341,-0.14971691170176918,-0.09245995287391046,-0.0397102793837969,0.0311870129897747,0.10723014967007777,0.25010673048622806,0.8846020543135622
ReachTEL,KAP FP,-3.040037205598634,-1.0416825376666394,-0.5802776711842321,-0.30349922566546217,-0.1052787071126568,0.04855805976145508,0.2221245082393195,0.4297670377708692,0.7146051815398161,1.1239859180636507,3.288849713540374
SMS Morgan,KAP FP,-1.939747748900906,-0.5303822087531127,-0.24550830780096217,-0.05332753208426836,0.08215924712916028,0.24056567534989287,0.40155342905588287,0.5881074858075229,0.8097654085137284,1.1387860307916848,2.7257509249733243
