Firm,Day,OTH FP,OTH FP adj
Galaxy,1,17.0,17.341
Galaxy,364,12.0,12.341
Galaxy,553,9.0,9.341
Galaxy,715,11.0,11.341
Dynata,830,17.0,16.487
Dynata,1061,21.0,20.079
Newspoll2,1074,14.0,14.17
Galaxy,1091,15.0,14.725
Newspoll2,1095,12.0,12.17
