Firm,Day,GRN FP,GRN FP adj
F2F Morgan,139,2.5,2.593
F2F Morgan,188,2.5,2.593
Newspoll,824,2.0,2.215
Morgan Phone,864,3.0,2.896
Newspoll,913,2.0,2.215
Newspoll,928,2.0,2.215
Morgan Phone,936,3.5,3.396
Morgan Phone,940,2.5,2.396
Newspoll,940,2.5,2.715
