Firm,Day,LNP FP,LNP FP adj
Galaxy,1,42.0,41.775
Galaxy,364,39.0,38.775
Galaxy,553,46.0,45.775
Galaxy,715,43.0,42.775
Dynata,830,38.0,38.419
Dynata,1061,35.0,35.435
Newspoll2,1074,37.0,36.873
Galaxy,1091,33.0,33.548
Newspoll2,1095,38.0,37.873
