Firm,Day,ALP FP,ALP FP adj
Newspoll,1,44.0,43.638
Newspoll,1068,35.0,34.638
Newspoll,1158,38.0,37.556
Newspoll,1250,39.0,38.287
Newspoll,1342,43.0,42.287
F2F Morgan,1369,39.0,38.523
