Firm,Day,ALP FP,ALP FP adj
Utting,483,52.0,52.811
Utting,534,32.0,32.811
Redbridge,677,44.0,43.993
Freshwater,894,39.0,39.178
Wolf&Smith,928,37.0,37.41
Freshwater,947,39.0,39.145
DemosAU,1004,41.0,41.043
Newspoll,1093,42.0,41.812
Newspoll,1124,44.0,43.812
DemosAU,1127,43.0,43.05
