House,Party,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%
New house effects
Galaxy,LNP FP,-1.235219785680549,-0.386174354551569,-0.2589361999727381,-0.15576055994514693,-0.07474671899287622,-0.013255653000398618,0.0502410831875987,0.11913395592197062,0.2072770299148881,0.3749110653721529,1.199668414744332
Newspoll2,LNP FP,-2.000012141349375,-0.6252345257281201,-0.34637187802489094,-0.19635275955967335,-0.08458246967159852,0.023151358801745566,0.1238664616302807,0.25895317238652626,0.433131964769673,0.6411602282253226,2.05671521244773
Essential,LNP FP,-4.4627832963766565,-1.305958366772392,-0.7945791374240379,-0.4683431807432359,-0.24345564642765666,-0.019322987985189638,0.15497858673006926,0.36439598798627937,0.6132243577891183,1.1271552630290917,4.3782910931148065
Morgan SMS,LNP FP,-4.201663537826182,-1.2704823072049667,-0.8403695325902076,-0.5012704510011785,-0.3012326357690447,-0.11350723115961042,0.05766118331256989,0.3043026803047371,0.5104717198117797,0.9730626483104283,4.503337794068621
Old house effects
Galaxy,LNP FP,-1.4867902107477438,-0.3861129155248356,-0.20736621596193405,-0.1084971339888637,-0.0233932301257644,0.03791429482277854,0.10929013417692643,0.19411856199274685,0.3153421289936882,0.5255669874644788,1.8742757160179675
Newspoll2,LNP FP,-3.126122971736647,-0.8740339283430784,-0.5260464502807582,-0.3209363264317616,-0.18321298928716875,-0.06017660788066123,0.03806691583386946,0.18021759084107347,0.34641633151804085,0.6469774071834186,2.4768681467947964
Essential,LNP FP,-4.831162907586338,-1.5113062776317452,-0.9936133185002505,-0.5980370243901076,-0.39930792538571,-0.19080273930907177,-0.003795064454925399,0.1725456991652058,0.3696509437167298,0.793859821695321,4.454586127243886
Morgan SMS,LNP FP,-3.498315888076834,-1.1689538690367023,-0.6473555135009965,-0.3959338241119533,-0.15055150709763143,0.0021625482092218727,0.2029771494936567,0.4204196044346864,0.702517142574921,1.1620693830538726,3.601984214844771
