House,Party,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%
New house effects
Essential,LNP FP,-2.034716335298802,-0.8492050964653217,-0.5578988838195363,-0.37737825982780904,-0.23742923056971318,-0.1109059827500542,0.01632023593549323,0.14507491746759443,0.30628048684404835,0.574411646050621,2.368497278388171
Newspoll2,LNP FP,-2.5927112113187483,-0.8722164171978355,-0.5990704077463497,-0.3996731328632641,-0.21328627105639747,-0.05483858338867552,0.08219619007362958,0.210191539160839,0.3946122891929029,0.7279646346030092,1.9412235584514528
Galaxy,LNP FP,-3.383126836423343,-0.7940194938860632,-0.42795153195153335,-0.2044221230076966,-0.024811914112235385,0.11680121506752573,0.29285062945407064,0.5141572114877435,0.7619503526226693,1.1941319866881521,3.0263164425831803
ReachTEL,LNP FP,-2.5086958625424405,-0.8714743000143563,-0.4172558154909809,-0.17941708493357236,-0.003791603580860163,0.16748619779272206,0.34485597403015256,0.5776915575754613,0.909461470037116,1.3359964100548702,3.2985946271990754
Newspoll,LNP FP,-4.792479392601271,-1.5620626527769743,-1.0448018983696108,-0.6714525841157524,-0.3908473742002817,-0.18454869593450435,0.031512145088902474,0.2530731588831024,0.5418710695019828,1.023252251292247,3.86381649144543
SMS Morgan,LNP FP,-7.28957036881469,-0.7463865169265343,-0.2863051819045709,-0.02570414613862492,0.24324093696581528,0.5204389636537863,0.8230572770770368,1.1498669045847283,1.6639209008952442,2.2413530665086414,7.084158565149755
Old house effects
Essential,LNP FP,-2.86871303731643,-1.5273307342147362,-1.1677388280236933,-0.9293635731515713,-0.7757784836531482,-0.6038067792475776,-0.45232560615080664,-0.31449389442914993,-0.15836848449139623,0.039957235201903564,0.8771237599896059
Newspoll2,LNP FP,-2.020253264862796,-0.43242752518365557,-0.1886707757919845,-0.01736076180180189,0.13543479014713924,0.2845138331547157,0.4490075011497385,0.6440636462345015,0.9339805865406166,1.3008677834675484,3.1297394379889085
Galaxy,LNP FP,-1.8187626163884887,-0.39000608893134736,-0.12461003539107746,0.04595757095260584,0.2239393942215369,0.40216947259588576,0.5775477056419311,0.8103771714664902,1.0565318254869696,1.454971520746238,3.207401668712256
ReachTEL,LNP FP,-3.7046254239007426,-0.8290041729942799,-0.43941861512601343,-0.20355412701629064,-0.01202778290411858,0.19570206912003013,0.35583002835071487,0.5866175409069646,0.8923079676677519,1.4569338645446441,3.904023360096122
Newspoll,LNP FP,-4.967337280141111,-2.242892754344669,-1.6850931728352099,-1.219141366470244,-0.9264283056541402,-0.6428598153195766,-0.4026513288216903,-0.18567008919044853,0.02358624283079283,0.3379187587731859,1.840170212863011
SMS Morgan,LNP FP,-0.41772175519195515,1.1692521782886676,1.6573194600359353,1.9828644855595985,2.2533049402531624,2.5511293429044093,2.8304702724914517,3.1600710844822357,3.52050022547256,3.9637020621773864,5.601169088841527
