Firm,Day,DEM FP,DEM FP adj
F2F Morgan,495,4.0,4.0
F2F Morgan,509,7.0,7.0
F2F Morgan,523,7.0,7.0
F2F Morgan,537,7.0,7.0
F2F Morgan,551,6.0,6.0
F2F Morgan,565,6.0,6.0
F2F Morgan,575,7.0,7.0
F2F Morgan,586,8.0,8.0
F2F Morgan,600,7.0,7.0
F2F Morgan,614,7.0,7.0
F2F Morgan,628,6.0,6.0
F2F Morgan,642,6.0,6.0
F2F Morgan,653,6.0,6.0
F2F Morgan,660,5.0,5.0
F2F Morgan,667,8.0,8.0
F2F Morgan,674,7.0,7.0
