House,Party,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%
New house effects
Newspoll,OTH FP,-0.5520188039653989,0.01054953978460059,0.16481213262233574,0.27392200356360297,0.3710620760001374,0.4698157956353366,0.5680527505189119,0.6767168289336057,0.8065922682771203,0.9838073132411351,1.5756318254597936
Nielsen,OTH FP,-1.3382087861871765,-0.598502389744844,-0.4137212536954282,-0.2909698341366995,-0.19476634098281786,-0.10665938864838179,-0.011017323746838673,0.08604099653698966,0.19888323245585593,0.36401194631178757,1.1110749268587727
Galaxy,OTH FP,-1.6716791810027862,-0.9240273964179719,-0.7196331680681747,-0.5806577906986277,-0.4605701280114567,-0.34915372302487135,-0.24952383511764908,-0.1381335881375032,-0.032373456377916825,0.13826495599265598,0.9877067563479653
Lonergan,OTH FP,-4.7088206643286465,-1.5090052512498713,-0.9486036700174334,-0.6274531048615912,-0.38399116592612814,-0.1728068610968791,-0.0019362863675300348,0.1840907209776914,0.42042226544177114,0.8331631864767546,3.176861127521696
F2F Morgan,OTH FP,-3.5898599847209813,-1.1437912201502614,-0.7004370779005207,-0.414335614048464,-0.17499694356762824,0.021391703929630218,0.22951963822374602,0.49244677620835,0.8386299418818188,1.474743847599136,5.546753256211192
Morgan multi-mode,OTH FP,-0.23620740258008438,0.5841001998216788,0.8046750126081926,0.9630097358227248,1.109366066845306,1.2486815217642384,1.3868327772844866,1.5380975442852494,1.7022136806593722,1.9073806481423838,2.8971903602210856
Essential,OTH FP,-2.380183859885161,-1.4610268399837447,-1.2217023375356408,-1.0403584991286243,-0.880761238333694,-0.733105682094565,-0.5914802281424052,-0.4365110090640306,-0.2761704097194075,-0.06231627489947793,0.7911170093967618
ReachTEL,OTH FP,-2.08083289640145,-0.7756228853528844,-0.5240291189600655,-0.3387475627805036,-0.19467651816839476,-0.08899650682886513,0.012747905906695025,0.13991538329049985,0.2945271644969672,0.5192776179622485,1.7612148155494114
Morgan Phone,OTH FP,-3.4845639138846187,-1.2421847232764935,-0.7236628596377952,-0.44964449872578627,-0.20222358039229182,-0.044231295826536184,0.11982015713338348,0.3314513483854772,0.5956263027316047,1.0501798682078793,3.7651864159620865
AMR,OTH FP,-2.8154427022238746,-0.8912191617126368,-0.5317265813802367,-0.3037292455735924,-0.12278244950616689,0.03166168032310841,0.19728354566471173,0.39759887390454474,0.6419602213066257,1.0764377805792433,3.273842587493233
SMS Morgan,OTH FP,-4.345278177312675,-1.4925256668002793,-0.950371094087495,-0.5926350245691197,-0.3574493762072364,-0.13705092418998252,0.03329985713654233,0.25468517744759533,0.527672320392,0.985502348594555,3.738013913799263
Old house effects
Newspoll,OTH FP,0.2781097033333107,0.8508184327326245,0.9824279866529488,1.078972199976263,1.1617549659865165,1.2447569490101933,1.313555947404376,1.39172314295791,1.4887726409297364,1.6306132119667693,2.2391000082271626
Nielsen,OTH FP,-0.002498523390864358,0.5597064751910998,0.7266877265347025,0.8443244291467681,0.936376089323322,1.0204928339245583,1.10864719341984,1.2056472942329828,1.3163041873781123,1.4594793447866,2.100731386267189
Galaxy,OTH FP,-3.779014759744089,-2.8905708369885508,-2.6798852337010794,-2.530839373825443,-2.3963367723113143,-2.2705086193474955,-2.145028908312745,-1.9947800227618573,-1.8342770969758473,-1.6112242979988334,-0.6991126437100565
Lonergan,OTH FP,-4.60793370171562,-1.3509716522555417,-0.8096236449065661,-0.47833232694742794,-0.25427162219318594,-0.06725904048677908,0.10845019772213803,0.34812572375913936,0.6172895032206309,1.0924979446978789,4.187231434820403
F2F Morgan,OTH FP,-2.5319180885755967,-1.775751526719055,-1.587610501221195,-1.4471004259194156,-1.3332703230622616,-1.2253105883995024,-1.1230470151079106,-1.0211620098883163,-0.8901101585630637,-0.7148217851561987,-0.027450323349556383
Morgan multi-mode,OTH FP,-2.8232317096437565,-0.6471125004812552,-0.2856962747947976,-0.024998715866129576,0.14922939611035835,0.3595252683102197,0.603679012503632,0.8600077481246458,1.196369351247765,1.7021138202007056,3.8165396920390995
Essential,OTH FP,-2.8082379633079446,-2.110176250291632,-1.9513922169210196,-1.8463535053615119,-1.757551722870085,-1.6696044907946697,-1.5913339127030404,-1.5034257438173024,-1.387782838698078,-1.2447380881795174,-0.6630442112851778
ReachTEL,OTH FP,-4.527581769836621,-1.211446559803558,-0.755618093492866,-0.46225592327028175,-0.23528597539876478,-0.06176268473118916,0.10041168653179378,0.30706680228484295,0.5752784556478715,1.0096673239638008,4.596114451804608
Morgan Phone,OTH FP,-1.8924741008335046,-0.7743171962272644,-0.5098328980778413,-0.3284424831720929,-0.18001958576644633,-0.059438923465922,0.0489300546260233,0.17207551654317865,0.3113224993985392,0.5414695630378402,1.5780029729210185
AMR,OTH FP,-5.423880994861819,-1.2686392767147585,-0.7261539779699742,-0.43805960695198887,-0.2395980282303742,-0.04479564253738194,0.1423056111756037,0.3521603918972227,0.6417864663621794,1.1539566745371355,4.671386041192966
SMS Morgan,OTH FP,-5.02035767116751,-1.481728657591672,-0.920034194601863,-0.5843379158819562,-0.32748582846396274,-0.11704139539417649,0.07414548844141776,0.3095388855021778,0.6085143937673223,1.0448379825304002,3.170023492703529
