Firm,Day,LNP FP,LNP FP adj
Newspoll,1,44.0,44.41
Newspoll,63,44.0,44.41
Newspoll,122,43.0,43.41
Newspoll,183,47.0,47.41
Newspoll,244,46.0,46.41
Newspoll,305,48.0,48.41
Newspoll,366,50.0,50.41
Newspoll,428,45.0,45.41
Newspoll,487,42.0,42.41
Newspoll,578,42.0,42.41
Newspoll,670,47.0,47.41
Newspoll,701,48.0,48.41
Newspoll,731,45.0,45.41
Newspoll,812,51.0,51.41
Newspoll,837,49.0,49.41
Newspoll,838,46.0,46.41
