2014 VIC Election
Seat,Albert Park
fp
Shannon Eeles,Liberal,15177,41.5,1.7
Martin Foley,Labor,11826,32.3,1.3
David Collis,Greens,6134,16.8,-0.1
Tex Perkins,Independent,1614,4.4,4.4
James Hurley,Centre-left,1263,3.5,-0.1
Steven Armstrong,Independent,289,0.8,0.8
Deborah Geyer,Christian,273,0.7,0.0
tcp
Martin Foley,Labor,19370,53.0,2.1
Shannon Eeles,Liberal,17206,47.0,-2.1
Seat,Altona
fp
Jill Hennessy,Labor,20608,52.3,1.3
Nihal Samara,Liberal,12486,31.7,-1.7
Chris De Bono,Greens,3799,9.6,-0.7
Anthony O'Neill,Christians,994,2.5,2.5
Jemal Hiabu,Misc,902,2.3,2.3
Brijender Nain,Independent,614,1.6,-0.4
tcp
Jill Hennessy,Labor,24708,62.6,0.2
Nihal Samara,Liberal,14750,37.4,-0.2
Seat,Bass
fp
Brian Paynter,Liberal,18008,45.3,-10.2
Sanjay Nathan,Labor,11659,29.4,0.6
Clare Le Serve,Independent,4289,10.8,10.8
Ross Fairhurst,Greens,3613,9.1,-2.6
David Amor,Country Alliance,969,2.4,-0.9
Paul Reid,Christians,651,1.6,1.6
Angela Dorian,Christian,524,1.3,1.3
tcp
Brian Paynter,Liberal,21664,54.6,-7.8
Sanjay Nathan,Labor,18049,45.4,7.8
Seat,Bayswater
fp
Heidi Victoria,Liberal,18811,49.3,-0.9
Tony Dib,Labor,12927,33.9,1.0
James Tennant,Greens,3355,8.8,-0.1
Robert Smyth,Centre-left,1313,3.4,3.4
Tristan Conway,Christians,785,2.1,2.1
Jeremy Cass,Country Alliance,583,1.5,1.0
John Carbonari,Independent,385,1.0,1.0
tcp
Heidi Victoria,Liberal,20854,54.6,-2.1
Tony Dib,Labor,17323,45.4,2.1
Seat,Bellarine
fp
Lisa Neville,Labor,16818,43.6,6.1
Ron Nelson,Liberal,15678,40.6,-6.0
Brenton Peake,Greens,3639,9.4,0.6
Rhiannon Hunter,Centre-left,631,1.6,1.6
Robert Keenan,Christian,572,1.5,-0.5
Joshua Williams,SFF,490,1.3,1.3
John Irvine,Country Alliance,436,1.1,-0.3
Christopher Dawson,Christian,178,0.5,0.5
Gus Kacinskas,Independent,169,0.4,0.4
tcp
Lisa Neville,Labor,21174,54.8,7.3
Ron Nelson,Liberal,17437,45.2,-7.3
Seat,Benambra
fp
Bill Tilley,Liberal,21430,54.6,6.0
Jennifer Podesta,Labor,12273,31.3,7.7
Richard Wellard,Greens,3568,9.1,-1.7
Philip Rourke,Country Alliance,1973,5.0,-1.9
tcp
Bill Tilley,Liberal,23452,59.7,-6.3
Jennifer Podesta,Labor,15848,40.3,6.3
Seat,Bendigo East
fp
Jacinta Allan,Labor,18651,46.3,3.1
Greg Bickley,Liberal,16492,40.9,6.9
Jennifer Alden,Greens,2935,7.3,1.0
Glenis Bradshaw,Christian,963,2.4,1.1
Cameron Dowling,Country Alliance,714,1.8,-1.7
Lynette Bell,Christian,550,1.4,1.4
tcp
Jacinta Allan,Labor,22187,55.0,1.9
Greg Bickley,Liberal,18118,45.0,-1.9
Seat,Bendigo West
fp
Maree Edwards,Labor,18247,47.9,8.2
Michael Langdon,Liberal,12328,32.3,12.4
John Brownstein,Greens,4482,11.8,1.0
Amanda Moskalewicz,Christian,1311,3.4,1.6
Elise Chapman,Country Alliance,1071,2.8,-0.8
Sandra Caddy,Christian,692,1.8,1.8
tcp
Maree Edwards,Labor,23702,62.2,4.0
Michael Langdon,Liberal,14419,37.8,-4.0
Seat,Bentleigh
fp
Elizabeth Miller,Liberal,16669,45.9,-1.4
Nick Staikos,Labor,14025,38.6,0.1
Sean Mulcahy,Greens,3842,10.6,-0.4
Ross McCawley,Centre-left,688,1.9,1.9
David Clark,Christian,451,1.2,0.2
Chandra Ojha,Independent,271,0.7,0.7
Sofia Telemzouguer,Single issue,260,0.7,0.7
Kelley Moldovan,Christian,124,0.3,0.3
tcp
Nick Staikos,Labor,18449,50.8,1.7
Elizabeth Miller,Liberal,17881,49.2,-1.7
Seat,Box Hill
fp
Robert Clark,Liberal,19944,51.1,-2.4
Stefanie Perri,Labor,11964,30.7,1.8
Bill Pemberton,Greens,5649,14.5,0.3
Frank Reale,Christians,978,2.5,2.5
Geoffrey Stokie,Independent,470,1.2,1.2
tcp
Robert Clark,Liberal,21744,55.7,-3.7
Stefanie Perri,Labor,17298,44.3,3.7
Seat,Brighton
fp
Louise Asher,Liberal,21145,55.5,-3.0
Louise Crawford,Labor,8973,23.6,3.5
Margaret Beavis,Greens,6619,17.4,0.1
Jane Touzeau,Independent,1350,3.5,3.5
tcp
Louise Asher,Liberal,22777,59.8,-4.6
Louise Crawford,Labor,15330,40.2,4.6
Seat,Broadmeadows
fp
Frank McGuire,Labor,21584,64.2,3.4
Evren Onder,Liberal,5797,17.2,-8.7
Wayne Knight,Christian,2221,6.6,5.4
Jaime De Loma-Osorio Ricon,Greens,1884,5.6,-2.5
Mohamed Hassan,Misc,1642,4.9,4.9
John Rinaldi,Independent,508,1.5,1.5
tcp
Frank McGuire,Labor,26126,77.8,7.8
Evren Onder,Liberal,7442,22.2,-7.8
Seat,Brunswick
fp
Tim Read,Greens,16001,39.6,9.5
Jane Garrett,Labor,15318,38.0,1.9
Giuseppe Vellotti,Liberal,6554,16.2,-0.9
Ward Young,Centre-left,714,1.8,1.8
Stella Kariofyllidis,Single issue,670,1.7,1.7
