2022 Federal Election
Seat,Adelaide
fp
Steve Georganas,Labor,45086,39.98,-0.29
Amy Grantham,Liberal,36080,32.0,-4.16
Rebecca Galdies,Greens,22666,20.1,4.38
Gayle Allwood,One Nation,3376,2.99,2.99
Sean Allwood,United Australia,3055,2.71,-0.54
Matthew McMillan,Fusion,1631,1.45,1.45
Faith Gerhard,Australian Federation,870,0.77,0.77
tcp
Steve Georganas,Labor,69816,61.91,3.73
Amy Grantham,Liberal,42948,38.09,-3.73
Seat,Aston
fp
Alan Tudge,Liberal,42260,43.05,-11.64
Mary Doyle,Labor,31949,32.55,2.74
Asher Cookson,Greens,11855,12.08,3.22
Rebekah Spelman,United Australia,5990,6.1,2.49
Craig Ibbotson,One Nation,3022,3.08,3.08
Liam Roche,Liberal Democrats,2111,2.15,2.15
Ryan Bruce,TNL,973,0.99,0.99
tcp
Alan Tudge,Liberal,51840,52.81,-7.32
Mary Doyle,Labor,46320,47.19,7.32
Seat,Ballarat
fp
Catherine King,Labor,43171,44.74,-2.15
Ben Green,Liberal,26142,27.09,-4.57
John Barnes,Greens,14076,14.59,5.61
Terri Pryse-Smith,United Australia,3693,3.83,-0.77
Rosalie Taxis,One Nation,3476,3.6,3.6
Julia McGrath,Liberal Democrats,3216,3.33,3.33
Alex Graham,Independent,2044,2.12,0.85
Kerryn Sedgman,Australian Federation,682,0.71,0.71
tcp
Catherine King,Labor,60770,62.97,2.74
Ben Green,Liberal,35730,37.03,-2.74
Seat,Banks
fp
David Coleman,Liberal,41622,45.22,-5.7
Zhi Soon,Labor,32459,35.26,-1.09
Natalie Hanna,Greens,8063,8.76,2.94
Marika Momircevski,United Australia,5048,5.48,3.27
Malcolm Heffernan,One Nation,2628,2.86,2.86
Elouise Cocker,Liberal Democrats,1264,1.37,1.37
Steve Khouw,Independent,961,1.04,1.04
tcp
David Coleman,Liberal,48969,53.2,-3.06
Zhi Soon,Labor,43076,46.8,3.06
Seat,Barker
fp
Tony Pasin,Liberal,56330,53.24,-4.64
Mark Braes,Labor,22054,20.85,-0.16
Rosa Hillam,Greens,7841,7.41,0.57
Carlos Quaremba,One Nation,6958,6.58,6.58
David Swiggs,United Australia,4222,3.99,-1.93
Maddy Fry,Independent,3190,3.02,3.02
Jonathan Pietzsch,National,2531,2.39,-0.26
Vince Pannell,Independent,1913,1.81,1.81
Kym Hanton,Australian Federation,760,0.72,0.72
tcp
Tony Pasin,Liberal,70483,66.62,-2.32
Mark Braes,Labor,35316,33.38,2.32
Seat,Barton
fp
Linda Burney,Labor,46206,50.43,1.24
John Goody,Liberal,23992,26.19,-7.3
Taylor Vandijk,Greens,11441,12.49,3.46
Dimitri Honos,United Australia,5611,6.12,3.83
Phillip Pollard,One Nation,4373,4.77,1.11
tcp
Linda Burney,Labor,60054,65.54,6.13
John Goody,Liberal,31569,34.46,-6.13
Seat,Bass
fp
Bridget Archer,Liberal,27257,39.73,-2.6
Ross Hart,Labor,19630,28.61,-6.13
Cecily Rosol,Greens,7614,11.1,0.62
Bob Salt,Lambie,4587,6.69,6.69
George Razay,Independent,3450,5.03,5.03
Melanie Davy,One Nation,3230,4.71,4.71
Kyle Squibb,United Australia,1140,1.66,-3.2
Alison Baker,Centre-left,969,1.41,-1.02
Stephen Humble,Liberal Democrats,732,1.07,1.07
tcp
Bridget Archer,Liberal,35288,51.43,1.02
