2021 WA Election
Seat,Albany
fp
Rebecca Stephens,Labor,11804,50.8,6.2
Scott Leary,Liberal,4236,18.2,0.9
Delma Baesjou,National,2480,10.7,-9.0
Nelson Gilmour,Greens,1310,5.6,-1.0
Ian 't Hart,Christians,1246,5.4,0.3
Michelle Kinsella,One Nation,602,2.6,-4.2
Karrie Louden,SFF,459,2.0,2.0
Caroline Cull,Single issue,417,1.8,1.8
Sandra Madeo,Single issue,325,1.4,1.4
Malcolm Dodson,Liberal Democrats,170,0.7,0.7
Barry Purcell,Centre-left,143,0.6,0.6
Emil Bacanaru,Single issue,47,0.2,0.2
tcp
Rebecca Stephens,Labor,14780,63.7,None
Scott Leary,Liberal,8432,36.3,None
Seat,Armadale
fp
Tony Buti,Labor,18434,74.4,7.7
Mahesh Arumugam,Liberal,1859,7.5,-9.3
Arthur Kleyn,Christians,1424,5.7,-0.6
Jessica Openshaw,Greens,1135,4.6,-1.9
Jayden Carr,One Nation,682,2.8,2.8
Blake Clarke,Misc,649,2.6,2.6
Lisa Moody,Single issue,417,1.7,1.7
Eby Mathew,Single issue,171,0.7,0.7
tcp
Tony Buti,Labor,21159,85.5,10.3
Mahesh Arumugam,Liberal,3597,14.5,-10.3
Seat,Balcatta
fp
David Michael,Labor,15894,66.5,19.9
Wayne Evans,Liberal,4497,18.8,-17.3
Benedict Guinery,Greens,1818,7.6,-2.7
Rose Anderson,Christians,504,2.1,-1.1
Damian Coletta,Liberal Democrats,489,2.0,1.2
Daniel Thornton,Single issue,453,1.9,1.9
Domenic Staltari,Single issue,238,1.0,1.0
tcp
David Michael,Labor,18087,75.8,17.7
Wayne Evans,Liberal,5790,24.2,-17.7
Seat,Baldivis
fp
Reece Whitby,Labor,21130,79.8,37.0
Luke Derrick,Liberal,2122,8.0,-6.4
Jody Freeman,Greens,1037,3.9,-1.3
Andrea Tokaji,Independent,932,3.5,3.5
Martin Suter,One Nation,464,1.8,-5.8
Chaz Rizzo,Single issue,333,1.3,1.3
David Marshall,Liberal Democrats,321,1.2,1.2
Brianna McLernon,Single issue,149,0.6,0.6
tcp
Reece Whitby,Labor,23013,86.9,20.3
Luke Derrick,Liberal,3469,13.1,-20.3
Seat,Bassendean
fp
Dave Kelly,Labor,17094,70.7,11.2
Felicia Adeniyi,Liberal,2954,12.2,-10.7
Charles Pratt,Greens,2005,8.3,-2.6
Dean Powell,Christians,705,2.9,-0.3
Leni Erceg,Single issue,685,2.8,2.8
Lesley Pallister,One Nation,486,2.0,1.7
Peter Martin,Single issue,265,1.1,-1.6
tcp
Dave Kelly,Labor,19727,81.6,10.0
Felicia Adeniyi,Liberal,4452,18.4,-10.0
Seat,Bateman
fp
Kim Giddens,Labor,12106,45.8,15.5
Matt Woodall,Liberal,9762,37.0,-12.8
Adam Abdul Razak,Greens,1815,6.9,-3.5
Steve Kepert,Independent,856,3.2,3.2
Fiona McKenzie-Brown,Christians,774,2.9,-0.2
Gregory Leech,Liberal Democrats,341,1.3,1.3
Christina Tseng,Single issue,314,1.2,1.2
Bill Koul,Misc,228,0.9,0.1
Barry Mason,One Nation,213,0.8,-3.2
tcp
Kim Giddens,Labor,14963,56.7,14.5
Matt Woodall,Liberal,11436,43.3,-14.5
Seat,Belmont
fp
Cassie Rowe,Labor,16722,70.4,21.3
Charlotte Butler,Liberal,3819,16.1,-14.2
Clint Uink,Greens,1651,7.0,-0.6
Nitasha Naidu,Christians,566,2.4,0.5
Chris Fenech,One Nation,433,1.8,-4.7
Shaun Rose,Single issue,374,1.6,1.6
Mohammed Boksmati,Single issue,174,0.7,-0.6
tcp
Cassie Rowe,Labor,18795,79.2,17.8
Charlotte Butler,Liberal,4938,20.8,-17.8
Seat,Bicton
fp
Lisa O'Malley,Labor,13556,55.1,15.2
Nicole Robins,Liberal,7559,30.7,-11.6
Annie Hill Otness,Greens,2450,10.0,-1.1
Jonathon Graham,One Nation,297,1.2,1.2
Silvia Hirsbrunner,Single issue,293,1.2,1.2
Michael Prinz,Liberal Democrats,267,1.1,1.1
Deonne Kingsford,Christians,185,0.8,-0.3
tcp
Lisa O'Malley,Labor,16136,65.6,11.9
Nicole Robins,Liberal,8466,34.4,-11.9
Seat,Bunbury
fp
Don Punch,Labor,14791,60.5,16.9
Matt Foreman,Liberal,4604,18.8,-3.6
Patricia Perks,Greens,1170,4.8,-2.0
Codee-Lee Down,National,1081,4.4,-9.4
Gail Jones,One Nation,656,2.7,-6.2
Shane Hastie,SFF,615,2.5,-1.0
Kelly Hibbert,Single issue,582,2.4,2.4
Kieran Noonan,Misc,415,1.7,1.7
Anthony Merrifield,Single issue,348,1.4,1.4
James Minson,Centre-left,158,0.6,0.6
Dan Acatinca,Single issue,43,0.2,-0.1
tcp
Don Punch,Labor,17730,72.5,12.0
Matt Foreman,Liberal,6719,27.5,-12.0
Seat,Burns Beach
fp
Mark Folkard,Labor,17193,70.1,25.8
Trish Botha,Liberal,4545,18.5,-19.0
Louis Marchant,Greens,1355,5.5,-3.6
Graeme Offereins,Christians,625,2.5,0.5
Meredith Campbell,Single issue,585,2.4,2.4
Peter Rosengrave,Single issue,223,0.9,-0.3
tcp
Mark Folkard,Labor,18849,76.9,21.5
Trish Botha,Liberal,5669,23.1,-21.5
Seat,Butler
fp
John Quigley,Labor,19806,77.0,19.4
Linda Aitken,Liberal,3565,13.9,-6.3
Elizabeth Kamara,Greens,1037,4.0,-2.3
P. Becker,Single issue,609,2.4,2.4
Katrina Hildebrandt,Christians,542,2.1,0.4
Raj Bawa,Single issue,178,0.7,-0.2
tcp
John Quigley,Labor,21168,82.2,11.7
Linda Aitken,Liberal,4569,17.8,-11.7
Seat,Cannington
fp
Bill Johnston,Labor,16884,71.8,17.3
Bruce Henderson,Liberal,3059,13.0,-11.1
River Clarke,Greens,1476,6.3,-2.8
Mark Staer,Christians,1092,4.6,0.9
Gabrielle Iriks,One Nation,385,1.6,-4.5
Eric Ondra,Liberal Democrats,304,1.3,1.3
June Cahill,Single issue,302,1.3,1.3
tcp
Bill Johnston,Labor,18899,80.4,12.9
Bruce Henderson,Liberal,4596,19.6,-12.9
Seat,Carine
fp
Tony Krsticevic,Liberal,12012,44.4,-5.8
Paul Lilburne,Labor,11993,44.3,17.1
Nicholas D'Alonzo,Greens,2369,8.8,-1.7
A. Cox,Single issue,490,1.8,1.8
Marilyn Tringas,Single issue,197,0.7,-0.7
tcp
Paul Lilburne,Labor,14195,52.5,12.7
Tony Krsticevic,Liberal,12864,47.5,-12.7
Seat,Central Wheatbelt
fp
Mia Davies,National,10101,47.5,1.4
Michelle Nelson,Labor,7191,33.8,14.3
Rob Forster,Liberal,1762,8.3,-3.3
Stuart Singleton,SFF,739,3.5,-1.8
Dennis Pease,Christians,427,2.0,-0.1
Shaun Reid,One Nation,405,1.9,-9.6
Annabelle Newbury,Greens,388,1.8,-1.3
Brendon Cahill,Single issue,179,0.8,0.8
Estelle Gom,Single issue,70,0.3,0.3
tcp
Mia Davies,National,12901,60.7,-11.5
