2006 QLD Election
Seat,Albert
fp
Margaret Keech,Labor,17429,60.0,0.0
Karen Woodrow,Liberal,8161,28.1,0.5
Marella Pettinato,Greens,1799,6.2,0.9
Jonathon Eaton,Christian,1682,5.8,5.8
tcp
Margaret Keech,Labor,18312,67.0,-0.3
Karen Woodrow,Liberal,9017,33.0,0.3
Seat,Algester
fp
Karen Struthers,Labor,17578,62.0,1.1
William Tan,Liberal,8124,28.6,1.0
Gary Crocker,Greens,2669,9.4,3.4
tcp
Karen Struthers,Labor,18420,67.8,-0.2
William Tan,Liberal,8732,32.2,0.2
Seat,Ashgrove
fp
Kate Jones,Labor,11523,47.6,-5.7
Glenn Kiddle,Liberal,8836,36.5,5.8
Dean Love,Greens,3835,15.9,-0.1
tcp
Kate Jones,Labor,13299,58.1,-6.6
Glenn Kiddle,Liberal,9599,41.9,6.6
Seat,Aspley
fp
Bonny Barry,Labor,12714,49.5,-0.8
Tracy Davis,Liberal,10730,41.7,-1.2
James White,Greens,1710,6.7,-0.1
Bruce Kent,Independent,555,2.2,2.2
tcp
Bonny Barry,Labor,13507,54.6,0.3
Tracy Davis,Liberal,11226,45.4,-0.3
Seat,Barron River
fp
Steve Wettenhall,Labor,9901,41.6,-0.7
Stephen Welsh,Liberal,8244,34.6,-3.5
Denis Walls,Greens,3162,13.3,2.7
Peter Todd,Independent,2517,10.6,10.6
tcp
Steve Wettenhall,Labor,12091,55.1,2.0
Stephen Welsh,Liberal,9838,44.9,-2.0
Seat,Beaudesert
fp
Kev Lingard,National,14250,49.2,0.6
Brett Raguse,Labor,11413,39.4,5.5
Andy Grodecki,Greens,3326,11.5,4.5
tcp
Kev Lingard,National,14944,54.5,-3.6
Brett Raguse,Labor,12483,45.5,3.6
Seat,Brisbane Central
fp
Peter Beattie,Labor,13563,50.5,-7.8
Craig Thomas,Liberal,7748,28.8,2.7
Larissa Waters,Greens,4912,18.3,6.0
Sam Watson,Independent,500,1.9,1.9
Alan Skyring,Independent,145,0.5,0.0
tcp
Peter Beattie,Labor,15888,64.8,-4.8
Craig Thomas,Liberal,8642,35.2,4.8
Seat,Broadwater
fp
Peta-Kaye Croft,Labor,13442,51.2,1.9
John Caris,Liberal,10926,41.6,41.6
Julie-Ann Teluk,Greens,1284,4.9,0.6
Lesley Pocock,One Nation,437,1.7,-3.4
Maurie Carroll,Independent,184,0.7,0.7
tcp
Peta-Kaye Croft,Labor,13898,55.2,None
John Caris,Liberal,11277,44.8,None
Seat,Bulimba
fp
Pat Purcell,Labor,13666,57.6,-3.2
Angela Julian-Armitage,Liberal,7043,29.7,1.6
Howard Nielsen,Greens,2685,11.3,0.1
David Boehm,Independent,344,1.4,1.4
tcp
Pat Purcell,Labor,14896,66.2,-2.3
Angela Julian-Armitage,Liberal,7593,33.8,2.3
Seat,Bundaberg
fp
Sonja Cleary,Labor,11437,44.7,-6.5
Jack Dempsey,National,11400,44.6,3.9
Gregory McMahon,Independent,1731,6.8,6.8
Willy Bach,Greens,1002,3.9,-0.7
tcp
Jack Dempsey,National,12439,51.0,6.3
Sonja Cleary,Labor,11973,49.0,-6.3
Seat,Bundamba
fp
Jo-Ann Miller,Labor,17101,68.5,5.3
Paul Cole,Liberal,5503,22.0,3.1
James Prentice,Greens,1955,7.8,0.9
