2005 WA Election
Seat,Albany
fp
Peter Watson,Labor,5569,43.6,12.0
Andrew Partington,Liberal,4773,37.3,4.3
Beverley Ford,National,651,5.1,5.1
Tony Evers,Greens,629,4.9,-3.5
Greg Basden,Christian,453,3.5,3.5
Colin Pyle,Christian,371,2.9,2.9
Brian Burns,One Nation,340,2.7,-13.6
tcp
Peter Watson,Labor,6564,51.4,-2.3
Andrew Partington,Liberal,6206,48.6,2.3
Seat,Alfred Cove
fp
Graham Kierath,Liberal,9424,37.9,4.1
Janet Woollard,Independent,5952,24.0,5.7
Michael Kane,Labor,5675,22.8,19.0
Katherine Jackson,Independent,1686,6.8,6.8
Scott Ryan,Greens,1580,6.4,-0.6
William Suseno,Christian,525,2.1,0.5
tcp
Janet Woollard,Independent,13546,54.6,-3.6
Graham Kierath,Liberal,11278,45.4,3.6
Seat,Armadale
fp
Alannah MacTiernan,Labor,13095,55.0,10.0
Diane Johnson,Liberal,6250,26.2,23.9
Madeleine Goiran,Christian,1317,5.5,-0.5
Jason Brennan,Greens,1171,4.9,-1.2
John Coules,Christian,757,3.2,3.2
Colin Butler,One Nation,700,2.9,-10.6
Bret Busby,Independent,444,1.9,1.9
Joyce Richards,Misc,92,0.4,0.4
tcp
Alannah MacTiernan,Labor,14993,63.0,None
Diane Johnson,Liberal,8799,37.0,None
Seat,Avon
fp
Max Trenorden,National,7469,63.8,36.9
Gerry Sturman,Labor,2650,22.6,0.8
Adrian Price,Greens,686,5.9,1.4
Boyd Martin,One Nation,470,4.0,-15.1
Bob Adair,Christian,278,2.4,2.4
Ron McLean,Misc,149,1.3,1.3
tcp
Max Trenorden,National,8429,72.1,14.2
Gerry Sturman,Labor,3266,27.9,-14.2
Seat,Balcatta
fp
John Kobelke,Labor,12489,52.2,3.4
Melinda Poor,Liberal,8028,33.6,2.5
Kayt Davies,Greens,2122,8.9,2.0
Michael Ewers,Christian,1278,5.3,5.3
tcp
John Kobelke,Labor,14306,59.9,-1.0
Melinda Poor,Liberal,9575,40.1,1.0
Seat,Ballajura
fp
John D'Orazio,Labor,13094,56.1,9.1
David Maxwell,Liberal,6883,29.5,-9.2
Michael Boswell,Greens,1183,5.1,1.1
Allan Ribbons,Christian,959,4.1,1.9
John Clifford,Christian,816,3.5,3.5
Gary Evans,One Nation,385,1.7,-4.0
tcp
John D'Orazio,Labor,14809,63.5,8.7
David Maxwell,Liberal,8506,36.5,-8.7
Seat,Bassendean
fp
Martin Whitely,Labor,12052,52.9,-2.3
Michelle Stubbs,Liberal,6283,27.6,7.0
Gemma Carter,Greens,1960,8.6,0.5
Peter Clifford,Christian,1160,5.1,5.1
Paul Mewhor,Christian,778,3.4,0.5
Graeme Harris,One Nation,533,2.3,-7.0
tcp
Martin Whitely,Labor,14379,63.7,-5.0
Michelle Stubbs,Liberal,8208,36.3,5.0
Seat,Belmont
fp
Eric Ripper,Labor,12162,52.94,1.13
Glenys Godfrey,Liberal,7231,31.47,7.03
Steve Wolff,Greens,1835,7.99,2.28
Gwen Hamence,Christian,975,4.24,1.17
Bill Gaugg,One Nation,772,3.36,-7.47
tcp
Eric Ripper,Labor,13952,60.81,-3.91
Glenys Godfrey,Liberal,8992,39.19,3.91
Seat,Bunbury
fp
John Castrilli,Liberal,5478,43.1,4.4
Tony Dean,Labor,5344,42.0,7.8
Joshua Ledger,Greens,746,5.9,-0.5
Mandy Roberts,Christian,426,3.3,3.3
Brian McRae,One Nation,300,2.4,-7.9
Jodie Murray,Independent,188,1.5,1.5
Shane Flanegan,Christian,139,1.1,1.1
Chris Cox,Independent,102,0.8,0.8
tcp
John Castrilli,Liberal,6397,50.4,0.6
Tony Dean,Labor,6294,49.6,-0.6
Seat,Capel
fp
Steve Thomas,Liberal,5791,44.2,11.7
John Mondy,Labor,3784,28.9,2.9
Murray Scott,National,1190,9.1,-5.1
Richard Chapman,Greens,1069,8.2,-0.3
Marilyn Shraga,Christian,736,5.6,5.6
Carol Johnson,One Nation,370,2.8,-11.5
Trista Palmer,Christian,166,1.3,1.3
tcp
Steve Thomas,Liberal,7757,59.2,2.7
John Mondy,Labor,5335,40.8,-2.7
Seat,Carine
fp
Katie Hodson-Thomas,Liberal,11814,48.3,7.3
Damien Parry,Labor,8772,35.9,6.8
Ross Copeland,Greens,2786,11.4,3.8
Bruce Richards,Christian,1070,4.4,2.5
tcp
Katie Hodson-Thomas,Liberal,13360,54.7,-0.4
Damien Parry,Labor,11070,45.3,0.4
Seat,Churchlands
fp
Liz Constable,Independent,10612,43.67,-2.91
Greg Preston,Liberal,5817,23.94,-2.56
Tony Walker,Labor,5335,21.96,4.35
Sonja Lundie-Jenkins,Greens,1851,7.62,1.79
Jennifer Whately,Christian,684,2.81,-0.01
tcp
Liz Constable,Independent,17387,71.58,None
Tony Walker,Labor,6903,28.42,None
Seat,Cockburn
fp
Fran Logan,Labor,12570,55.3,0.6
John Jamieson,Liberal,5289,23.3,2.8
Anne Otness,Greens,1547,6.8,-3.3
Damon Fowler,Christian,1278,5.6,5.6
Robyn Scherr,Independent,804,3.5,3.5
Carol Teather,One Nation,650,2.9,-7.1
Bill Heggers,Christian,605,2.7,2.7
tcp
Fran Logan,Labor,15084,66.4,-3.0
John Jamieson,Liberal,7640,33.6,3.0
Seat,Collie-Preston
fp
Mick Murray,Labor,6798,50.5,13.0
