1995 NSW Election
Seat,Albury
fp
Ian Glachan,Liberal,20443,58.6,-3.1
Darren Cameron,Labor,9748,27.9,-5.1
Amanda Strelec,Independent,2628,7.5,7.5
Jill Pattinson,Greens,1184,3.4,3.4
Ian McKenzie,Democrats,650,1.9,1.9
Peter Boardman,Independent,248,0.7,0.7
tcp
Ian Glachan,Liberal,22077,66.3,1.0
Darren Cameron,Labor,11214,33.7,-1.0
Seat,Ashfield
fp
Paul Whelan,Labor,13902,43.8,-5.4
Morris Mansour,Liberal,7836,24.7,-8.5
Michelle Calvert,Single issue,6269,19.8,19.8
Paul Fitzgerald,Greens,2043,6.4,6.4
John Collins,Democrats,1202,3.8,-3.9
Clay Wilson,Christian,482,1.5,-0.2
tcp
Paul Whelan,Labor,18561,65.2,5.4
Morris Mansour,Liberal,9895,34.8,-5.4
Seat,Auburn
fp
Peter Nagle,Labor,21171,64.0,2.2
Camille Harb,Liberal,9945,30.1,2.1
Douglas Morrison,Christian,1150,3.5,3.5
Peter Catts,Misc,805,2.4,2.4
tcp
Peter Nagle,Labor,21887,67.4,-0.7
Camille Harb,Liberal,10587,32.6,0.7
Seat,Badgerys Creek
fp
Diane Beamer,Labor,18035,46.0,3.2
Anne Cohen,Liberal,17923,45.8,-3.1
John Thomson,Independent,1365,3.5,3.5
Tony Caughey,Misc,1012,2.6,2.6
Jonathan Grigg,Christian,840,2.1,2.1
tcp
Diane Beamer,Labor,19150,50.1,2.6
Anne Cohen,Liberal,19043,49.9,-2.6
Seat,Ballina
fp
Don Page,National,23214,61.1,4.9
Veronica Black,Labor,8622,22.7,-2.7
Richard Staples,Greens,3627,9.6,9.6
Nic Faulkner,Democrats,1736,4.6,-0.2
Lorraine Mafi-Williams,Misc,767,2.0,2.0
tcp
Don Page,National,24533,67.4,4.1
Veronica Black,Labor,11869,32.6,-4.1
Seat,Bankstown
fp
Doug Shedden,Labor,21747,63.5,3.4
Paul Barrett,Liberal,10875,31.7,-8.2
Jeffrey Meikle,Democrats,1062,3.1,3.1
Mike Smith,Misc,580,1.7,1.7
tcp
Doug Shedden,Labor,22350,66.2,6.2
Paul Barrett,Liberal,11394,33.8,-6.2
Seat,Barwon
fp
Ian Slack-Smith,National,20026,60.2,9.3
Ted Stubbins,Labor,8444,25.4,0.5
Bevan O'Regan,Independent,2468,7.4,-7.0
Pat Jackson,Misc,1258,3.8,3.8
Jim Perrett,Independent,549,1.7,1.7
Gregory Cutlack,Democrats,520,1.6,-8.3
tcp
Ian Slack-Smith,National,22158,70.1,5.1
Ted Stubbins,Labor,9429,29.9,-5.1
Seat,Bathurst
fp
Trevor Toole,National,16190,45.4,45.4
Mick Clough,Labor,16182,45.4,-2.8
Sharon Mullin,Greens,2151,6.0,6.0
Carolyn O'Callaghan,Right-wing Populist,1134,3.2,3.2
tcp
Mick Clough,Labor,17825,51.0,None
Trevor Toole,National,17136,49.0,None
Seat,Baulkham Hills
fp
Wayne Merton,Liberal,20644,58.9,-6.4
Tony Hay,Labor,9946,28.4,2.2
Dale Elder,Right-wing Populist,3037,8.7,8.7
Tony Kassas,Christian,1438,4.1,4.1
tcp
Wayne Merton,Liberal,22605,67.5,-2.3
Tony Hay,Labor,10895,32.5,2.3
Seat,Bega
fp
Russell Smith,Liberal,21653,58.7,0.0
John Boland,Labor,10307,27.9,-2.3
Mark Blecher,Greens,2529,6.9,6.9
Denise Redmond,Democrats,1484,4.0,-7.1
David Howes,Christian,724,2.0,2.0
Peter Fraser,Misc,209,0.6,0.6
tcp
Russell Smith,Liberal,22769,63.7,0.9
John Boland,Labor,12981,36.3,-0.9
Seat,Blacktown
fp
Pam Allan,Labor,17654,52.6,2.4
Ross Roberts,Liberal,10982,32.7,0.7
Warwick Tyler,Right-wing Populist,2061,6.1,6.1
Ray Owen,Independent,1653,4.9,4.9
Bob Bawden,Christian,1199,3.6,1.0
tcp
Pam Allan,Labor,19340,60.6,2.3
Ross Roberts,Liberal,12574,39.4,-2.3
Seat,Bligh
fp
James Fisher,Liberal,13636,40.1,-0.1
Clover Moore,Independent,12356,36.3,-7.4
Susan Harben,Labor,6191,18.2,2.1
Virginia Milson,Greens,1697,5.0,5.0
Machael Lippmann,Misc,142,0.4,0.4
tcp
Clover Moore,Independent,17886,55.5,-0.6
James Fisher,Liberal,14359,44.5,0.6
Seat,Blue Mountains
fp
Bob Debus,Labor,13412,37.4,1.1
Jennifer Scott,Liberal,9860,27.5,-14.4
Barry Morris,Independent,5951,16.6,16.6
Jon Rickard,Democrats,2489,6.9,-1.8
Carol Gaul,Independent,2136,6.0,6.0
Warren Kinny,Christian,1430,4.0,-0.1
William Mulcahy,Independent,303,0.8,-1.5
Stephanie Chambers,Misc,180,0.5,0.5
Bert Ackland,Independent,93,0.3,0.3
tcp
Bob Debus,Labor,17227,52.5,5.2
Jennifer Scott,Liberal,15577,47.5,-5.2
Seat,Broken Hill
fp
Bill Beckroge,Labor,16292,52.8,-0.4
Mark Kersten,National,13236,42.9,14.1
Gordon Dansie,Independent,1324,4.3,4.3
tcp
Bill Beckroge,Labor,16677,54.7,-5.3
Mark Kersten,National,13804,45.3,5.3
Seat,Bulli
fp
Ian McManus,Labor,18137,50.8,-1.4
Roy Stanton,Liberal,11860,33.2,2.2
Steve Allen,Greens,4193,11.7,4.0
Nicole White,Christian,1544,4.3,0.9
tcp
Ian McManus,Labor,21006,61.3,-1.9
Roy Stanton,Liberal,13263,38.7,1.9
Seat,Burrinjuck
fp
Alby Schultz,Liberal,20487,59.9,1.0
Michael McManus,Labor,13732,40.1,-1.0
tcp
Alby Schultz,Liberal,20487,59.9,1.0
Michael McManus,Labor,13732,40.1,-1.0
Seat,Cabramatta
fp
Reba Meagher,Labor,23058,65.4,13.7
Rocky Gattellari,Liberal,8636,24.5,2.7
Dianela Reverberi,Democrats,1505,4.3,2.6
Bob Aiken,Independent,1151,3.3,3.3
Mick Horgan,Misc,907,2.6,2.6
tcp
Reba Meagher,Labor,24174,71.2,5.2
Rocky Gattellari,Liberal,9755,28.8,-5.2
Seat,Camden
fp
