2004 Federal Election
Seat,Adelaide
fp
Trish Worth,Liberal,38530,45.29,0.82
Kate Ellis,Labor,35666,41.92,5.5
Jake Bugden,Greens,6794,7.99,2.02
Peter Robins,Christian,1753,2.06,2.06
Richard Pascoe,Democrats,1355,1.59,-9.3
Amanda Barlow,Independent,978,1.15,1.15
tcp
Kate Ellis,Labor,43671,51.33,1.95
Trish Worth,Liberal,41405,48.67,-1.95
Seat,Aston
fp
Chris Pearce,Liberal,47686,58.55,7.89
Paul Morgan,Labor,25384,31.17,-6.03
Michael Abson,Greens,3957,4.86,1.32
Peter Nathan,Christian,2290,2.81,2.81
Nahum Ayliffe,Democrats,998,1.23,-5.77
Nevil Brewer,Single issue,573,0.7,0.7
Doug Mitchell,Misc,557,0.68,0.35
tcp
Chris Pearce,Liberal,51436,63.15,7.13
Paul Morgan,Labor,30009,36.85,-7.13
Seat,Ballarat
fp
Catherine King,Labor,37734,45.0,0.5
Elizabeth Matuschka,Liberal,37377,44.57,2.45
Tony Kelly,Greens,5641,6.73,0.07
Vlad Adamek,Christian,1799,2.14,2.14
Claire Lindorff,Democratic Labour,1109,1.32,1.32
Valiant von Thule Halborg,Misc,192,0.23,0.23
tcp
Catherine King,Labor,43795,52.23,-1.02
Elizabeth Matuschka,Liberal,40057,47.77,1.02
Seat,Banks
fp
Daryl Melham,Labor,32736,44.61,0.36
Roger Gray,Liberal,30927,42.15,6.36
Stephen Makin,Greens,3433,4.68,1.87
Janne Peterson,Christian,2654,3.62,0.95
Harry Stavrinos,One Nation,2302,3.14,-3.17
Mark Clyburn,Democrats,675,0.92,-2.27
Greg Briscoe-Hough,Christian,655,0.89,0.89
tcp
Daryl Melham,Labor,37468,51.06,-1.83
Roger Gray,Liberal,35914,48.94,1.83
Seat,Barker
fp
Patrick Secker,Liberal,48233,53.17,-2.95
Waluwe Simpson-Lyttle,Labor,19478,21.47,-2.01
Tim Jackson,National,9611,10.59,10.59
Philip Cornish,Christian,5276,5.82,5.82
Pam Kelly,Greens,3704,4.08,0.98
Rodger Schmidt,Independent,1572,1.73,1.73
Neil Russell-Taylor,One Nation,1501,1.65,-6.24
Graham McNaughton,Democrats,1339,1.48,-4.66
tcp
Patrick Secker,Liberal,63392,69.88,3.25
Waluwe Simpson-Lyttle,Labor,27322,30.12,-3.25
Seat,Barton
fp
Robert McClelland,Labor,36909,49.66,1.67
Bruce Morrow,Liberal,29319,39.44,1.71
Angelo Mourikis,Greens,5169,6.95,4.05
Eoin Coghlan,Democrats,1648,2.22,-2.23
Neil Baird,One Nation,1284,1.73,-1.92
tcp
Robert McClelland,Labor,42772,57.54,1.52
Bruce Morrow,Liberal,31557,42.46,-1.52
Seat,Bass
fp
Michael Ferguson,Liberal,30678,49.13,7.68
Michelle O'Byrne,Labor,24491,39.22,-3.6
Jeremy Ball,Greens,5059,8.1,1.86
Christine Bergman,Christian,1145,1.83,1.83
Caroline Larner,Misc,847,1.36,1.1
Meredith de Landelles,Left-wing,219,0.35,0.35
tcp
Michael Ferguson,Liberal,32860,52.63,4.69
Michelle O'Byrne,Labor,29579,47.37,-4.69
Seat,Batman
fp
Martin Ferguson,Labor,41953,55.53,-3.37
Maxwell Gratton,Liberal,19603,25.95,4.22
Alex Bhathal,Greens,10520,13.93,2.54
Scott Kneebone,Democrats,1105,1.46,-4.78
Chris Ariaratnam,Christian,853,1.13,1.13
Craig Bishop,Independent,708,0.94,0.94
Graham Matthews,Left-wing,430,0.57,0.57
Peter Byrne,Independent,201,0.27,0.27
Walter Hernan Mellado,Misc,171,0.23,-0.19
tcp
Martin Ferguson,Labor,53880,71.32,-3.75
Maxwell Gratton,Liberal,21664,28.68,3.75
Seat,Bendigo
fp
Kevin Gibbins,Liberal,40035,45.44,5.92
Steve Gibbons,Labor,38356,43.53,0.04
David Petersen,Greens,6108,6.93,1.29
Nathan Hulls,Christian,3238,3.67,3.67
Vern White,Misc,373,0.42,0.42
tcp
Steve Gibbons,Labor,44900,50.96,-2.59
Kevin Gibbins,Liberal,43210,49.04,2.59
Seat,Bennelong
fp
John Howard,Liberal,38326,49.89,-3.18
Nicole Campbell,Labor,21819,28.4,-2.54
Andrew Wilkie,Greens,12573,16.37,12.34
Ray Levick,Christian,1824,2.37,2.37
Peter Goldfinch,Democrats,967,1.26,-4.42
Gary Hannah,Independent,854,1.11,1.11
Troy Rollo,Independent,451,0.59,0.59
tcp
John Howard,Liberal,41735,54.33,-3.38
Nicole Campbell,Labor,35079,45.67,3.38
Seat,Berowra
fp
Philip Ruddock,Liberal,43674,56.14,-2.43
Michael Colnan,Labor,20351,26.16,3.35
Erland Merlin Howden,Greens,7465,9.6,4.42
Bruce Coleman,Christian,2411,3.1,1.0
Margaret van de Weg,Democrats,1457,1.87,-4.62
Lance Clark,Christian,883,1.14,1.14
Matthew Benson,Independent,860,1.11,1.11
