2019 NSW Election
Seat,Albury
fp
Justin Clancy,Liberal,27039,56.77,-1.06
Lauriston Muirhead,Labor,11840,24.86,-6.83
Dean Moss,Greens,4411,9.26,3.64
Ross Hamilton,Centre-left,3335,7.0,7.0
Reuben McNair,Single issue,1007,2.11,2.11
tcp
Justin Clancy,Liberal,28258,65.98,2.75
Lauriston Muirhead,Labor,14572,34.02,-2.75
Seat,Auburn
fp
Lynda Voltz,Labor,22396,49.94,5.4
Kyoung Hee (Christina) Kang,Liberal,16094,35.89,0.55
Janet Castle,Greens,3357,7.49,1.42
Luke Ahern,Independent,1635,3.65,3.65
Kieron Lee,Single issue,1360,3.03,3.03
tcp
Lynda Voltz,Labor,24419,59.13,3.2
Kyoung Hee (Christina) Kang,Liberal,16876,40.87,-3.2
Seat,Ballina
fp
Ben Franklin,National,18550,37.01,0.36
Tamara Smith,Greens,15895,31.71,4.69
Asren Pugh,Labor,12457,24.85,0.12
Cathy Blasonato,Centre-left,1256,2.51,2.51
Lisa McDermott,Centre-left,1119,2.23,2.23
James Wright,Single issue,850,1.7,1.7
tcp
Tamara Smith,Greens,24645,55.42,2.26
Ben Franklin,National,19824,44.58,-2.26
Seat,Balmain
fp
Jamie Parker,Greens,21065,42.73,5.34
Elly Howse,Labor,14227,28.86,-2.94
Wenjie (Ben) Zhang,Liberal,9875,20.03,-4.85
Emilia Leonetti,Single issue,2268,4.6,4.6
Anita Finlayson,Centre-left,1103,2.24,0.29
Angela Dunnett,Centre-left,761,1.54,1.54
tcp
Jamie Parker,Greens,24074,60.02,5.29
Elly Howse,Labor,16037,39.98,-5.29
Seat,Bankstown
fp
Tania Mihailuk,Labor,23897,54.65,-1.68
George Zakhia,Liberal,13293,30.4,-0.85
Saud Abu-Samen,Independent,3856,8.82,8.82
James Rooney,Greens,2684,6.14,1.7
tcp
Tania Mihailuk,Labor,25735,63.82,-0.15
George Zakhia,Liberal,14590,36.18,0.15
Seat,Barwon
fp
Roy Butler,SFF,15218,32.96,32.96
Andrew Schier,National,14027,30.38,-18.72
Darriea Turley,Labor,9661,20.92,-3.08
Phil Naden,Independent,2565,5.56,5.56
Andrew Fleisher,Liberal Democrats,1571,3.4,3.4
Leigh Williams,Greens,1395,3.02,-3.15
Owen Whyman,Independent,735,1.59,1.59
Jason Alan,Centre-left,558,1.21,1.21
Maree McDonald-Pritchard,Centre-left,444,0.96,0.96
tcp
Roy Butler,SFF,19901,56.6,None
Andrew Schier,National,15258,43.4,None
Seat,Bathurst
fp
Paul Toole,National,28030,55.14,-4.75
Beau Riley,Labor,10438,20.53,-6.84
Brenden May,SFF,7498,14.75,14.75
David Harvey,Greens,2815,5.54,-3.58
Michael Begg,Centre-left,1317,2.59,2.59
Timothy Hansen,Single issue,735,1.45,1.45
tcp
Paul Toole,National,30130,67.9,2.08
Beau Riley,Labor,14242,32.1,-2.08
Seat,Baulkham Hills
fp
David Elliott,Liberal,30040,59.71,-4.82
Ryan Tracey,Labor,11600,23.06,0.89
Erica Hockley,Greens,3937,7.83,-0.08
Craig Hall,Christian,1868,3.71,0.29
Linda Newfield,Centre-left,1485,2.95,2.95
Heather Boyd,Centre-left,1380,2.74,2.74
tcp
David Elliott,Liberal,31658,68.68,-3.11
Ryan Tracey,Labor,14434,31.32,3.11
Seat,Bega
fp
Andrew Constance,Liberal,24796,48.91,-4.33
Leanne Atkinson,Labor,15508,30.59,-2.25
William Douglas,Greens,4945,9.75,-0.35
Eric Thomas,SFF,3275,6.46,6.46
Coral Anderson,Centre-left,1371,2.7,2.7
Joshua Shoobridge,Christian,806,1.59,1.59
tcp
Andrew Constance,Liberal,26210,56.93,-1.26
Leanne Atkinson,Labor,19830,43.07,1.26
Seat,Blacktown
fp
Stephen Bali,Labor,25618,54.61,0.76
Allan Green,Liberal,11668,24.87,-5.93
Amit Batish,One Nation,3368,7.18,7.18
Josh Green,Christian,3287,7.01,1.06
Kirsten Gibbs,Greens,2968,6.33,-0.02
tcp
Stephen Bali,Labor,28020,67.73,4.55
Allan Green,Liberal,13348,32.27,-4.55
Seat,Blue Mountains
fp
Trish Doyle,Labor,23022,46.77,5.58
Owen Laffin,Liberal,13982,28.4,-7.11
Kingsley Liu,Greens,5993,12.17,-4.07
Gregory Keightley,Centre-left,2008,4.08,4.08
Cameron Phillips,Christian,1786,3.63,0.52
Richard Marschall,Centre-left,1496,3.04,3.04
Mark Pigott,Single issue,941,1.91,1.91
tcp
Trish Doyle,Labor,28834,64.86,6.71
Owen Laffin,Liberal,15620,35.14,-6.71
Seat,Cabramatta
fp
Nick Lalich,Labor,23616,49.88,-10.01
Dai Le,Independent,12250,25.88,25.87
Austin Le,Liberal,7018,14.82,-13.42
Christopher James,Greens,2384,5.04,-0.13
Phuoc Vo,Independent,2075,4.38,4.38
tcp
Nick Lalich,Labor,25089,62.87,-4.33
Dai Le,Independent,14818,37.13,4.33
Seat,Camden
fp
Peter Sidgreaves,Liberal,26999,43.01,-18.34
Sally Quinnell,Labor,18886,30.09,2.87
Ben Casey,One Nation,8330,13.27,13.27
Andrew Simpson,Independent,4048,6.45,6.45
Karen Stewart,Greens,2359,3.76,-1.54
Daniel Aragona,Single issue,1432,2.28,2.28
Danica Sajn,Centre-left,718,1.14,1.14
tcp
Peter Sidgreaves,Liberal,29556,57.56,-10.72
Sally Quinnell,Labor,21796,42.44,10.72
