1992 VIC Election
Seat,Albert Park
fp
John Thwaites,Labor,13764,46.3,-6.5
Wendy Smith,Liberal,11702,39.4,6.9
Shane Tonks,Independent,1505,5.1,5.1
Anne Fahey,Independent,1358,4.6,-4.4
Jill Rothwell,Independent,772,2.6,2.6
Caroline Hockley,Misc,602,2.0,2.0
tcp
John Thwaites,Labor,16539,55.8,-4.6
Wendy Smith,Liberal,13098,44.2,4.6
Seat,Altona
fp
Carole Marple,Labor,14651,52.9,-8.0
Timothy Warner,Liberal,9268,33.5,2.2
Peter Haberecht,Independent,2196,7.9,7.9
Leon Staropoli,Misc,1564,5.7,5.7
tcp
Carole Marple,Labor,16810,60.9,-3.9
Timothy Warner,Liberal,10807,39.1,3.9
Seat,Ballarat East
fp
Barry Traynor,Liberal,14133,50.1,5.9
Frank Sheehan,Labor,12818,45.5,-0.5
Petra Krjutschkow,Independent,1242,4.4,4.4
tcp
Barry Traynor,Liberal,14529,51.6,1.1
Frank Sheehan,Labor,13654,48.4,-1.1
Seat,Ballarat West
fp
Paul Jenkins,Liberal,14091,48.8,2.9
Karen Overington,Labor,12204,42.3,-3.4
Joan Chambers,Independent,1456,5.0,5.0
David White,Independent,721,2.5,2.5
Noel Vodden,Independent,410,1.4,1.4
tcp
Paul Jenkins,Liberal,15210,52.7,1.0
Karen Overington,Labor,13640,47.3,-1.0
Seat,Bayswater
fp
Gordon Ashley,Liberal,16806,53.8,11.0
Kay Setches,Labor,11586,37.1,-11.3
Norma Corr,Independent,2844,9.1,9.1
tcp
Gordon Ashley,Liberal,17807,57.1,10.1
Kay Setches,Labor,13365,42.9,-10.1
Seat,Bellarine
fp
Garry Spry,Liberal,14333,50.1,7.3
Graham Ernst,Labor,10402,36.3,-7.8
Malcolm Brough,Misc,2651,9.3,9.3
Gary MacNeill,Independent,1241,4.3,4.3
tcp
Garry Spry,Liberal,16533,57.9,6.8
Graham Ernst,Labor,12026,42.1,-6.8
Seat,Benalla
fp
Pat McNamara,National,20306,68.2,25.8
Anne Cox,Labor,7984,26.8,-0.3
Brian Lumsden,Independent,1491,5.0,5.0
tcp
Pat McNamara,National,21085,70.8,0.2
Anne Cox,Labor,8687,29.2,-0.2
Seat,Benambra
fp
Tony Plowman,Liberal,12737,44.3,-11.5
Phil Burrows,Labor,8251,28.7,2.5
Nelson McIntosh,Independent,5105,17.8,17.8
Kevin Smith,Independent,1760,6.1,6.1
Rosslyn Murtagh,Independent,893,3.1,3.1
tcp
Tony Plowman,Liberal,18572,64.7,-7.1
Phil Burrows,Labor,10113,35.3,7.1
Seat,Bendigo East
fp
Michael John,Liberal,15755,53.9,13.6
Bill Murray,Labor,10760,36.8,-4.9
Michael Carty,Independent,1651,5.7,5.7
Gayle Joyberry,Independent,1042,3.6,3.6
tcp
Michael John,Liberal,17245,59.1,4.0
Bill Murray,Labor,11959,40.9,-4.0
Seat,Bendigo West
fp
David Kennedy,Labor,13763,45.5,-0.1
Max Turner,Liberal,10788,35.7,5.3
Tony Southcombe,National,3995,13.2,-1.2
Brian Keogh,Independent,1683,5.6,5.6
tcp
Max Turner,Liberal,15433,51.1,2.7
David Kennedy,Labor,14760,48.9,-2.7
Seat,Bennettswood
fp
Geoff Coleman,Liberal,17256,56.8,6.0
Jan Kennedy,Labor,10306,33.9,-7.7
Denis Quinlan,Misc,1066,3.5,3.5
David Veitch,Independent,973,3.2,3.2
Douglas Johnston,Independent,801,2.6,2.6
tcp
Geoff Coleman,Liberal,18756,61.8,8.5
Jan Kennedy,Labor,11594,38.2,-8.5
Seat,Bentleigh
fp
Inga Peulich,Liberal,16197,52.6,9.4
Ann Barker,Labor,11316,36.8,-8.8
John Little,Independent,2037,6.6,6.6
Greg Alabaster,Independent,1036,3.4,3.4
David James,Independent,184,0.6,0.6
tcp
Inga Peulich,Liberal,17856,58.2,9.7
Ann Barker,Labor,12843,41.8,-9.7
Seat,Berwick
fp
Robert Dean,Liberal,14750,50.5,5.5
Rob Jolly,Labor,10786,36.9,-16.7
John Hastie,Independent,1877,6.4,6.4
Lynne Dickson,Independent,1295,4.4,4.4
Steve Maloney,Independent,491,1.7,1.7
tcp
Robert Dean,Liberal,16512,57.0,11.6
Rob Jolly,Labor,12459,43.0,-11.6
Seat,Box Hill
fp
Robert Clark,Liberal,18547,60.3,5.1
Margaret Ray,Labor,10066,32.7,-8.7
John Baird,Independent,1843,6.0,6.0
David Shimmins,Independent,307,1.0,1.0
tcp
Robert Clark,Liberal,19423,63.2,6.2
Margaret Ray,Labor,11298,36.8,-6.2
Seat,Brighton
fp
Alan Stockdale,Liberal,20936,70.3,8.8
Leigh Jones,Labor,7016,23.5,-12.4
Keith Pryor,Misc,1491,5.0,5.0
John Casley,Misc,355,1.2,1.2
tcp
Alan Stockdale,Liberal,21686,72.8,10.2
Leigh Johns,Labor,8092,27.2,-10.2
Seat,Broadmeadows
fp
Jim Kennan,Labor,16380,59.8,1.8
Geoff Lutz,Liberal,7259,26.5,4.6
Lynda Blundell,Independent,3768,13.7,13.7
tcp
Jim Kennan,Labor,18995,69.4,6.8
Geoff Lutz,Liberal,8369,30.6,-6.8
Seat,Bulleen
fp
David Perrin,Liberal,20200,68.2,9.0
Peter De Angelis,Labor,9399,31.8,-9.0
tcp
David Perrin,Liberal,20200,68.2,9.0
Peter De Angelis,Labor,9399,31.8,-9.0
Seat,Bundoora
fp
Sherryl Garbutt,Labor,15230,47.4,-11.3
Olga Venables,Liberal,14832,46.2,5.4
Santo Consolino,Misc,1174,3.7,3.7
Roman Klis,Independent,878,2.7,2.7
tcp
Sherryl Garbutt,Labor,16390,51.1,-8.0
Olga Venables,Liberal,15671,48.9,8.0
Seat,Burwood
fp
Jeff Kennett,Liberal,17560,57.2,7.7
Frank Dempsey,Labor,10098,32.9,-11.8
Richard Aldous,Misc,1265,4.1,4.1
Jon Sonnberg,Independent,950,3.1,3.1
Geoff Dreschler,Independent,800,2.6,2.6
tcp
Jeff Kennett,Liberal,18157,59.3,7.1
Frank Dempsey,Labor,12452,40.7,-7.1
Seat,Carrum
fp
John Robinson,Liberal,14374,46.7,4.2
Mal Sandon,Labor,13708,44.6,-11.2
Merran Jones,Independent,1046,3.4,3.4
Bev Nelson,Misc,931,3.0,3.0
Mark Dunn,Independent,478,1.6,1.6
Mark Williams,Independent,213,0.7,0.7
tcp
Mal Sandon,Labor,15598,50.9,-5.7
John Robinson,Liberal,15058,49.1,5.7
Seat,Caulfield
fp
Ted Tanner,Liberal,19842,63.9,9.8
Valerie Nicholls,Labor,11194,36.1,-9.8
tcp
Ted Tanner,Liberal,19842,63.9,9.8
Valerie Nicholls,Labor,11194,36.1,-9.8
Seat,Clayton
fp
Gerard Vaughan,Labor,15377,51.5,-6.7
George Emmanouil,Liberal,11285,37.8,3.6
Sue Phillips,Independent,1132,3.8,3.8
Bryan Rogerson,Independent,907,3.0,3.0
Philip Kelada,Independent,611,2.0,2.0
Jimmy Emmanuel,Independent,558,1.9,1.9
tcp
Gerard Vaughan,Labor,17391,58.4,-2.6
George Emmanouil,Liberal,12400,41.6,2.6
Seat,Coburg
fp
Tom Roper,Labor,14662,50.8,-11.6
Ross Lazzaro,Liberal,8394,29.1,2.2
Norma Willoughby,Independent,2396,8.3,2.8
Katheryne Savage,Misc,1506,5.2,5.2
Jeff Sullivan,Independent,1165,4.0,4.0
Byron Rigby,Misc,725,2.5,2.5
tcp
Tom Roper,Labor,17569,61.2,-4.5
Ross Lazzaro,Liberal,11142,38.8,4.5
Seat,Cranbourne
fp
Gary Rowe,Liberal,15949,51.8,6.1
Ray Bastin,Labor,11271,36.6,-10.6
Donald Brooke,Independent,763,2.5,2.5
Lorelle O'Riley,Independent,703,2.3,2.3
Bill McCluskey,Independent,652,2.1,2.1
Gary Nelson,Misc,558,1.8,1.8
Carol Fisher,Independent,542,1.8,1.8
Eddy Van Eck,Independent,336,1.1,1.1
tcp
Gary Rowe,Liberal,16771,54.7,6.1
Ray Bastin,Labor,13886,45.3,-6.1
Seat,Dandenong
fp
John Pandazopoulos,Labor,13386,45.6,-15.2
Rodney Lavin,Liberal,12110,41.3,2.6
Christine Ware,Independent,1824,6.2,6.2
Rob Wilson,Independent,1584,5.4,5.4
Ron Coomber,Independent,435,1.5,1.5
tcp
John Pandazopoulos,Labor,15436,53.1,-8.1
Rodney Lavin,Liberal,13661,46.9,8.1
Seat,Dandenong North
fp
Jan Wilson,Labor,14673,50.1,-8.0
Maree Luckins,Liberal,14637,49.9,8.0
tcp
Jan Wilson,Labor,14673,50.1,-8.0
Maree Luckins,Liberal,14637,49.9,8.0
Seat,Doncaster
fp
Victor Perton,Liberal,20997,68.1,10.6
Chris Nisiforou,Labor,9848,31.9,-10.6
tcp
Victor Perton,Liberal,20997,68.1,10.6
Chris Nisiforou,Labor,9848,31.9,-10.6
Seat,Dromana
fp
Tony Hyams,Liberal,17487,58.2,8.1
Kenneth Templar,Labor,10222,34.0,-11.5
Irenee Orr,Misc,2331,7.8,7.8
tcp
Tony Hyams,Liberal,18587,62.0,10.8
Kenneth Templar,Labor,11409,38.0,-10.8
Seat,Eltham
fp
Wayne Phillips,Liberal,18823,57.0,11.9
Alan Baker,Labor,11514,34.9,-19.0
Bob West,Independent,1504,4.6,4.6
Steve Davies,Misc,1185,3.6,3.6
tcp
Wayne Phillips,Liberal,19794,60.0,14.6
