2015 QLD Election
Seat,Albert
fp
Mark Boothman,Liberal,13597,43.13,-6.46
Melissa McMahon,Labor,11145,35.35,6.99
Blair Brewster,United Australia,3428,10.87,10.87
Jane Cajdler,Greens,1923,6.1,0.7
Amanda Best,Christian,1434,4.55,-1.24
tcp
Mark Boothman,Liberal,14872,51.67,-10.22
Melissa McMahon,Labor,13911,48.33,10.22
Seat,Algester
fp
Leeanne Enoch,Labor,14089,49.56,15.71
Anthony Shorten,Liberal,11247,39.56,-11.16
Susan Wolf,Greens,2056,7.23,0.28
Kevin Forshaw,Independent,1037,3.65,3.65
tcp
Leeanne Enoch,Labor,15594,56.99,16.14
Anthony Shorten,Liberal,11770,43.01,-16.14
Seat,Ashgrove
fp
Kate Jones,Labor,13372,44.45,7.85
Campbell Newman,Liberal,13125,43.63,-8.18
Robert Hogg,Greens,3047,10.13,0.96
Connie Cicchini,Independent,279,0.93,0.93
Peter Jeremijenko,Independent,261,0.87,0.87
tcp
Kate Jones,Labor,16009,54.25,9.95
Campbell Newman,Liberal,13498,45.75,-9.95
Seat,Aspley
fp
Tracy Davis,Liberal,14868,52.41,-13.02
Gayle Dallaston,Labor,10835,38.2,14.65
Noel Clothier,Greens,2663,9.39,1.96
tcp
Tracy Davis,Liberal,15276,55.17,-16.58
Gayle Dallaston,Labor,12412,44.83,16.58
Seat,Barron River
fp
Michael Trout,Liberal,13866,41.6,-4.11
Craig Crawford,Labor,13138,39.41,11.57
Noel Castley-Wright,Greens,3392,10.18,1.02
Andrew Schebella,United Australia,2937,8.81,8.81
tcp
Craig Crawford,Labor,16764,53.12,12.6
Michael Trout,Liberal,14794,46.88,-12.6
Seat,Beaudesert
fp
Jon Krause,Liberal,15086,47.47,0.36
Kay Hohenhaus,Labor,9281,29.2,15.23
Pietro Agnoletto,Greens,2613,8.22,-0.11
Robert Bowyer,One Nation,2145,6.75,4.16
Adele Ishaac,United Australia,1989,6.26,6.26
Jeremy Fredericks,Christian,668,2.1,0.47
tcp
Jon Krause,Liberal,16440,57.53,None
Kay Hohenhaus,Labor,12138,42.47,None
Seat,Brisbane Central
fp
Robert Cavallucci,Liberal,12042,41.81,-6.89
Grace Grace,Labor,10590,36.77,3.1
Kirsten Lovejoy,Greens,5355,18.59,3.26
Kai Jones,Independent,815,2.83,0.53
tcp
Grace Grace,Labor,14334,53.25,8.13
Robert Cavallucci,Liberal,12584,46.75,-8.13
Seat,Broadwater
fp
Verity Barton,Liberal,13537,47.46,-3.84
Penny Toland,Labor,8844,31.01,-0.64
Daniel Kwon,Greens,2145,7.52,4.31
Gueorgui Sokolov,United Australia,1696,5.95,5.95
Phil Pollock,One Nation,1061,3.72,3.72
Stuart Ballantyne,Christian,988,3.46,1.63
Amin-Reza Javanmard,Independent,252,0.88,0.88
tcp
Verity Barton,Liberal,14544,57.19,-4.1
Penny Toland,Labor,10885,42.81,4.1
Seat,Buderim
fp
Steve Dickson,Liberal,15297,52.62,-9.55
Elaine Hughes,Labor,6627,22.8,6.61
Tess Lazarus,United Australia,3781,13.01,13.01
Susan Etheridge,Greens,3366,11.58,0.93
tcp
Steve Dickson,Liberal,16353,62.16,-13.85
Elaine Hughes,Labor,9954,37.84,13.85
Seat,Bulimba
fp
Di Farmer,Labor,14539,47.72,4.81
Aaron Dillaway,Liberal,12755,41.87,-4.83
David Hale,Greens,3173,10.41,0.02
tcp
Di Farmer,Labor,16741,56.14,6.28
Aaron Dillaway,Liberal,13077,43.86,-6.28
Seat,Bundaberg
fp
Jack Dempsey,Liberal,11128,41.45,-11.71
Leanne Donaldson,Labor,10654,39.68,15.96
Robert Brown,United Australia,3208,11.95,11.95
Meg Anderson,Greens,1112,4.14,1.2
Richard Freudenberg,Independent,746,2.78,2.78
tcp
Leanne Donaldson,Labor,12783,51.62,19.79
Jack Dempsey,Liberal,11980,48.38,-19.79
Seat,Bundamba
fp
Jo-Ann Miller,Labor,20413,61.2,22.27
Stephen Fenton,Liberal,8204,24.6,-11.05
Ava Greenwood,Greens,2732,8.19,3.05
Luke Harris,Christian,2007,6.02,2.83
tcp
Jo-Ann Miller,Labor,22753,71.43,19.61
Stephen Fenton,Liberal,9101,28.57,-19.61
Seat,Burdekin
fp
Dale Last,Liberal,10510,37.3,-10.69
Angela Zyla,Labor,7522,26.7,6.12
Steven Isles,Katter's Australian,3396,12.05,-14.21
Jacinta Warland,United Australia,2330,8.27,8.27
BJ Davison,Independent,2306,8.18,8.18
Belinda Johnson,One Nation,1305,4.63,4.63
Lindy Collins,Greens,807,2.86,0.14
tcp
Dale Last,Liberal,12201,52.88,None
Angela Zyla,Labor,10872,47.12,None
Seat,Burleigh
fp
Michael Hart,Liberal,13784,46.67,-4.51
Gail Hislop,Labor,9175,31.07,0.22
Jane Power,Greens,3108,10.52,2.08
James Mac Anally,United Australia,2299,7.78,7.78
Susan Baynes,Christian,1167,3.95,1.54
tcp
Michael Hart,Liberal,14984,56.16,-4.89
Gail Hislop,Labor,11696,43.84,4.89
Seat,Burnett
fp
Stephen Bennett,Liberal,14434,47.19,7.18
Bryan Mustill,Labor,9134,29.86,13.61
Richard Love,United Australia,4445,14.53,14.53
Colin Sheppard,Greens,1439,4.7,0.95
Peter Wyatt,Independent,1134,3.71,3.71
tcp
Stephen Bennett,Liberal,15494,56.8,None
Bryan Mustill,Labor,11782,43.2,None
Seat,Cairns
fp
Rob Pyne,Labor,13770,45.6,18.12
Gavin King,Liberal,10960,36.3,-6.21
Jeanette Sackley,United Australia,2902,9.61,9.61
Myra Gold,Greens,2010,6.66,-0.45
Bernice Kelly,Independent,553,1.83,1.83
tcp
Rob Pyne,Labor,16563,58.45,17.32
Gavin King,Liberal,11774,41.55,-17.32
Seat,Callide
fp
Jeff Seeney,Liberal,12815,46.5,-6.83
John Bjelke-Petersen,United Australia,6944,25.2,25.2
Graeme Martin,Labor,5312,19.28,4.52
Erich Schulz,Greens,848,3.08,-0.17
Steve Ensby,Independent,718,2.61,2.61
Michael Higginson,Independent,538,1.95,1.95
Duncan Scott,Independent,384,1.39,-0.67
tcp
Jeff Seeney,Liberal,13444,56.67,None
John Bjelke-Petersen,United Australia,10280,43.33,None
Seat,Caloundra
fp
Mark McArdle,Liberal,13021,43.84,-20.39
Jason Hunt,Labor,8595,28.94,6.5
Phillip Collins,United Australia,3071,10.34,10.34
Fiona Anderson,Greens,3026,10.19,-3.15
Barry Jones,Independent,1991,6.7,6.7
tcp
Mark McArdle,Liberal,14223,53.82,-17.41
Jason Hunt,Labor,12202,46.18,17.41
Seat,Capalaba
fp
Don Brown,Labor,14046,47.94,9.57
Steve Davies,Liberal,11602,39.6,-6.94
Erin Payne,Greens,3649,12.46,4.89
tcp
Don Brown,Labor,16160,57.06,10.79
Steve Davies,Liberal,12163,42.94,-10.79
Seat,Chatsworth
fp
Steve Minnikin,Liberal,15216,48.93,-7.11
Paul Keene,Labor,12255,39.41,9.95
Jarred Reilly,Greens,2677,8.61,2.39
Aaron Deecke,Christian,947,3.05,1.06
tcp
Steve Minnikin,Liberal,15864,52.62,-11.52
Paul Keene,Labor,14285,47.38,11.52
Seat,Clayfield
fp
Tim Nicholls,Liberal,16113,52.89,-9.44
John Martin,Labor,9769,32.07,10.47
Anthony Pink,Greens,3393,11.14,0.3
Katrina MacDonald,Independent,1188,3.9,3.9
tcp
Tim Nicholls,Liberal,16735,57.21,-13.35
John Martin,Labor,12515,42.79,13.35
Seat,Cleveland
fp
Mark Robinson,Liberal,16434,52.14,-9.75
Tracey Huges,Labor,11288,35.82,9.37
