2018 SA Election
Seat,Adelaide
fp
Rachel Sanderson,Liberal,10226,47.2,-2.1
Jo Chapley,Labor,7750,35.8,0.5
Robert Simms,Greens,2739,12.6,0.7
Betty-Jean Price,Single issue,946,4.4,1.1
tcp
Rachel Sanderson,Liberal,11043,51.0,-2.0
Jo Chapley,Labor,10618,49.0,2.0
Seat,Bragg
fp
Vickie Chapman,Liberal,14567,63.1,-0.8
Rick Sarre,Labor,5513,23.9,-0.4
Neil Zwaans,Greens,2072,9.0,-2.1
Taylah Neagle,Single issue,927,4.0,3.8
tcp
Vickie Chapman,Liberal,15566,67.4,0.3
Rick Sarre,Labor,7513,32.6,-0.3
Seat,Chaffey
fp
Tim Whetstone,Liberal,9489,46.1,-17.6
Michelle Campbell,Centre Alliance,5136,24.9,24.9
Sim Singh-Malhi,Labor,3972,19.3,1.7
Trevor Scott,Christian,1366,6.6,-6.6
Philip Pointer,Greens,404,2.0,-3.6
Richard Challis,Single issue,229,1.1,1.1
tcp
Tim Whetstone,Liberal,12059,58.6,None
Michelle Campbell,Centre Alliance,8537,41.5,None
Seat,Cheltenham
fp
Jay Weatherill,Labor,11661,52.4,-2.9
Penny Pratt,Liberal,4954,22.3,-7.2
John Noonan,Centre Alliance,3369,15.1,15.1
Steffi Medrow,Greens,1403,6.3,-2.5
Madeline McCaul,Single issue,537,2.4,2.4
Vincent Scali,Independent,337,1.5,1.5
tcp
Jay Weatherill,Labor,14662,65.9,1.5
Penny Pratt,Liberal,7599,34.1,-1.5
Seat,Colton
fp
Matt Cowdrey,Liberal,11685,47.6,-2.4
Angela Vaughan,Labor,7733,31.5,-7.7
Jassmine Wood,Centre Alliance,3459,14.1,14.1
Paul Petherick,Greens,1404,5.7,-1.7
Ted Evans,Single issue,271,1.1,1.1
tcp
Matt Cowdrey,Liberal,14211,57.9,4.0
Angela Vaughan,Labor,10341,42.1,-4.0
Seat,Croydon
fp
Peter Malinauskas,Labor,11739,58.0,-2.3
Daria Hextell,Liberal,3185,15.7,-7.8
Julia Karpathakis,Centre Alliance,2125,10.5,10.5
Nathan Lange,Greens,1424,7.0,-3.3
Millie Hammerstein,Centre-left,803,4.0,4.0
Rachael Runner,Christian,365,1.8,-3.0
Lucy McGinley,Single issue,241,1.2,1.2
Michael Lesiw,Independent,176,0.9,0.9
Gabor Gesti,Misc,172,0.9,0.9
tcp
Peter Malinauskas,Labor,15044,74.4,3.2
Daria Hextell,Liberal,5186,25.6,-3.2
Seat,Davenport
fp
Steve Murray,Liberal,9306,42.1,-0.3
