2022 SA Election
Seat,Adelaide
fp
Lucy Hood,Labor,9477,40.6,4.9
Rachel Sanderson,Liberal,9273,39.8,-7.4
Sean Cullen-MacAskill,Greens,3146,13.5,0.8
Robert Walker,Australian Family,545,2.3,2.3
Deanna Carbone,Centre-left,502,2.2,2.2
Tom Birdseye,Real Change,380,1.6,1.6
tcp
Lucy Hood,Labor,13097,56.2,7.1
Rachel Sanderson,Liberal,10226,43.8,-7.1
Seat,Badcoe
fp
Jayne&nbsp;Stinson,Labor,11780,50.0,11.2
Jordan Dodd,Liberal,6876,29.2,-3.6
Finn Caulfield,Greens,2697,11.4,3.9
Tristan Iveson,One Nation,722,3.1,3.1
Fiona Eckersley,Centre-left,571,2.4,2.4
Nicole&nbsp;Hussey,Australian Family,488,2.1,2.1
Ken Turner,Christian,428,1.8,1.8
tcp
Jayne&nbsp;Stinson,Labor,15263,64.8,10.1
Jordan Dodd,Liberal,8299,35.2,-10.1
Seat,Black
fp
David Speirs,Liberal,11862,50.1,-0.9
Alex Dighton,Labor,9037,38.1,7.0
Liz Tidemann,Greens,2785,11.8,5.2
tcp
David Speirs,Liberal,12493,52.7,-6.5
Alex Dighton,Labor,11191,47.3,6.5
Seat,Bragg
fp
Vickie Chapman,Liberal,12751,53.8,-7.6
Rick Sarre,Labor,6793,28.6,5.7
Michael Petrilli,Greens,3000,12.6,4.1
Daryl McCann,Christian,1175,5.0,5.0
tcp
Vickie Chapman,Liberal,13796,58.2,-8.8
Rick Sarre,Labor,9923,41.8,8.8
Seat,Chaffey
fp
Tim Whetstone,Liberal,12050,54.6,7.6
Joanne Sutton,Labor,4395,19.9,1.2
Sab Feleppa,One Nation,2180,9.9,9.9
Trevor Schloithe,Greens,1334,6.0,4.0
Damien Buijs,National,1267,5.7,5.7
Mathew Francis,Christian,831,3.8,3.8
tcp
Tim Whetstone,Liberal,14820,67.2,-0.8
Joanne Sutton,Labor,7237,32.8,0.8
Seat,Cheltenham
fp
Joe&nbsp;Szakacs,Labor,13027,55.6,2.4
Shane Rix,Liberal,5730,24.4,2.7
Steffi&nbsp;Medrow,Greens,2545,10.9,4.6
Alex Tennikoff,Christian,1513,6.5,6.5
Mike&nbsp;Lesiw,Independent,633,2.7,2.7
tcp
Joe&nbsp;Szakacs,Labor,16194,69.1,2.4
Shane Rix,Liberal,7254,30.9,-2.4
Seat,Colton
fp
Matt&nbsp;Cowdrey,Liberal,13171,52.3,6.1
Paul Alexandrides,Labor,9277,36.8,3.7
Deb&nbsp;Cashel,Greens,2759,10.9,5.6
tcp
Matt&nbsp;Cowdrey,Liberal,13816,54.8,-1.4
Paul Alexandrides,Labor,11391,45.2,1.4
Seat,Croydon
