2019 Federal Election
Seat,Adelaide
fp
Steve Georganas,Labor,43163,40.27,1.2
Shaun Osborn,Liberal,38753,36.16,3.6
Barbara Pocock,Greens,16853,15.72,5.75
Antonio Rea,United Australia,3479,3.25,3.25
Deanna Kangas,Centre-left,2894,2.7,1.23
Chris James,Democrats,2039,1.9,1.9
tcp
Steve Georganas,Labor,62362,58.18,-0.12
Shaun Osborn,Liberal,44819,41.82,0.12
Seat,Aston
fp
Alan Tudge,Liberal,54744,54.69,5.24
Kadira Pethiyagoda,Labor,29839,29.81,-1.17
Asher Cookson,Greens,8867,8.86,-0.14
Matthew Sirianni-Duffy,United Australia,3611,3.61,3.61
Anna Kennedy,Democratic Labour,3029,3.03,3.03
tcp
Alan Tudge,Liberal,60180,60.13,2.72
Kadira Pethiyagoda,Labor,39910,39.87,-2.72
Seat,Ballarat
fp
Catherine King,Labor,49077,47.79,4.5
Tim Vo,Liberal,31462,30.64,-4.05
Karen McAloon,Greens,9077,8.84,-2.01
Peter Cozyn,United Australia,4741,4.62,4.62
Bryn Hills,Centre-left,4393,4.28,4.28
Nick Shady,Independent,2288,2.23,2.23
Alex Graham,Independent,1645,1.6,1.6
tcp
Catherine King,Labor,62615,60.98,3.62
Tim Vo,Liberal,40068,39.02,-3.62
Seat,Banks
fp
David Coleman,Liberal,46709,50.92,7.03
Chris Gambian,Labor,33341,36.35,-3.6
Gianluca Dragone,Greens,5339,5.82,0.0
Ki Man Ho,Christian,2624,2.86,-2.46
Reginald Wright,United Australia,2029,2.21,2.21
Anjali Thakur,Centre-left,1688,1.84,0.11
tcp
David Coleman,Liberal,51609,56.26,4.82
Chris Gambian,Labor,40121,43.74,-4.82
Seat,Barker
fp
Tony Pasin,Liberal,61155,57.88,12.35
Mat O'Brien,Labor,22205,21.01,4.68
Rosa Hillam,Greens,7229,6.84,3.23
Bert Bacher,United Australia,6259,5.92,5.92
Kelly Gladigau,Centre Alliance,3082,2.92,-25.67
Karen Eckermann,Centre-left,2940,2.78,2.78
Miles Hannemann,National,2796,2.65,2.65
tcp
Tony Pasin,Liberal,72851,68.94,5.07
Mat O'Brien,Labor,32815,31.06,-5.07
Seat,Barton
fp
Linda Burney,Labor,44227,49.19,1.44
Pramej Shrestha,Liberal,30109,33.49,-1.9
Connor Parissis,Greens,8123,9.03,0.2
Phillip Pollard,One Nation,3288,3.66,3.66
Sonny Susilo,Christian,2103,2.34,-1.89
Ben Tung Liu,United Australia,2057,2.29,2.29
tcp
Linda Burney,Labor,53418,59.41,1.11
Pramej Shrestha,Liberal,36489,40.59,-1.11
Seat,Bass
fp
Bridget Archer,Liberal,29094,42.33,3.14
Ross Hart,Labor,23878,34.74,-4.91
Tom Hall,Greens,7202,10.48,-0.57
Allan Roark,United Australia,3342,4.86,4.86
Todd Lambert,Independent,2607,3.79,3.79
Susan Woodbury,Centre-left,1667,2.43,2.43
Carl Cooper,National,943,1.37,1.37
tcp
Bridget Archer,Liberal,34648,50.41,5.83
Ross Hart,Labor,34085,49.59,-5.83
Seat,Bean
fp
David Smith,Labor,35447,38.14,-6.25
Ed Cocks,Liberal,29223,31.44,-5.85
Johnathan Davis,Greens,12168,13.09,-0.57
Jamie Christie,Independent,7683,8.27,8.27
Therese Faulkner,Centre-left,2722,2.93,2.93
Matt Donnelly,Liberal Democrats,2540,2.73,2.73
Tony Hanley,United Australia,2227,2.4,2.4
Ben Rushton,Right-wing Populist,929,1.0,1.0
tcp
David Smith,Labor,53455,57.52,-1.33
Ed Cocks,Liberal,39484,42.48,1.33
Seat,Bendigo
fp
Lisa Chesters,Labor,44340,43.62,5.06
Sam Gayed,Liberal,32210,31.68,-6.06
Robert Holian,Greens,11381,11.2,0.29
Vaughan Williams,One Nation,6278,6.18,6.18
Adam Veitch,United Australia,4321,4.25,4.25
Julie Hoskin,Right-wing Populist,1667,1.64,1.64
Sharon Budde,Christian,1464,1.44,-0.7
tcp
Lisa Chesters,Labor,60016,59.04,5.17
Sam Gayed,Liberal,41645,40.96,-5.17
Seat,Bennelong
fp
John Alexander,Liberal,48942,50.82,0.41
Brian Owler,Labor,32769,34.03,5.55
Qiu Yue Zhang,Greens,9116,9.47,0.34
Julie Worsley,Christian,3588,3.73,-2.67
Andrew Marks,United Australia,1890,1.96,1.96
tcp
John Alexander,Liberal,54809,56.91,-2.81
Brian Owler,Labor,41496,43.09,2.81
Seat,Berowra
fp
