1995 QLD Election
Seat,Albert
fp
Bill Baumann,National,11505,47.9,19.4
John Szczerbanik,Labor,9499,39.6,-8.7
Bill Heck,Greens,1491,6.2,6.2
Sharon Lucht,Democrats,998,4.2,4.2
John O'Connor,Independent,515,2.1,2.1
tcp
Bill Baumann,National,12392,53.9,5.5
John Szczerbanik,Labor,10602,46.1,-5.5
Seat,Archerfield
fp
Len Ardill,Labor,11794,56.11,-9.08
Adam Low,Liberal,9224,43.89,9.08
tcp
Len Ardill,Labor,11794,56.11,-9.08
Adam Low,Liberal,9224,43.89,9.08
Seat,Ashgrove
fp
Jim Fouras,Labor,8567,44.5,-11.0
Peter Rowell,Liberal,8347,43.4,13.7
Leo Talty,Democrats,1483,7.7,7.7
Roger Brand,Independent,607,3.2,3.2
Ray Sargent,Independent,250,1.3,-2.5
tcp
Jim Fouras,Labor,9647,51.3,-8.0
Peter Rowell,Liberal,9149,48.7,8.0
Seat,Aspley
fp
John Goss,Liberal,11420,51.7,9.3
Madonna Jarrett,Labor,8543,38.6,-8.9
Tanya Price,Democrats,1319,6.0,6.0
Jeff Gehrmann,Independent,828,3.7,3.7
tcp
John Goss,Liberal,12397,56.9,5.9
Madonna Jarrett,Labor,9398,43.1,-5.9
Seat,Barambah
fp
Trevor Perrett,National,14202,67.21,12.69
Scott Zackeresen,Labor,4973,23.54,-1.35
Neville Reimers,Right-wing Populist,1955,9.25,9.25
tcp
Trevor Perrett,National,15552,74.4,5.02
Scott Zackeresen,Labor,5350,25.6,-5.02
Seat,Barron River
fp
Lesley Clark,Labor,6981,38.2,-6.7
Lyn Warwick,Liberal,4764,26.1,5.0
Ron Crew,National,3836,21.0,-2.9
Chris Nielsen,Greens,1900,10.4,2.7
Leonie Watson,Democrats,414,2.3,2.3
Steve Dimitriou,Independent,241,1.3,-1.1
Brian Hoffman,Independent,119,0.7,0.7
tcp
Lyn Warwick,Liberal,8521,50.4,None
Lesley Clark,Labor,8389,49.6,None
Seat,Beaudesert
fp
Kev Lingard,National,11993,56.3,16.7
Pat Taylor,Labor,7833,36.7,-8.1
Arthur Hickman,Democrats,1492,7.0,7.0
tcp
Kev Lingard,National,12496,59.5,6.2
Pat Taylor,Labor,8520,40.5,-6.2
Seat,Brisbane Central
fp
Peter Beattie,Labor,8651,50.0,-8.7
Jason Aldworth,Liberal,6153,35.5,3.2
Richard Nielsen,Greens,1631,9.4,9.4
Zanny Begg,Independent,541,3.1,3.1
Guy McGhie,Independent,340,2.0,2.0
tcp
Peter Beattie,Labor,10089,60.3,-4.6
Jason Aldworth,Liberal,6649,39.7,4.6
Seat,Broadwater
fp
Allan Grice,National,12364,61.2,27.7
Bob Brown,Labor,7839,38.8,0.5
tcp
Allan Grice,National,12364,61.2,27.7
Bob Brown,Labor,7839,38.8,0.5
Seat,Bulimba
fp
Pat Purcell,Labor,11095,55.8,-6.4
Toni Drewett,Liberal,6491,32.7,8.0
Barry Wilson,Greens,2287,11.5,-1.6
tcp
Pat Purcell,Labor,12171,62.6,-7.9
Toni Drewett,Liberal,7276,37.4,7.9
Seat,Bundaberg
fp
Clem Campbell,Labor,10229,50.5,-0.7
Kay McDuff,National,10024,49.5,19.9
tcp
Clem Campbell,Labor,10229,50.5,-0.7
