1998 Federal Election
Seat,Adelaide
fp
Trish Worth,Liberal,32173,43.41,-4.48
Karen Hannon,Labor,27756,37.45,-0.29
Tyron Beard,Democrats,7077,9.55,1.33
Suzanne Ramsey,One Nation,3837,5.18,5.18
Mark Moran,Greens,2518,3.4,0.64
Rita Hunt,Independent,462,0.62,0.62
Vladimir Lorenzon,Misc,287,0.39,-0.05
tcp
Trish Worth,Liberal,37731,50.91,-2.58
Karen Hannon,Labor,36379,49.09,2.58
Seat,Aston
fp
Peter Nugent,Liberal,38645,48.49,-3.1
Peter Lockwood,Labor,30689,38.51,-0.18
Darrell Stosegan,Democrats,6000,7.53,-1.38
Ian Cameron,One Nation,2306,2.89,2.89
Guosheng Chen,Centre-left,1371,1.72,1.72
Paul Rigoni,Right-wing Populist,685,0.86,0.86
tcp
Peter Nugent,Liberal,43227,54.24,-1.35
Peter Lockwood,Labor,36469,45.76,1.35
Seat,Ballarat
fp
Michael Ronaldson,Liberal,34527,45.23,-3.77
Marg Card,Labor,31232,40.92,-0.98
John Blanchard,One Nation,3738,4.9,4.9
Peta Price,Democrats,2824,3.7,-0.52
John Wiley,SFF,1569,2.06,2.06
Malcolm Campbell,Greens,1083,1.42,1.42
Frank Colosimo,Christian,840,1.1,-1.24
Ian Harrison,Independent,188,0.25,0.25
Margaret Taylor,Centre-left,182,0.24,0.24
Alex Graham,Independent,147,0.19,0.19
tcp
Michael Ronaldson,Liberal,40280,52.77,-0.9
Marg Card,Labor,36050,47.23,0.9
Seat,Banks
fp
Daryl Melham,Labor,32599,44.52,0.96
Stephen Iacono,Liberal,24744,33.79,-5.7
Phillip Maddison,One Nation,8010,10.94,10.94
Alison Bailey,Democrats,3128,4.27,-3.33
Bill Chen,Centre-left,2250,3.07,3.07
Brian Grigg,Christian,1422,1.94,1.94
Greg Archer,Greens,1075,1.47,1.47
tcp
Daryl Melham,Labor,41818,57.11,5.7
Stephen Iacono,Liberal,31410,42.89,-5.7
Seat,Barker
fp
Patrick Secker,Liberal,36412,46.89,-15.62
David Detchon,Labor,16844,21.69,-1.36
Dona Wright,One Nation,10096,13.0,13.0
John Lavers,Democrats,4919,6.33,-3.49
Tony Beck,Independent,3985,5.13,5.13
Philip Cornish,Christian,2161,2.78,2.78
Tom Haig,National,1746,2.25,2.25
Bill Jerram,Independent,784,1.01,1.01
Judith Ludwig,Right-wing Populist,713,0.92,0.92
tcp
Patrick Secker,Liberal,49501,63.74,-7.14
David Detchon,Labor,28159,36.26,7.14
Seat,Barton
fp
Robert McClelland,Labor,37382,49.61,1.23
James Jordan,Liberal,26430,35.08,-6.09
Neil Baird,One Nation,5162,6.85,6.85
Lin Tang,Centre-left,3182,4.22,4.22
Craig Chung,Democrats,2028,2.69,-2.73
Adam Nelson,Greens,1161,1.54,1.54
tcp
Robert McClelland,Labor,45029,59.76,5.42
James Jordan,Liberal,30316,40.24,-5.42
Seat,Bass
fp
Warwick Smith,Liberal,27974,45.75,-5.48
Michelle O'Byrne,Labor,25864,42.3,2.06
Stuart Baird,Greens,2595,4.24,-0.73
Allan Lockhart,One Nation,2057,3.36,3.36
Brian Muir,Democrats,1491,2.44,-1.12
Harvey Smith,Misc,1165,1.91,1.91
tcp
Michelle O'Byrne,Labor,30612,50.06,4.63
Warwick Smith,Liberal,30534,49.94,-4.63
Seat,Batman
fp
Martin Ferguson,Labor,53034,65.84,7.01
Lauri Rowe,Liberal,16290,20.22,-1.01
Marc Nicholls,Democrats,4038,5.01,-1.01
Helen Rosenbaum,Greens,3705,4.6,0.99
Martin Richardson,Misc,1486,1.84,-0.95
Matt Wilson,Independent,1087,1.35,1.35
Sami Mazloum,Centre-left,659,0.82,0.82
Wayne Barwick,Misc,254,0.32,0.32
tcp
Martin Ferguson,Labor,61569,76.43,5.12
Lauri Rowe,Liberal,18984,23.57,-5.12
Seat,Bendigo
fp
Steve Gibbons,Labor,33483,42.91,0.09
